"","ZEB","SNAIL","OVOL2","miR200"
"ZEB",-0.0246069557304636,0,-0.0436493777740199,-0.12414151468104
"SNAIL",-0.0447214174065136,0,0.0693654832904453,-0.0231841612831415
"OVOL2",-0.0911253624112439,0,-0.0238463912817501,0.12414151468104
"miR200",-0.0550837965740264,0,0.0723289404317155,0.12414151468104
