"","ZEB","SNAIL","OVOL2","miR200"
"ZEB",-0.076786103361521,0,-0.0380110290633395,-0.0380110290633395
"SNAIL",-0.0358654881200805,0,0.0451522740583523,-0.0548477259416477
"OVOL2",0.076786103361521,0,-0.0901738904071807,-0.0901738904071807
"miR200",-0.0231841612831415,0,0.0384315505099333,0.0384315505099333
