"","ZEB","SNAIL","OVOL2","miR200"
"ZEB",-0.0246069557304636,0,-0.164791352282854,-0.00299954017220595
"SNAIL",-0.0447214174065136,0,0.10126511858133,-0.0550837965740264
"OVOL2",-0.0911253624112439,0,0.265086475682144,-0.164791352282854
"miR200",-0.0550837965740264,0,0.174211032686554,0.0222594224262009
