states,flag,Avg0,SD0,frust0
'1000000000000111110011',1,0.05366666666666667,0.0007363574011458187,0.08536585365853659
'1000000000000111110111',1,0.0634,0.001392838827718411,0.04878048780487805
'0111111111111000000100',1,0.06163333333333334,0.0007586537784494063,0.06097560975609756
'0111111111110000011101',1,0.038166666666666675,0.0009285592184789411,0.23170731707317074
'0111111111111000001000',1,0.06706666666666666,0.0033589019369761617,0.04878048780487805
'0111111111111000001001',1,0.06026666666666666,0.0014055445761538682,0.04878048780487805
'1000000000000111111110',1,0.0727,0.0019866219234335103,0.024390243902439025
'1000000000000111111011',1,0.061,0.0009273618495495723,0.06097560975609756
'0111111111111000000001',1,0.07406666666666667,0.0014522013940527986,0.024390243902439025
'1000000000000111111111',1,0.07083333333333332,0.0006599663291074459,0.024390243902439025
'1000000000000111111010',1,0.0604,0.0024711670657134163,0.06097560975609756
'1000000000001111100010',1,0.03833333333333334,0.0011841546445554407,0.23170731707317074
'0111111111111000000000',1,0.07386666666666668,0.002049932248202908,0.024390243902439025
'0111111111111000001100',1,0.0532,0.0008041558721209874,0.08536585365853659
'1000000000000111110110',1,0.06433333333333334,0.0027475241379993185,0.04878048780487805
'0111111111111000000101',1,0.05776666666666667,0.0026449112566503167,0.06097560975609756
'0111111111111000001101',1,0.014633333333333333,0.0007542472332656503,0.08536585365853659
'1000000000000111110010',1,0.014666666666666666,0.0006798692684790377,0.08536585365853659
