states,Avg0,SD0,frust0
'0111111111111000000101',0.035866666666666665,0.0008576453553512423,0.06097560975609756
'1000000000000111111111',0.08066666666666666,0.0004027681991198176,0.024390243902439025
'0001111011100011111000',0.020166666666666666,0.0004921607686744465,0.3048780487804878
'0111111111111000001101',0.031,0.0016083117442419763,0.08536585365853659
'1000000000000111110011',0.03306666666666667,0.0005436502143433347,0.08536585365853659
'1000000000000111111110',0.07936666666666667,0.003147838764754143,0.024390243902439025
'0111111111111000001001',0.06766666666666667,0.0018372685039360881,0.04878048780487805
'1000000000000111110110',0.06753333333333333,0.00012472191289246212,0.04878048780487805
'0111111111111000001000',0.0704,0.0014854853303438097,0.04878048780487805
'0111111111111000000000',0.0851,0.0031379398762032794,0.024390243902439025
'0111111111111000000001',0.08163333333333334,0.0010656244908763815,0.024390243902439025
'1110000100011100001111',0.010766666666666667,0.0010873004286866726,0.32926829268292684
'1000000000000111110111',0.06996666666666666,0.0030663043264200314,0.04878048780487805
'1000000000000111111010',0.03643333333333334,0.0019567546828585546,0.06097560975609756
'0111111111111000000100',0.03766666666666666,0.002530261295246446,0.06097560975609756
'1000000000000111110010',0.0327,0.0015895492023421825,0.08536585365853659
'1000000000000111111011',0.03676666666666667,0.0009977753031397178,0.06097560975609756
'1110000100011100000110',0.020533333333333334,0.0008339997335464534,0.2804878048780488
'1110000100011100000111',0.018533333333333336,0.0009877021593352703,0.3048780487804878
'0001111011100011110000',0.009866666666666668,0.0011323525167642023,0.32926829268292684
'0111111111111000001100',0.0321,0.0016309506430300074,0.08536585365853659
'0001111011100011110001',0.011133333333333334,0.0003299831645537223,0.3048780487804878
'0001111011100011111001',0.018600000000000002,0.0009201449161228176,0.2804878048780488
'1110000100011100001110',0.012466666666666666,0.00016996731711975925,0.3048780487804878
