InfMet1_Neg,InfMet1_Pos,InfMet2_Neg,InfMet2_Pos
136.7284258,137.8832771,5.483582104,5.086409505
122.1807065,122.7104371,7.135482203,6.719157007
114.878437,115.4717066,6.391031879,6.119094654
117.6078723,118.0973841,14.91680885,14.16980545
120.9520561,117.7756167,7.872473034,7.394946909
101.429276,100.8308533,6.224398726,5.521761278
115.185063,114.4215017,8.726456944,8.378002937
114.9135485,114.655455,7.20242903,7.163281214
92.18286933,93.3681619,7.020192246,6.168732655
108.8130894,107.9687575,6.41225585,6.282013038
98.265776,96.54335326,8.773789026,9.192134135
143.4687107,144.4481685,8.340043159,7.456567656
95.04087919,93.01720047,7.296466971,7.26875304
129.6745597,129.7705446,8.561174889,8.721663729
96.34876904,96.76041716,9.252993156,8.261114975
132.8024611,134.0456898,7.64082773,7.661971606
100.4628069,98.6247596,6.021561966,5.709631968
92.41021544,91.07951961,10.48649103,9.653414448
90.2126331,89.54915121,5.71930806,5.338942548
102.2629874,101.8862001,7.189935073,5.739983351
114.9101809,116.0650154,8.355378263,7.977253728
103.7647771,102.5645422,7.494480496,6.818660943
146.0209581,147.4839231,11.10780256,11.70330723
130.80544,130.5087637,7.858847386,7.194102075
135.0921303,135.6225362,10.25052772,10.30804075
85.89395377,85.73251824,6.701978296,5.988810079
131.7922017,131.6641091,6.966597062,6.094751576
135.2859715,137.4654365,4.941935629,4.415281375
139.508905,140.3068029,9.331139609,8.815387508
98.64869885,98.02387981,8.685837477,8.960710624
140.6898131,141.7171649,8.706604026,9.247695481
98.76495411,97.29050689,7.522910166,7.24158
106.9686997,106.4290863,7.730018199,7.65574767
130.5792458,129.931008,9.412277817,8.529982343
138.7860273,139.1572695,7.923317936,7.68813561
122.4374481,123.4389961,7.644175378,6.77928128
126.3684542,125.2427786,10.80295232,10.44446922
109.452299,107.6989866,11.52269847,10.25310758
117.8698923,116.5965681,7.365620448,6.775025062
108.8409228,107.550928,6.285789913,6.24146266
96.53188303,94.4136141,7.961806702,7.371794327
99.68295368,99.61878332,9.604554197,9.11668399
117.2419403,115.7260573,7.031609529,7.588086537
130.8369782,131.1360525,6.932272825,7.081091847
108.4405899,107.0593392,9.690323487,9.690259375
136.7051382,136.9098004,6.846735046,6.357758694
119.5728787,118.2145259,7.49122253,7.161053684
104.8750875,103.6648164,7.285836779,6.246623744
113.1287153,113.9024654,6.627333941,7.05001557
105.880102,106.0035437,8.53223955,8.788180896
133.5959647,133.3233579,6.750751245,6.759624492
110.2429505,109.5221793,6.249510579,6.066282847
103.0132083,101.5673839,7.579521123,7.365679138
118.9524006,118.7600203,8.977432634,8.966927522
134.20448,135.2381824,8.007480044,7.608238648
140.0502301,139.9929061,7.945036102,7.818711142
117.6155873,119.546724,7.184058128,7.166800923
138.1895864,138.6126875,10.82588382,9.995008186
131.8981416,132.35099,6.351910699,7.042830134
131.0852005,131.9064491,6.997083937,6.738575174
121.6053673,120.967535,7.22887187,7.557452889
107.9230415,107.5229085,10.59279943,9.581122892
128.0954313,128.7000446,6.249239257,6.234209083
103.113438,102.3511283,6.398493421,6.120674259
108.9314427,106.7436544,7.333699236,6.788086616
81.50092359,83.34735773,7.754977351,6.939793032
99.13069472,97.36174464,7.456008172,6.971947524
109.6599955,109.1652032,5.783896046,6.081945606
128.4170288,127.8590054,9.370486791,9.895395636
99.1390992,97.54487887,8.065280369,7.425330393
104.3485915,103.4089187,9.680332193,9.528766072
135.6671932,135.7556894,8.515744573,8.766765351
130.5426047,131.2146388,11.11939956,10.522731
144.133259,145.4148917,9.17835732,8.980817832
83.79184504,83.18819179,9.211652564,8.244952983
106.6616659,105.9892758,12.12426204,12.60620016
127.2569599,125.9136958,6.448265959,6.254275096
85.0287499,83.92334453,5.7022192,5.12323529
142.0715703,143.1663794,7.318853899,7.121389402
104.3199403,100.9859652,6.45976778,6.224809142
113.8894275,112.5260326,6.953543398,7.004781998
130.6138725,130.7727811,7.893179881,7.293099424
110.0255868,108.1837186,8.566818471,7.842342405
106.6320626,106.0065903,8.353308224,8.129109943
99.86770979,99.82021915,8.120033942,7.45179354
118.6901913,118.4020767,8.325434089,8.271356651
144.744804,145.783966,10.0993963,9.410161605
94.18750142,93.46541354,6.839556133,6.336516925
110.8563346,109.0898428,7.262427269,7.160078595
105.1015123,102.5724395,6.784262538,5.498747941
89.11334238,87.60926885,7.022915956,6.937902423
114.8167605,114.8758549,5.718711676,5.136739577
113.9272681,113.4207577,10.55124565,9.767542734
115.8780058,116.2978879,11.21147556,10.32437177
102.1305173,101.7466562,8.928046431,8.913989501
112.143082,111.9418582,9.526622853,9.233653359
118.6336193,118.8775204,7.396563936,6.803431153
106.4464829,107.0842903,11.03446436,9.932409345
139.3377916,139.449361,8.328746336,8.154976369
95.95221757,94.15593217,6.139309575,5.514574386
