states,flag,Avg0,SD0,frust0
'1000000000000111111111',1,0.07613333333333333,0.0008178562764256863,0.024390243902439025
'1000000000000111110111',1,0.07410000000000001,0.0021400934559032726,0.04878048780487805
'0111111111111000000000',1,0.07856666666666666,0.001948218559493661,0.024390243902439025
'0111111111111000001000',1,0.07846666666666667,0.0022983085567917626,0.04878048780487805
'0111111111110001001001',1,0.0431,0.0017682382946499783,0.21951219512195122
'1000000000000111111110',1,0.07563333333333333,0.0024931015935086907,0.024390243902439025
'1000000000000111110011',1,0.049966666666666666,0.002169997439834641,0.08536585365853659
'0111111111111000000001',1,0.07556666666666667,0.0042523196284172055,0.024390243902439025
'0111111111111000001001',1,0.033666666666666664,0.0006018490028422618,0.04878048780487805
'1000000000000111111010',1,0.047966666666666664,0.0005557777333511032,0.06097560975609756
'0111111111111000000101',1,0.04793333333333333,0.0005312459150169724,0.06097560975609756
'0111111111111000001100',1,0.04663333333333333,0.0013097921802925675,0.08536585365853659
'1000000000000111111011',1,0.05123333333333333,0.0015173075568988062,0.06097560975609756
'0111111111111000001101',1,0.022266666666666667,0.0014383632673594276,0.08536585365853659
'0111111111110001001101',1,0.0257,0.0006164414002968968,0.23170731707317074
'1000000000000111110010',1,0.021599999999999998,0.00045460605656619523,0.08536585365853659
'1000000000000111110110',1,0.032433333333333335,0.0011469767022723504,0.04878048780487805
'1000000000001110110110',1,0.0448,0.001687206764645835,0.21951219512195122
'0111111111111000000100',1,0.0482,0.0033950945004029955,0.06097560975609756
'1000000000001110110010',1,0.026033333333333335,0.002053181812591265,0.23170731707317074
