states,Avg0,SD0,frust0
'1000000000000111111110',0.08583333333333333,0.0014839886193034728,0.024390243902439025
'1000000000000111111011',0.06826666666666667,0.0034836124290103763,0.06097560975609756
'0111111111111000000000',0.08913333333333333,0.0021514852750806586,0.024390243902439025
'0111111111111000000001',0.08553333333333334,0.001228368384845886,0.024390243902439025
'0111111111111000000100',0.0664,0.0025922962793631476,0.06097560975609756
'1000000000000111110111',0.0649,0.0007257180352359098,0.04878048780487805
'0111111111111000001100',0.04086666666666667,0.0002494438257849304,0.08536585365853659
'1000000000000111110011',0.04126666666666667,0.002168460795638746,0.08536585365853659
'1000000000001110100010',0.02426666666666667,0.0006018490028422603,0.24390243902439024
'0111111111110001011101',0.024733333333333333,0.0012498888839501774,0.24390243902439024
'1000000000000111111111',0.08933333333333333,0.0010274023338281636,0.024390243902439025
'0111111111111000001000',0.0639,0.002785677655436822,0.04878048780487805
'0111111111110001010101',0.0342,0.0011343133018115717,0.24390243902439024
'0111111111111000000101',0.024933333333333335,0.0011841546445554407,0.06097560975609756
'1000000000001110101010',0.03326666666666667,0.001774510887227488,0.24390243902439024
'0111111111111000001001',0.05683333333333334,0.0009809292646374799,0.04878048780487805
'1000000000000111111010',0.0253,0.0006683312551921144,0.06097560975609756
'1000000000000111110110',0.05946666666666667,0.0023299976156401763,0.04878048780487805
'1000000000000111110010',0.010966666666666666,0.001161416759345623,0.08536585365853659
'0111111111111000001101',0.010599999999999998,0.0005887840577551899,0.08536585365853659
