states,flag,Avg0,SD0,frust0
'1000000000000111110111',1,0.05583333333333334,0.0017969109295924743,0.04878048780487805
'1000000000000111111010',1,0.06636666666666667,0.002976948474902147,0.06097560975609756
'1000000000000111111011',1,0.06846666666666666,0.0004189935029992173,0.06097560975609756
'0111111111111000001001',1,0.055600000000000004,0.001186029791643813,0.04878048780487805
'1000000000000111110110',1,0.05846666666666667,0.0026042699979499473,0.04878048780487805
'0111111111111000001000',1,0.05723333333333334,0.00240046291831851,0.04878048780487805
'0111111111111000001100',1,0.0511,0.001023067283548188,0.08536585365853659
'0111111111111000000100',1,0.06836666666666667,0.002485066509282107,0.06097560975609756
'1000000000000111111111',1,0.07713333333333333,0.001189771219838316,0.024390243902439025
'1000000000000111111110',1,0.07393333333333334,0.0010498677165349057,0.024390243902439025
'0111111111111000000101',1,0.06683333333333333,0.0018624953392932006,0.06097560975609756
'0111111111111000001101',1,0.05093333333333333,0.0015627610892974698,0.08536585365853659
'1000000000000111110010',1,0.049633333333333335,0.001144066820115368,0.08536585365853659
'0111111111111000000001',1,0.07453333333333333,0.0018006171781426003,0.024390243902439025
'0111111111111000000000',1,0.0757,0.002654555832275272,0.024390243902439025
'1000000000000111110011',1,0.04986666666666667,0.0026948510575210294,0.08536585365853659
