Source,Target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
KLF8,CDH1,-0.2282059206883868,-0.633937496308459,-0.1467130304960824,-0.221042932651434,-0.4694095290216367,-0.9209700587496872,-0.8784076851153284,-0.2210285206406954,-0.7136970393530622,-0.1028842088656156,-0.3770099890909812,-0.7891379295314966,-0.212202782479117,-0.9303111629526865,-0.7557974128642795,-0.2459218486781786,-0.2172880554415366,-0.7541278637669016,-0.7887307824103715,-0.0109404181839412,-0.8981096652940839,-0.2779695101671708,-0.2360428640400542,-0.1536037675792487,-0.5014408560695225,-0.9799124831870472,-0.3829471419517349,-0.4163416833817457,-0.7628364775815402,-0.1198316355499449,-0.4449262212100291,-0.2550043359787495,-0.0135334055478453,-0.0981841293689311,-0.3043096007580335,-0.6039891165618061,-0.1541305706853122,-0.8122453223411918,-0.9101718765006712,-0.6181675343109088,-0.2562836733908136,-0.7675426804430998,-0.1506432015338781,-0.0534232096701818,-0.8361550898858521,-0.1906015147666553,-0.8673095018005235,-0.817608382289573,-0.1139391294170772,-0.6939395368067522,-0.7866226128710609,-0.9564984490030976,-0.0633602564442794,-0.1922416566911895,-0.8468564724443681,-0.0705709630296269,-0.5982703683943169,-0.9377809478927596,-0.5924865633146885,-0.8761547447320626,-0.1136934772048909,-0.4297588864598518,-0.1231373359114604,-0.8578451913451304,-0.0897419621310569,-0.2207665081605343,-0.4277229171877386,-0.4520760981601088,-0.6767594798546728,-0.8861841353714448,-0.4091427530353191,-0.780870158725441,-0.3046925161112093,-0.5720049474210633,-0.2268728026517037,-0.975208687443833,-0.7075676132817732,-0.9856527234183354,-0.4769191751839825,-0.1634963227895158,-0.1019779836253333,-0.6995031748102629,-0.8925875504731235,-0.8145390249040825,-0.1551817020732744,-0.9098460961507604,-0.0494216639012787,-0.7562367430432275,-0.0870418848422869,-0.9572836843286558,-0.569913995419072,-0.4215663981940227,-0.4187006277340745,-0.1688669494622927,-0.3053115511609627,-0.9095038374769564,-0.9332118344043407,-0.8154513297041026,-0.3621724108464939,-0.6086704667035976
SNAI1,CDH1,-0.0433633002801356,-0.8352715904298218,-0.4423937414520091,-0.4580927706198758,-0.4976374102141685,-0.7171164500772087,-0.034161072281575,-0.0234508855862709,-0.9564986306212736,-0.4240959420781327,-0.874712655634966,-0.3806960187446695,-0.5139170555526917,-0.6152513315417276,-0.3912932321159559,-0.465662602781838,-0.7542017251703999,-0.3316511668413939,-0.0058792901947168,-0.6216672223080939,-0.9029475054697405,-0.7105712157883637,-0.9695268643780616,-0.2916264208688242,-0.8459614871968324,-0.427825451002104,-0.3831344613811902,-0.1015567700603001,-0.4496505869026248,-0.5698238118708931,-0.3832470062930038,-0.031384154196669,-0.2152376977615804,-0.9807714883788776,-0.3130569791213375,-0.6639239720026078,-0.2715863720382758,-0.8057104062278972,-0.595509152872058,-0.2236930222951649,-0.9219886866468048,-0.7094827851414023,-0.8518833389171281,-0.6012098107776209,-0.0853586331627798,-0.4363004445319665,-0.76064246812546,-0.3665836342874744,-0.4860189196215727,-0.9826051802116986,-0.136647398908442,-0.8300268926330947,-0.8470503051424323,-0.0763888709721607,-0.5515654286368774,-0.6363462681456233,-0.0578043802399101,-0.422308265033245,-0.8648301931316487,-0.1950518065450732,-0.5952237374058309,-0.1841588475651168,-0.7012697035766708,-0.3984956811589075,-0.1400393006085247,-0.1286854097126646,-0.6399470944559495,-0.4061821777397876,-0.0147750789610356,-0.6673975014265929,-0.6470731810851387,-0.2469175064808022,-0.0007350700834312,-0.3790284034370696,-0.307140117167489,-0.1120580952127685,-0.8557975347692053,-0.2364039811670881,-0.3371043776632501,-0.5919744919027721,-0.229275221879305,-0.9377203183693784,-0.9369926467729112,-0.496109387077478,-0.3573383697996897,-0.8354364406667705,-0.3093049830102972,-0.5018275898238873,-0.4168968455400741,-0.4811833551183069,-0.3308905890385769,-0.1017539049548643,-0.5663570827481879,-0.3462489354404237,-0.7607442631050085,-0.3479728971565452,-0.752570696950261,-0.8081361265502223,-0.2699755036831559,-0.4742591963689295
SNAI2,CDH1,-0.1152583587710842,-0.7478198657105031,-0.1538923559007847,-0.6020569326929326,-0.0297499075540774,-0.3378902817271465,-0.6351225749474905,-0.2794049325532559,-0.1790555806487261,-0.3682529346660359,-0.6110311705143294,-0.5373680194090869,-0.5715221472287588,-0.5253030831560768,-0.0401909887858231,-0.8278781828187329,-0.7157977863294702,-0.9413319705273736,-0.7852939286956386,-0.9042595030336078,-0.1468771426573816,-0.568675201326887,-0.9376037862478412,-0.2415205523986103,-0.7356447479285366,-0.0533929612724797,-0.6513821246080527,-0.3436233141473783,-0.9685252271011772,-0.6664429668423588,-0.098684551446512,-0.6361316341861254,-0.6564359019943069,-0.6574378949154844,-0.0878810798414408,-0.3499509011750741,-0.24242491437238,-0.4452726836368224,-0.3989422403616569,-0.0218705789142164,-0.1783635822834164,-0.6066156831158942,-0.3464176102235239,-0.0364319364519982,-0.3071588832482599,-0.8672973077442012,-0.124186418703003,-0.988951191009805,-0.805752626565811,-0.4117634197509414,-0.1567582206225994,-0.5908115923785031,-0.1882690987267594,-0.2154670564297629,-0.2459058826256883,-0.0764335760407364,-0.3202353870658616,-0.8521431309611582,-0.3930399336238199,-0.3593935669085895,-0.1929800350300599,-0.5573239455302128,-0.6362098043360698,-0.9360782415105586,-0.8167334913233388,-0.8115341325652854,-0.5961897897836057,-0.2626335462782516,-0.2336744128521293,-0.3015449494955005,-0.7433813428527478,-0.4923437949047364,-0.8967050128593079,-0.3001621899784441,-0.8315558670000915,-0.023147656965303,-0.4797239831375499,-0.7904924663120048,-0.5283242536290944,-0.386022799263263,-0.1679319013975251,-0.8101139717841419,-0.1965061163553687,-0.9789949529926444,-0.2378124351791621,-0.0812343099940091,-0.5485627854157593,-0.0918392915061203,-0.4890458080339537,-0.4777598653803667,-0.6589108294042048,-0.2002069544656457,-0.8411040192623569,-0.2324619298924837,-0.4029908681851031,-0.5527307613389187,-0.8794460537530167,-0.3483299940610003,-0.9291370432110146,-0.648841302734599
TCF3,CDH1,-0.0752547946700905,-0.402621382976071,-0.7389141456904957,-0.6906534730648637,-0.2137978840996959,-0.0545709384870987,-0.0911693390356134,-0.0453884108123836,-0.7112452064416379,-0.6016047021917894,-0.5602927388061085,-0.6507573368567077,-0.1640977996438579,-0.1253170052246113,-0.4990698294567743,-0.651157731726856,-0.8985604407282066,-0.7780520969791032,-0.1606100976528337,-0.9032343400930144,-0.1866458322910664,-0.0101319891590294,-0.2812322720347833,-0.3142756643441879,-0.177485124083466,-0.0852598026238473,-0.7022026145494704,-0.3254826935664696,-0.2569694779679936,-0.4342188432038949,-0.1231381436425222,-0.2904028794075641,-0.047380941896477,-0.3404944476386486,-0.2554492301016078,-0.8436999350233467,-0.8069219071506106,-0.5383195136308097,-0.7752126694328154,-0.566475210315379,-0.53211511743392,-0.6113467171418652,-0.60360550681985,-0.1022634235447215,-0.6804486553068996,-0.694458290099842,-0.0208517089593034,-0.543947240904952,-0.4207420631776353,-0.5732409262549945,-0.9679746008602408,-0.2273096198519282,-0.912235635798861,-0.7572099264178502,-0.345951477207663,-0.2285343552031711,-0.6991333717734778,-0.2122064689834981,-0.520118488680422,-0.4907220733267352,-0.6354626293455772,-0.8443549279804796,-0.8886520660827621,-0.0312302248471056,-0.383423504959876,-0.6668601250045012,-0.1653704100312709,-0.4293437183994903,-0.750990285724163,-0.0055550978225356,-0.3739322007451442,-0.0645413329799937,-0.6925004735362736,-0.0384114433818605,-0.139114145217194,-0.5570563791022176,-0.5978711755737525,-0.4930785168395442,-0.7104653290858989,-0.3942250886907092,-0.2236055285168789,-0.0945789331234281,-0.777555095138482,-0.2334543035760057,-0.4491949791886569,-0.1487775064370791,-0.1726556755463211,-0.2403727347844175,-0.6981785355374264,-0.940722935503518,-0.3898402066354325,-0.1026044636538527,-0.8914970832482159,-0.2113167746318469,-0.6853288782315479,-0.4633149846728253,-0.0765179921750991,-0.861024604375781,-0.1166484199791921,-0.691442191047346
TWIST1,CDH1,-0.0460456265057747,-0.7182133917241218,-0.844066770036034,-0.843516102818046,-0.4030258958751478,-0.9595804549295406,-0.8058041935564935,-0.0296150467675737,-0.2811156750703762,-0.8764765159539385,-0.0376523337747383,-0.2704643128174324,-0.9515819589985376,-0.5140742617433105,-0.4369989586795633,-0.2395728377371897,-0.6580275488310487,-0.424437111853698,-0.2011016285394684,-0.9890668890144116,-0.236548022640846,-0.0637687726513072,-0.2700954901222689,-0.3737591809564009,-0.0812319254074784,-0.0929912696360311,-0.5539823812763569,-0.6126552902062736,-0.5609930408483168,-0.0089716735052081,-0.4843962815006291,-0.4522416329520804,-0.6686764571112869,-0.523578009177931,-0.4219915412249322,-0.7913263241980313,-0.6105604417959838,-0.4239506844303313,-0.1456377950958791,-0.694310182515109,-0.2116051693062941,-0.6520540769232761,-0.4027763497775183,-0.4137094972672674,-0.8041439203263354,-0.4408490234013869,-0.2257939584590647,-0.6063224544036703,-0.4378976239497272,-0.8633690346792782,-0.3444145293534313,-0.6191413831631267,-0.561263968584202,-0.0523635741842778,-0.4560189801008292,-0.0951579170839278,-0.9267615853941852,-0.7932295379900132,-0.3078573619743534,-0.4741704518788925,-0.1216250950307744,-0.0507481320562808,-0.6537288205029117,-0.9240362333493312,-0.3711901303335947,-0.7971582555487278,-0.7415345116561505,-0.8983848919358317,-0.3980836089611164,-0.7109822629555631,-0.5490002485005312,-0.610324866033586,-0.9331484196514256,-0.2758019515397265,-0.7939386027668902,-0.3340469576501468,-0.7106202247399094,-0.2951271425649613,-0.5932594862927003,-0.3306890888041505,-0.0877751955346866,-0.6885239171965027,-0.9306316472060752,-0.0285435779429248,-0.8480277742310693,-0.188049107071232,-0.8547829236143389,-0.9735149126777156,-0.3256080807132533,-0.7914653987238829,-0.2065046699487969,-0.7208133439600655,-0.293587714894278,-0.93736557271871,-0.543002719604788,-0.7965791862421356,-0.1445521128031801,-0.025880644884904,-0.3805139652943741,-0.2608813724330983
TWIST2,CDH1,-0.5275900055793223,-0.9082319709897122,-0.7165755316022473,-0.4799259658891948,-0.0848574755656623,-0.83039314804416,-0.1328347266568128,-0.9365197093469244,-0.8882748440578916,-0.2214382145409803,-0.98548673480129,-0.7612846745466235,-0.0988464805825382,-0.7553702993414677,-0.4713795489652075,-0.7814453504188497,-0.6701210333661152,-0.3664115060075845,-0.6827871395654344,-0.675247891702887,-0.8284421903259824,-0.7514746449822551,-0.8552128364648552,-0.8285288193372053,-0.3825202121415407,-0.0141372680464531,-0.7913488388389809,-0.5345562633310459,-0.4026357792907962,-0.2815116147723269,-0.8181339995018202,-0.8334251686308323,-0.3340019250738031,-0.5347385625690364,-0.1152436683712636,-0.0741934997473665,-0.0189013244362676,-0.2048263028008001,-0.2549007335803706,-0.9166756887692123,-0.8164403750276952,-0.6294186605294028,-0.1447915799149983,-0.3558799231060552,-0.1074762321731648,-0.653988529427405,-0.4760863886895161,-0.9317711911369088,-0.8374250981629914,-0.0839558830166764,-0.3765469868902396,-0.6236461524104469,-0.9094117617840408,-0.4812663710846252,-0.5953576149351754,-0.4238503158397237,-0.3555837634549323,-0.5240170067619319,-0.0742374500112552,-0.0708563177504619,-0.4065971282076437,-0.5416124568046297,-0.9352637304948472,-0.9702727171570756,-0.9150152818193704,-0.230279313842824,-0.6179110784634971,-0.6416450589070049,-0.5546890292458717,-0.6715073455276508,-0.7288763098135262,-0.9613174674819772,-0.7102425740214544,-0.2288716272770261,-0.9288814337099668,-0.9431165223672604,-0.7366830992572613,-0.8395786618302563,-0.7064561760475474,-0.5613272219735079,-0.8685568410981992,-0.3461898989865903,-0.7987527867698243,-0.2884529751315132,-0.7639755941085933,-0.208598056931917,-0.9045132116156966,-0.4098812473652364,-0.1473200360999718,-0.7490566143367214,-0.5363394680432094,-0.6766195772239421,-0.3024503323779861,-0.5348237867347847,-0.7848825304119147,-9.193884541147668e-05,-0.8697037974256003,-0.5308464087033786,-0.2156846309230271,-0.9962607339767904
ZEB1,CDH1,-0.2087546881972115,-0.2836249124516214,-0.3152234381868266,-0.3839704443434313,-0.8018844481371459,-0.1009644535938727,-0.370741022296762,-0.1302888873472716,-0.7172074387442715,-0.2966110941828377,-0.4742918571670829,-0.4113856415791304,-0.087134563858954,-0.1620495318085908,-0.287050128820925,-0.1126835086866986,-0.3095067763895764,-0.9341101220667132,-0.0536468061859829,-0.4060603376999485,-0.0166856632154002,-0.3454857074302648,-0.2008640489658537,-0.9467945478827008,-0.3367280621723938,-0.4529116250908584,-0.4787479779156769,-0.146098116428583,-0.3019391729424694,-0.2006622054687923,-0.0426706888613641,-0.1441873959381414,-0.7745541195373455,-0.4693620685374764,-0.9584022800285436,-0.8331076746919939,-0.5772254420257719,-0.8284432187594191,-0.2858255460373518,-0.8410872813272658,-0.507906041933778,-0.5229034640505126,-0.1901954393867684,-0.4397374886868934,-0.2256737435992328,-0.6380993102102774,-0.9119152950008962,-0.6323927802200655,-0.7300262304111556,-0.3870563387891494,-0.991701704359744,-0.1361753276012498,-0.4362205562828352,-0.0241087583633421,-0.8336435166016536,-0.1800298505807014,-0.2716685416885762,-0.4892921577206526,-0.1941063914562066,-0.9403169361693846,-0.4334106552185521,-0.1674611229936378,-0.022949825743161,-0.0313894703681398,-0.3658105240382878,-0.1854557911913983,-0.7134674470929567,-0.9268903448192778,-0.9958061133983108,-0.8071708992337427,-0.9575229637697862,-0.0554355134765485,-0.961105241375358,-0.132149153707545,-0.1629769565721903,-0.1090269105536949,-0.7314896259858885,-0.4402737589965733,-0.2529274961087364,-0.9408942752516644,-0.0689579817096328,-0.3300464537845309,-0.4835337814936267,-0.124787062442184,-0.5292256653997784,-0.108120701478003,-0.080414771091704,-0.250364034571183,-0.5999068378757855,-0.1754731350247542,-0.2996217109185712,-0.7444378482368583,-0.3113336312792909,-0.6116650555379561,-0.4825459888166041,-0.2972578545106494,-0.1197922594802722,-0.576233297507388,-0.8115382500468331,-0.9931945681151846
ZEB2,CDH1,-0.952397449111877,-0.0941467311134802,-0.8675324190512039,-0.4622008244349527,-0.1829992058618905,-0.4132783249098168,-0.7513651220146702,-0.0571266661323115,-0.5191796120219538,-0.8260770118268428,-0.9080661118025486,-0.352180135286503,-0.2630341607863791,-0.572947586586694,-0.985504684186694,-0.1481059116400711,-0.2097891216934213,-0.7524324377182288,-0.5645694735476414,-0.0836719237863787,-0.385584300738695,-0.8644877847704195,-0.5071974432106889,-0.4618910030402139,-0.199550213847139,-0.7474956514272291,-0.429296806749575,-0.2842708283893767,-0.1562114091131925,-0.9210988814141864,-0.7562376814029983,-0.4363025280107802,-0.6490624917839414,-0.9751544130762596,-0.8323945365524377,-0.0377993874819788,-0.0617093983891385,-0.4559641717332947,-0.1105984370885879,-0.3186823326618835,-0.4395874191933395,-0.4976584046008621,-0.442485136995427,-0.9522443753684342,-0.9931230084488176,-0.9248649838855484,-0.222050956961789,-0.7919187243965422,-0.4560740495821034,-0.101840676078039,-0.1424631236094209,-0.8253618703702865,-0.4893491307246298,-0.8150990286216495,-0.8806675722730497,-0.6371914043070965,-0.7272284528840907,-0.3214334184892884,-0.4311813794780372,-0.7494618282594387,-0.5275076626846551,-0.0566026202217888,-0.1465400402295016,-0.4179423905311594,-0.6226556000027006,-0.6641671030289602,-0.3683567905847198,-0.0169172230894303,-0.0158873807534591,-0.7641159532096256,-0.6657227313118061,-0.5571182594954196,-0.8280251614684555,-0.746404082374746,-0.930194372514981,-0.9437132893849214,-0.8713641290133307,-0.1034411396229808,-0.9705419956141796,-0.8318392373690082,-0.6938457714876249,-0.9006849813873583,-0.4359741127969168,-0.3882428284987291,-0.3635637156380791,-0.6567321358814517,-0.3731779913160866,-0.2151116282834366,-0.3427474783416335,-0.0169143583306623,-0.335472648541796,-0.9186046533742238,-0.4960889103768786,-0.6531812325872672,-0.5515916711612314,-0.8458562539708245,-0.2257608773835839,-0.3277279232576868,-0.8737032820686621,-0.2137154258593439
miR-9,CDH1,-0.0805444603940892,-0.950238301995425,-0.166342900820777,-0.0585083986545147,-0.5211753997335158,-0.6955148010415062,-0.9359628689639794,-0.5549933091531758,-0.7505876371881934,-0.3642218218555577,-0.3587772428767328,-0.3080341195527318,-0.8258961756807333,-0.9329526491615284,-0.1064423587429581,-0.9403647095654326,-0.2962735727190506,-0.1167049092012431,-7.085705418408139e-05,-0.0005942297540808,-0.9659797407145412,-0.3659263655860187,-0.1276444785831278,-0.2281484268940614,-0.9610949009985544,-0.2850971435418834,-0.6399779038982272,-0.8466946133665687,-0.1983028902285661,-0.7742492841304154,-0.2798390258264507,-0.8779863044492631,-0.7433628444682931,-0.5850026772563293,-0.8955189111731465,-0.8440995987813402,-0.97191852112626,-0.4999816215898116,-0.5612756298333221,-0.331006494954859,-0.4950195414161649,-0.1519363653513936,-0.8556370554432653,-0.9208451659752211,-0.3722066935890045,-0.4557102619493414,-0.8988033131832802,-0.0911933851012778,-0.9571548602801354,-0.229699712677079,-0.1703202351598203,-0.3699402942228231,-0.7289868331169247,-0.7944416018947096,-0.3789181410428266,-0.3483630449192234,-0.3059106214863978,-0.9562740652477436,-0.9145565370210093,-0.4053073559426163,-0.6133037730521929,-0.9892221344486094,-0.2956371025058597,-0.488087817751025,-0.4879178468965688,-0.4845922748534577,-0.1388621685475974,-0.0788206853759692,-0.8260071387757852,-0.1907848931193283,-0.1467122973133869,-0.6123743001600368,-0.7216797822973069,-0.2855550519597087,-0.1299803936749186,-0.461909598985738,-0.835058486274096,-0.8689356359291971,-0.5141180697586487,-0.5431057622926272,-0.4264771744628002,-0.1437884785701204,-0.9744701245749852,-0.0857971267839348,-0.8215408774862765,-0.1073819133891871,-0.7656955576507856,-0.120399219770185,-0.2904449404660298,-0.8409000185291309,-0.0768770547782855,-0.5245577220893041,-0.0166759825549311,-0.6474971995599195,-0.9347580051151478,-0.8994869733766424,-0.6587393967884805,-0.9243978521723836,-0.1224800513880004,-0.5606829949514209
GSC,FOXC2,0.5255435340768262,0.3173713471716544,0.3612005439605441,0.2048309291643932,0.5924167811663843,0.236065168190183,0.0192046712165034,0.0788416767670021,0.465639897803781,0.7062887146359205,0.7601701178989124,0.3359363430340842,0.4418628065291712,0.2197825975297822,0.8457686138414857,0.3709285672330065,0.34121352040998,0.7020092100764144,0.3981814776255574,0.7476449399120424,0.9949667066682296,0.3451848412410998,0.562657959317072,0.9907246714384488,0.9805052718632854,0.8642930481461952,0.6879623701536184,0.6315712759901808,0.0889787518433671,0.8870928497081121,0.7110922724632927,0.0195887696809777,0.845095543608309,0.8864937833824365,0.0384815386153027,0.4307105302404179,0.3096935279579742,0.4176468155280606,0.8971729140177542,0.3107468947901064,0.0869974548775083,0.2564761321998166,0.3955272309097841,0.1793214218348169,0.5617121490155232,0.941265282685196,0.654306241769617,0.1091583612360289,0.5313803467036096,0.7843294334137769,0.6252427758947519,0.4908359517315748,0.8975997605290289,0.268935817400773,0.6215586103382138,0.3221402187957067,0.8577014008900077,0.274944757576107,0.1902374282303556,0.3760334234835167,0.1654793905940257,0.7052770939854847,0.5578670852530889,0.985161142501157,0.057979460739981,0.0598589297780636,0.3818120428009419,0.8796022285574319,0.4187335224276616,0.7559718024831008,0.172945881282561,0.4694508023415238,0.975653537117865,0.5155384082093837,0.187807942840033,0.0426436669578997,0.064110722198345,0.94306375694042,0.9356004855978496,0.8510634044738434,0.0531028312626333,0.9815722819491408,0.7239576041882201,0.0874839539293999,0.9941731450228504,0.8431577498620655,0.3728835324771986,0.8044325425227741,0.0374481662370658,0.4579997350597595,0.8328914463616126,0.1788732694062704,0.9641134413254192,0.854997922771112,0.4992668622345666,0.4315491147159735,0.0446037654210091,0.0801749615668834,0.5173825967265684,0.1982878951644155
