states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'1010010',1,0.18756666666666666,0.0014744339780253155,0.2,0.18023999999999998,0.0010485545606532265,0.2,0.17914333333333332,0.0008498758079207187,0.2
'0101101',1,0.18590333333333334,0.000114406682011535,0.2,0.18119666666666667,0.0014826178049502671,0.2,0.17799666666666666,0.00013816254517375116,0.2
'0001110',1,0.09686333333333334,0.0011357914519057736,0.26666666666666666,0.09950333333333333,0.0006673496501501656,0.26666666666666666,0.08116333333333334,0.00033717782977071495,0.26666666666666666
'0100101',1,0.1486333333333333,0.0007508809640830105,0.2,0.14621666666666666,0.00046147107770211853,0.2,0.16917666666666667,0.00022454893057465518,0.2
'1011010',1,0.14964999999999998,0.00048187135212627186,0.2,0.14565333333333333,2.054804667656129e-5,0.2,0.16765,0.0005198076567346855,0.2
'1110001',1,0.09643666666666667,0.0004739432689913694,0.26666666666666666,0.09927333333333332,0.0003310924677823757,0.26666666666666666,0.08124333333333333,0.0005256318948550287,0.26666666666666666
'1111000',1,0.06817666666666666,0.00015839472494022397,0.4,,,,0.07191666666666667,0.00019482185594936986,0.4
'0000111',1,0.06677,0.00030430248109405544,0.4,,,,0.07171,0.0001574801574802351,0.4
'1111001',1,,,,0.07468999999999999,0.0003677861697599131,0.4,,,
'0000110',1,,,,0.07322666666666668,0.0008516780821152736,0.4,,,
