"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.108887249286788,1,-0.156527456808259,-1,0.108887249286788,0.188553888244657
"OCT4",-0.108887249286788,1,-0.108887249286788,0.014411539616313,0.108887249286788,-1,0.395516920203479
"OVOL2",1,-0.108887249286788,1,-0.156527456808259,-1,0.108887249286788,0.188553888244657
"SNAIL",-0.156527456808259,0.014411539616313,-0.156527456808259,1,0.156527456808259,-0.014411539616313,-0.590071316603649
"ZEB",-1,0.108887249286788,-1,0.156527456808259,1,-0.108887249286788,-0.188553888244657
"miR145",0.108887249286788,-1,0.108887249286788,-0.014411539616313,-0.108887249286788,1,-0.395516920203479
"miR200",0.188553888244657,0.395516920203479,0.188553888244657,-0.590071316603649,-0.188553888244657,-0.395516920203479,1
