"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.379289588902568,-1,-0.205603020193877,-1,0.379289588902568,0.726464786066691
"OCT4",-0.379289588902568,1,0.379289588902568,0.0223102423193667,0.379289588902568,-1,-0.105752461258948
"OVOL2",-1,0.379289588902568,1,0.205603020193877,1,-0.379289588902568,-0.726464786066691
"SNAIL",-0.205603020193877,0.0223102423193667,0.205603020193877,1,0.205603020193877,-0.0223102423193667,-0.479135247466852
"ZEB",-1,0.379289588902568,1,0.205603020193877,1,-0.379289588902568,-0.726464786066691
"miR145",0.379289588902568,-1,-0.379289588902568,-0.0223102423193667,-0.379289588902568,1,0.105752461258948
"miR200",0.726464786066691,-0.105752461258948,-0.726464786066691,-0.479135247466852,-0.726464786066691,0.105752461258948,1
