"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.0807404042561754,1,-0.118959442267688,-1,0.0807404042561754,0.179189617130965
"OCT4",-0.0807404042561754,1,-0.0807404042561754,-0.000700020300308508,0.0807404042561754,-1,0.450325173381637
"OVOL2",1,-0.0807404042561754,1,-0.118959442267688,-1,0.0807404042561754,0.179189617130965
"SNAIL",-0.118959442267688,-0.000700020300308508,-0.118959442267688,1,0.118959442267688,0.000700020300308508,-0.550374555004486
"ZEB",-1,0.0807404042561754,-1,0.118959442267688,1,-0.0807404042561754,-0.179189617130965
"miR145",0.0807404042561754,-1,0.0807404042561754,0.000700020300308508,-0.0807404042561754,1,-0.450325173381637
"miR200",0.179189617130965,0.450325173381637,0.179189617130965,-0.550374555004486,-0.179189617130965,-0.450325173381637,1
