,states,coherence
0,'0100101',0.6514285714285715
1,'0000110',0.49142857142857144
2,'0001110',0.5314285714285715
3,'1011010',0.65
4,'1110001',0.5485714285714286
5,'1111001',0.5142857142857142
6,'0101100',0.7242857142857143
7,'1010011',0.7142857142857143
