"Nature","Strength","Type","Node"
"P",0.161501196913085,"TS","ZEB,ZEB"
"P",0.0382059773182476,"TS","ZEB,miR200"
"N",0.0382059773182476,"NF","ZEB,GRHL2"
"P",0.0387924875821772,"DA","miR200,miR200"
"N",0.0387924875821772,"NF","miR200,GRHL2"
"P",0.0387924875821772,"TS","GRHL2,GRHL2"
