Positive loops,Negative loops
3.0516692030635766,-0.3643949689187682
3.3322422219365624,-0.3637325016192281
1.45846680563826,-0.0410646837025163
1.5051804453433324,-0.2954689693361785
2.478586085535771,-0.491958937901702
2.18048378711498,-0.9851762941458024
1.8843967050211452,-0.0574499695313519
1.722996924344424,-0.0481899365076003
0.9969885787454985,-0.4628303707874068
1.974888736407766,-0.4319825953995013
2.0508577370808374,-0.3941565637332234
1.7881427427372814,-0.010227052989832
3.9384204532461737,-0.7680394252948808
2.3044457405834136,-0.8725918859551296
3.423712561371702,-0.8887775245433693
2.4529981393694227,-0.3708023330762107
1.3118933034183256,-0.4944192073804674
3.3885462188988322,-0.09501853336355
2.978038556918639,-0.1421963967863462
2.4875125429469906,-0.6935633972646833
2.5637985578065345,-0.2742137100529214
0.8719750746381567,-0.3737277869480691
2.003897225304022,-0.3958035743728862
1.4778581023274282,-0.7887685779859703
1.3992215626268423,-0.9375377554202048
1.6505033724716378,-0.9966762429607914
0.7743706695449991,-0.2805067729583699
1.873747011992001,-0.8602169630562118
2.5502354451400535,-0.8506673128901858
1.5490252479467086,-0.9720284806459318
1.676752377662961,-0.2784764613214645
2.3866694673394395,-0.6437696350502204
2.333275467295261,-0.0516124659161456
2.6746461826596737,-0.6199889350211993
2.684164189708621,-0.8852876979814943
1.544380186160388,-0.0626052676210682
1.6935364727706699,-0.7887397440659034
2.082621518210543,-0.5852843197324253
2.08838796361502,-0.1166711684425052
2.0031686693062505,-0.8177648873454124
1.8235292325738586,-0.1746588823315074
2.6801120329821226,-0.6860520898577533
1.2294964447588013,-0.1566728080239252
2.3895496646471206,-0.8706587720690906
2.886452101319563,-0.5073010068173467
2.8837715822582877,-0.4069831692623911
3.4185530581224612,-0.973456165618616
0.8072669417840693,-0.4439284179582579
1.3708630317661001,-0.4785496716592163
1.2233036197770912,-0.1822407685415319
2.534480633528122,-0.8948784966609247
1.4958663530900633,-0.3118137639049279
3.571263771809835,-0.2492624282311675
3.2889315611540453,-0.2801558063661731
1.2102110179212218,-0.52263847799581
1.0229830612493307,-0.6214307385657498
1.4732218065008673,-0.7072556536345307
1.5058150689552778,-0.4161308388912497
2.342833313626238,-0.2009064587461551
1.3422643294872485,-0.4761652124492703
1.96674629541037,-0.0350231878199305
3.7465695714683016,-0.5464839160517414
2.4804083984307166,-0.2812885311630679
1.9353670605196227,-0.9576265639053728
1.445987766407913,-0.2156525035640999
1.9706246086995738,-0.4829095393472569
1.7407193532551757,-0.6816801652237305
2.8893969659244267,-0.0257075721771682
2.3998000197880507,-0.2841867528964863
2.2207450621046196,-0.7250484818188121
1.9711400573254703,-0.6515646569574045
2.464391516479407,-0.83843545213069
1.1524604804577507,-0.5346965025985289
1.8837637327056038,-0.844947533240237
1.3363209873027366,-0.8650040830144194
2.8371294254620296,-0.6011018867162743
2.156831947069848,-0.3445201677958196
3.2422713404093937,-0.6623190843228257
2.940372396952648,-0.7035734102684308
2.067236287237425,-0.4725895497305099
1.8569031504058593,-0.3206157614874856
0.8227820513280881,-0.3772557136628303
1.2862339149083502,-0.2147241359309672
3.0533683640185476,-0.1560635396017153
3.7811016945646716,-0.3328009890354082
2.8723612669394543,-0.4614376337185464
3.1227558344670108,-0.4934100112365578
2.228507767650288,-0.3735134298415612
2.502029761685861,-0.8882636152336418
3.0099628431327075,-0.45827999302756
1.9243801229435629,-0.9034314374295748
2.859484328387069,-0.8528869432654458
2.826189312292523,-0.5754310113968464
1.2664342636975179,-0.9341207938400824
1.659693592009721,-0.9828587626352588
1.0502648783068014,-0.2366787689598237
1.8398385177617542,-0.6584577153930151
1.0181980717397399,-0.062949106189595
1.0591938388898992,-0.6168076586307671
2.011007516025871,-0.2052159699912989
