states,flag,Avg0,SD0,frust0
'010100011000001111',0,0.0511,0.0016268579122549899,0.06060606060606061
'101010100111110000',1,0.26006666666666667,0.0006599663291074408,0.030303030303030304
'010100011000100111',0,0.0159,0.0007071067811865482,0.21212121212121213
'010101011000001111',1,0.2609333333333333,0.004458200932613453,0.030303030303030304
'100011100111110000',0,0.017133333333333334,0.0013097921802925673,0.15151515151515152
'100011100110011100',1,0.0364,0.0018708286933869693,0.2727272727272727
'011100011000100111',0,0.049833333333333334,0.0014522013940527962,0.24242424242424243
'011100011000001111',0,0.0173,0.0006683312551921144,0.15151515151515152
'011100011001100011',1,0.036066666666666664,0.00046427960923947214,0.2727272727272727
'101011100111110000',0,0.05106666666666667,0.003659083066683358,0.06060606060606061
'100011100111011000',0,0.0509,0.0009201449161228176,0.24242424242424243
'010100011000101111',0,0.016900000000000002,0.0008602325267042619,0.15151515151515152
'100011100111111000',0,0.017233333333333333,0.0007845734863959888,0.2727272727272727
'101011100111011000',0,0.0167,0.0005099019513592781,0.21212121212121213
'101011100111111000',0,0.016766666666666666,0.00012472191289246396,0.24242424242424243
'011100011000000111',0,0.0172,0.000588784057755189,0.2727272727272727
'101011100111010000',0,0.017900000000000003,0.0002943920288775943,0.15151515151515152
'011100011000101111',0,0.016499999999999997,0.000804155872120989,0.24242424242424243
'100011100111010000',0,0.01736666666666667,0.0006599663291074446,0.24242424242424243
'010100011000000111',0,0.016733333333333333,0.000679869268479037,0.24242424242424243
