states,Avg0,SD0,frust0
'010101011000001111',0.2563333333333333,0.00020548046676563395,0.030303030303030304
'011100011000001111',0.03956666666666667,0.0014817407180595242,0.15151515151515152
'011100011000000111',0.081,0.0020607442021431588,0.2727272727272727
'101010100111110000',0.25866666666666666,0.0028522895287041703,0.030303030303030304
'010100011000001111',0.08226666666666667,0.0010402991022884823,0.06060606060606061
'100011100111110000',0.03956666666666667,0.0015755069730795277,0.15151515151515152
'101011100111110000',0.08256666666666666,0.0018116904322268241,0.06060606060606061
'101011100111111000',0.0397,0.003137939876203283,0.24242424242424243
'100011100111111000',0.08146666666666667,0.0006236095644623241,0.2727272727272727
'010100011000000111',0.03886666666666667,0.0016131404843417153,0.24242424242424243
