states,Avg0,SD0,frust0
'100110100111110000',0.035833333333333335,0.0015326085243430195,0.12121212121212122
'101010100111111000',0.0356,0.0011045361017187265,0.2727272727272727
'010101011000000111',0.0335,0.0005715476066494076,0.2727272727272727
'101011100111111000',0.033299999999999996,0.0003741657386773931,0.24242424242424243
'011001011000000111',0.06403333333333333,0.0008956685895029623,0.30303030303030304
'101011100111110000',0.062433333333333334,0.0007586537784494031,0.06060606060606061
'010101011000001111',0.061566666666666665,0.00459008593480437,0.030303030303030304
'101111100111110000',0.019933333333333334,0.001014341603646863,0.12121212121212122
'011000011000001111',0.03683333333333333,0.0009977753031397204,0.15151515151515152
'010100011000000111',0.03673333333333333,0.0014383632673594267,0.24242424242424243
'100111100111111000',0.06280000000000001,0.00014142135623730701,0.2727272727272727
'101110100111110000',0.021199999999999997,0.0019304576314093673,0.09090909090909091
'100010100111110000',0.007799999999999999,0.0001632993161855453,0.12121212121212122
'100110100111111000',0.06213333333333334,0.0029847761874031513,0.30303030303030304
'011000011000000111',0.06146666666666667,0.0025170529504870464,0.2727272727272727
'100011100111111000',0.019266666666666668,0.001897952112731567,0.2727272727272727
'010001011000000111',0.006966666666666667,0.0003399346342395192,0.3333333333333333
'010100011000001111',0.06146666666666667,0.001327487183449323,0.06060606060606061
'011101011000000111',0.021866666666666663,0.0003681787005729093,0.30303030303030304
'010001011000001111',0.0205,0.00014142135623731027,0.09090909090909091
'100111100111110000',0.03493333333333334,0.0005792715732327612,0.15151515151515152
'011001011000001111',0.035699999999999996,0.0033674916480965485,0.12121212121212122
'101010100111110000',0.061033333333333335,0.005033443707399097,0.030303030303030304
'101110100111111000',0.007366666666666667,0.0005792715732327589,0.3333333333333333
'011100011000000111',0.019866666666666668,0.0009741092797468311,0.2727272727272727
'010000011000000111',0.005999999999999999,0.0007071067811865474,0.30303030303030304
'101111100111111000',0.006533333333333333,0.0006128258770283414,0.30303030303030304
'010000011000001111',0.02153333333333333,0.0018408935028645438,0.12121212121212122
'011100011000001111',0.006666666666666667,0.0008730533902472532,0.15151515151515152
'100011100111110000',0.007666666666666666,0.0007408703590297624,0.15151515151515152
'100010100111111000',0.020533333333333334,0.0007318166133366722,0.30303030303030304
'011101011000001111',0.006933333333333333,0.0004642796092394708,0.12121212121212122
