states,flag,Avg0,SD0,frust0
'101010100111110000',1,0.25479999999999997,0.0008041558721209937,0.030303030303030304
'011000011000100111',0,0.051,0.00016329931618554703,0.24242424242424243
'100111100111110000',0,0.017666666666666667,0.0015584892970081277,0.15151515151515152
'010100011000101111',0,0.014533333333333334,0.0023795424396766333,0.15151515151515152
'010101011000001111',1,0.24993333333333334,0.002106075866524188,0.030303030303030304
'010100011000001111',0,0.0478,0.0007788880963698609,0.06060606060606061
'011000011000101111',0,0.0173,0.0012675435561221038,0.24242424242424243
'100111100111011000',0,0.0483,0.0020396078054371134,0.24242424242424243
'101111100111010000',0,0.0067,0.00021602468994692884,0.21212121212121213
'010000011000101111',0,0.008133333333333333,0.0008576453553512402,0.21212121212121213
'011100011000101111',0,0.0034666666666666665,0.0002494438257849294,0.24242424242424243
'101011100111110000',0,0.0474,0.0009201449161228176,0.06060606060606061
'100111100111010000',0,0.016566666666666664,0.0015107025591499547,0.24242424242424243
'010000011000000111',0,0.0037,0.00032659863237109054,0.30303030303030304
'010100011000000111',0,0.016966666666666668,0.0009463379711052262,0.24242424242424243
'100111100111111000',0,0.0135,0.0009626352718795769,0.2727272727272727
'010100011000100111',0,0.015599999999999998,0.0010230672835481866,0.21212121212121213
'101011100111111000',0,0.016533333333333334,0.0011897712198383167,0.24242424242424243
'011100011000100111',0,0.014333333333333332,4.7140452079102885e-5,0.24242424242424243
'101011100111011000',0,0.015399999999999999,0.0004966554808583784,0.21212121212121213
'100011100111011000',0,0.014199999999999999,0.0009416297927883691,0.24242424242424243
'100011100111010000',0,0.0028666666666666667,0.00030912061651652346,0.24242424242424243
'010000011000001111',0,0.0136,0.0002943920288775953,0.12121212121212122
'101111100111110000',0,0.013866666666666666,0.0009428090415820634,0.12121212121212122
'011000011000001111',0,0.0165,0.0008524474568362946,0.15151515151515152
'011000011000000111',0,0.013133333333333335,0.0011025223605694156,0.2727272727272727
'101011100111010000',0,0.014199999999999999,0.0006164414002968974,0.15151515151515152
'101111100111111000',0,0.0031,0.0,0.30303030303030304
'100011100111111000',0,0.007533333333333334,0.0006649979114420001,0.2727272727272727
'010000011000100111',0,0.0030333333333333336,9.428090415820638e-5,0.2727272727272727
'100011100111110000',0,0.0033666666666666667,0.0006599663291074444,0.15151515151515152
'011100011000000111',0,0.008199999999999999,0.0009416297927883686,0.2727272727272727
'011100011000001111',0,0.0031666666666666666,0.00041096093353126513,0.15151515151515152
'101111100111011000',0,0.0036000000000000003,0.000725718035235908,0.2727272727272727
