states,flag,Avg0,SD0,frust0
'011001011001000001',0,0.032933333333333335,0.00016996731711975893,0.30303030303030304
'010100011000001111',0,0.03153333333333333,0.0017931970208417008,0.06060606060606061
'100010100110111110',0,0.006933333333333333,0.0004921607686744466,0.36363636363636365
'010101011000000111',0,0.008866666666666667,0.0004988876515698586,0.2727272727272727
'101010100111110010',0,0.0063,0.0005099019513592784,0.12121212121212122
'100111100110111110',0,0.032933333333333335,0.0021761331658599293,0.2727272727272727
'010001011000001101',0,0.0018666666666666666,0.0004921607686744467,0.12121212121212122
'010100011000000111',0,0.009699999999999999,0.000535412613473634,0.24242424242424243
'010101011000001011',0,0.007066666666666666,0.0010208928554075708,0.12121212121212122
'010100011001000111',0,0.002466666666666667,0.00030912061651652335,0.30303030303030304
'101011100111110000',0,0.03423333333333333,0.000694422221866657,0.06060606060606061
'100011100110111000',0,0.0014333333333333333,0.00044969125210773475,0.3333333333333333
'101110100111111010',0,0.001233333333333333,4.714045207910319e-5,0.30303030303030304
'101011100110111100',0,0.004533333333333334,0.0006599663291074444,0.2727272727272727
'100110100111110000',0,0.006600000000000001,0.0004320493798938573,0.12121212121212122
'010101011000001111',0,0.0332,0.0008981462390204989,0.030303030303030304
'010100011000001011',0,0.0069,0.0008640987597877144,0.15151515151515152
'010101011000001001',0,0.002466666666666667,0.00044969125210773465,0.21212121212121213
'101111100111110000',0,0.007200000000000001,0.0008041558721209878,0.12121212121212122
'100110100111111010',0,0.007300000000000001,0.0007348469228349536,0.2727272727272727
'101011100111110100',0,0.0068000000000000005,0.0006164414002968974,0.15151515151515152
'101011100110111110',0,0.0075,0.0004966554808583782,0.30303030303030304
'100011100111111010',0,0.0029666666666666665,0.0001699673171197596,0.30303030303030304
'011000011000001111',0,0.006266666666666666,0.0002054804667656324,0.15151515151515152
'011001011001000111',0,0.0026,0.00021602468994692863,0.36363636363636365
'101011100111110010',0,0.006266666666666666,0.0006548960901462836,0.15151515151515152
'100011100110111100',0,0.002766666666666667,0.0001247219128924647,0.30303030303030304
'010001011000000111',0,0.0015666666666666667,0.0002867441755680876,0.3333333333333333
'011101011001000001',0,0.007033333333333333,0.0007845734863959883,0.36363636363636365
'011101011000000111',0,0.0026333333333333334,0.0005734883511361752,0.30303030303030304
'011100011001000001',0,0.006733333333333333,0.0006236095644623238,0.3333333333333333
'100111100111111000',0,0.004066666666666666,9.428090415820618e-5,0.2727272727272727
'101010100111110000',0,0.032266666666666666,0.00157973274814304,0.030303030303030304
'010100011000000101',0,0.006666666666666665,0.0007542472332656507,0.2727272727272727
'011001011000000101',0,0.0083,0.000355902608401044,0.2727272727272727
'011001011000001101',0,0.0047666666666666664,0.00044969125210773486,0.15151515151515152
'011001011001001001',0,0.008633333333333333,0.00020548046676563273,0.30303030303030304
'100110100111111000',0,0.0041333333333333335,0.00012472191289246464,0.30303030303030304
'010101011000000101',0,0.005666666666666666,0.0002624669291337269,0.30303030303030304
'010100011001000001',0,0.0075,0.0005715476066494087,0.30303030303030304
'010100011001000011',0,0.0041333333333333335,0.000329983164553722,0.2727272727272727
'011101011001001001',0,0.0018666666666666666,0.00041899350299921784,0.36363636363636365
'010101011001001011',0,0.006999999999999999,0.000941629792788369,0.18181818181818182
'011000011000001011',0,0.0031,0.0005715476066494082,0.24242424242424243
'100010100111111010',0,0.0031,0.0002160246899469287,0.3333333333333333
'100110100110111100',0,0.005933333333333333,0.00026246692913372703,0.3333333333333333
'010000011001000011',0,0.0010666666666666665,0.00016996731711975947,0.3333333333333333
'101111100110110110',0,0.0024,0.0002943920288775949,0.30303030303030304
'010100011001001001',0,0.0038999999999999994,0.0004242640687119284,0.30303030303030304
'100110100110111110',0,0.03283333333333333,0.0012283683848458844,0.30303030303030304
'011000011001000001',0,0.032766666666666666,0.0013274871834493256,0.2727272727272727
'011000011001000011',0,0.006733333333333333,0.0004988876515698591,0.30303030303030304
'011000011001001011',0,0.006033333333333334,0.0007039570693980955,0.30303030303030304
'100111100111110110',0,0.0028666666666666667,0.000703957069398096,0.2727272727272727
'011000011000000101',0,0.007466666666666667,0.0004921607686744465,0.24242424242424243
'100111100111111100',0,0.0010666666666666665,0.00016996731711975947,0.30303030303030304
'100110100111110100',0,0.0032666666666666664,0.00044969125210773465,0.21212121212121213
'010001011000001011',0,0.002433333333333333,0.0001247219128924647,0.18181818181818182
'010000011001000001',0,0.0026333333333333334,0.0001247219128924647,0.30303030303030304
'100011100111110010',0,0.0009333333333333333,0.00032998316455372216,0.24242424242424243
'101011100110111000',0,0.0029,0.00037416573867739424,0.30303030303030304
'100110100110110100',0,0.006166666666666667,0.0002494438257849293,0.2727272727272727
'010100011001001011',0,0.0074333333333333335,0.0010656244908763852,0.21212121212121213
'101110100111110100',0,0.0028333333333333335,0.0004642796092394706,0.18181818181818182
'010100011000000011',0,0.0017999999999999997,8.164965809277265e-5,0.2727272727272727
'011000011001000101',0,0.007899999999999999,0.000535412613473634,0.30303030303030304
'100111100111110100',0,0.0028,0.00021602468994692865,0.24242424242424243
'011001011000001001',0,0.0024666666666666665,0.0004988876515698589,0.24242424242424243
'100010100111111000',0,0.0027333333333333337,0.0003771236166328253,0.30303030303030304
'100110100110110010',0,0.0017,0.0004966554808583779,0.2727272727272727
'010001011000001111',0,0.0071666666666666675,0.0002624669291337273,0.09090909090909091
'011100011000000111',0,0.0030666666666666668,0.00040276819911981896,0.2727272727272727
'100110100111111110',0,0.0013666666666666664,0.00023570226039551585,0.30303030303030304
'100010100110111000',0,0.0014333333333333333,9.428090415820638e-5,0.36363636363636365
'011001011000001111',0,0.0069,8.164965809277283e-5,0.12121212121212122
'100011100111111000',0,0.0028,0.0004320493798938573,0.2727272727272727
'100111100110110110',0,0.0087,0.0006164414002968974,0.3333333333333333
'101010100110111110',0,0.006433333333333333,0.00041096093353126513,0.3333333333333333
'101011100110111010',0,0.0033666666666666667,0.0004921607686744467,0.3333333333333333
'010100011000001101',0,0.0061333333333333335,0.0008379870059984357,0.15151515151515152
'011101011001000101',0,0.0026999999999999997,0.0003265986323710904,0.3939393939393939
'101111100111110010',0,0.002766666666666667,0.0006847546194724712,0.15151515151515152
'100110100111110010',0,0.0047,0.00014142135623730948,0.15151515151515152
'101010100111111000',0,0.009233333333333335,0.00020548046676563273,0.2727272727272727
'101011100110110110',0,0.004433333333333333,0.0002494438257849293,0.30303030303030304
'011100011001000101',0,0.0024333333333333334,0.0005906681715556449,0.36363636363636365
'011000011000001001',0,0.0029666666666666665,0.0002867441755680876,0.2727272727272727
'011000011000001101',0,0.004299999999999999,0.0003559026084010434,0.18181818181818182
'101111100110110100',0,0.0037333333333333337,0.00030912061651652346,0.2727272727272727
'010101011001000001',0,0.006633333333333334,0.0005906681715556454,0.3333333333333333
'010101011001000011',0,0.004233333333333333,0.00038586123009300746,0.30303030303030304
'101011100111110110',0,0.0028333333333333335,0.0003771236166328253,0.24242424242424243
'011101011000000101',0,0.003533333333333333,0.00018856180831641273,0.3333333333333333
'011100011001001011',0,0.0013333333333333333,0.00020548046676563254,0.30303030303030304
'101011100110110100',0,0.0068000000000000005,0.0009626352718795769,0.21212121212121213
'101010100110110100',0,0.0077333333333333325,0.0005436502143433364,0.18181818181818182
'101110100110111100',0,0.0011333333333333332,0.00030912061651652346,0.36363636363636365
'011100011001000011',0,0.0024,8.164965809277265e-5,0.30303030303030304
'011100011000001111',0,0.0015333333333333334,0.00012472191289246467,0.15151515151515152
'010101011000000011',0,0.0015333333333333334,0.00020548046676563254,0.30303030303030304
'100010100110111100',0,0.0021999999999999997,0.00029439202887759485,0.3333333333333333
'101110100111110000',0,0.006333333333333333,0.000579271573232759,0.09090909090909091
'010001011001001011',0,0.003366666666666667,0.00024944382578492955,0.24242424242424243
'010101011001001111',0,0.0017666666666666666,0.0007408703590297622,0.15151515151515152
'101110100111110110',0,0.0016333333333333332,0.00032998316455372216,0.21212121212121213
'101011100111111000',0,0.009600000000000001,0.0006377042156569667,0.24242424242424243
'101010100110111100',0,0.003999999999999999,0.0006531972647421807,0.30303030303030304
'010100011000000001',0,0.0010333333333333334,9.428090415820637e-5,0.30303030303030304
'100110100110110110',0,0.008933333333333333,0.0009463379711052261,0.30303030303030304
'011000011001000111',0,0.002466666666666667,0.0002624669291337271,0.3333333333333333
'100111100111110000',0,0.0070999999999999995,0.0005887840577551902,0.15151515151515152
'011001011001001011',0,0.005266666666666666,4.714045207910329e-5,0.2727272727272727
'101010100110111000',0,0.0029,0.0003265986323710904,0.3333333333333333
'010000011001001001',0,0.0033333333333333335,0.0002624669291337271,0.30303030303030304
'011000011000000111',0,0.004300000000000001,0.00028284271247461896,0.2727272727272727
'100111100110111000',0,0.002133333333333333,0.00033993463423951894,0.3333333333333333
'100111100110111010',0,0.006600000000000001,0.000374165738677394,0.30303030303030304
'010100011000001001',0,0.002533333333333333,0.0005312459150169743,0.24242424242424243
'100111100110110000',0,0.0010333333333333334,9.428090415820637e-5,0.2727272727272727
'100011100110111110',0,0.0069,0.00045460605656619534,0.3333333333333333
'010001011001000011',0,0.0010333333333333334,0.00016996731711975944,0.36363636363636365
'010000011000001111',0,0.007566666666666666,0.00020548046676563238,0.12121212121212122
'100110100110111010',0,0.007066666666666666,0.0006944222218666552,0.3333333333333333
'100111100111111010',0,0.007066666666666668,0.0008178562764256868,0.24242424242424243
'011001011000000011',0,0.0010666666666666665,0.0001247219128924647,0.3333333333333333
'011001011001000011',0,0.005933333333333333,0.0003299831645537223,0.3333333333333333
'010000011000001011',0,0.0026999999999999997,0.0001632993161855451,0.21212121212121213
'011101011000001101',0,0.0015666666666666667,0.00018856180831641265,0.21212121212121213
'100110100111110110',0,0.0032666666666666664,0.0003299831645537222,0.24242424242424243
'010101011000001101',0,0.005766666666666667,0.0006182412330330471,0.12121212121212122
'010000011001001011',0,0.0036999999999999997,0.0004546060565661951,0.2727272727272727
'101111100111111000',0,0.0017666666666666666,0.0005312459150169742,0.30303030303030304
'101011100111111010',0,0.005166666666666667,0.0004921607686744465,0.2727272727272727
'100011100111110000',0,0.0017999999999999997,0.00029439202887759485,0.15151515151515152
'101111100111111010',0,0.0012333333333333335,0.00020548046676563257,0.2727272727272727
'101110100110110100',0,0.0035999999999999995,0.00021602468994692865,0.24242424242424243
'101110100110110110',0,0.0022333333333333333,0.00012472191289246464,0.2727272727272727
'100010100111110100',0,0.0004333333333333333,0.0001885618083164127,0.21212121212121213
'010001011001000001',0,0.0014666666666666667,0.00024944382578492944,0.3333333333333333
'011000011001001001',0,0.009300000000000001,0.001042433051407459,0.3333333333333333
'011101011001000111',0,0.0016333333333333332,0.0003681787005729087,0.36363636363636365
'010101011001000111',0,0.0024,0.0005715476066494082,0.3333333333333333
'100010100110111010',0,0.0031333333333333335,0.00033993463423951894,0.3939393939393939
'010000011000000101',0,0.0012,0.0001632993161855452,0.2727272727272727
'101010100111111010',0,0.005966666666666666,0.0007318166133366717,0.30303030303030304
'101110100111110010',0,0.0028000000000000004,0.0001632993161855453,0.12121212121212122
'100011100110110100',0,0.0012333333333333332,0.00020548046676563257,0.30303030303030304
'101111100110111110',0,0.0017333333333333333,0.0004921607686744466,0.30303030303030304
'010101011001001001',0,0.0036333333333333335,0.0006599663291074443,0.2727272727272727
'101111100111110100',0,0.002533333333333333,0.0005185449728701348,0.21212121212121213
'010101011001001101',0,0.001,8.164965809277264e-5,0.24242424242424243
'010000011001001111',0,0.0004666666666666666,0.0001247219128924647,0.24242424242424243
'100111100110111100',0,0.005733333333333333,0.0004784233364802443,0.30303030303030304
