"Network","JSD"
"rand_1",0.520097032443749
"rand_10",0.121598542068281
"rand_100",0.516714158139943
"rand_11",0.191074433044139
"rand_12",0.85225
"rand_13",0.5191325497627
"rand_14",0.35225
"rand_15",0.119812932505831
"rand_16",0.521084668462377
"rand_17",0.35225
"rand_18",0.35225
"rand_19",0.35225
"rand_2",0.35225
"rand_20",0.35225
"rand_21",0.35225
"rand_22",0.35225
"rand_23",0.17524204250592
"rand_24",0.85225
"rand_25",0.35225
"rand_26",0.35225
"rand_27",0.37266493632897
"rand_28",0.35225
"rand_29",0.346756621673988
"rand_3",0.35225
"rand_30",0.143778077893703
"rand_31",0.237787745261009
"rand_32",0.35225
"rand_33",0.35225
"rand_34",0.51667414498576
"rand_35",0.540576525172898
"rand_36",0.120845104705457
"rand_37",0.183145552737536
"rand_38",0.35225
"rand_39",0.35225
"rand_4",0.183555372025671
"rand_40",0.333209022706892
"rand_41",0.51833124590264
"rand_42",0.523855440295333
"rand_43",0.215315914126893
"rand_44",0.35225
"rand_45",0.268492856505183
"rand_46",0.313939015803637
"rand_47",0.516726767299026
"rand_48",0.517295036398375
"rand_49",0.183708474268775
"rand_5",0.35225
"rand_50",0.35225
"rand_51",0.529164136916535
"rand_52",0.35225
"rand_53",0.181736487994489
"rand_54",0.535379329433654
"rand_55",0.374889346759836
"rand_56",0.122166408323439
"rand_57",0.519090405850976
"rand_58",0.218917644955478
"rand_59",0.852233333333333
"rand_6",0.35225
"rand_60",0.35657122472749
"rand_61",0.119298319789125
"rand_62",0.185078000182319
"rand_63",0.35225
"rand_64",0.326787564364546
"rand_65",0.216702868871555
"rand_66",0.181995081925615
"rand_67",0.142654333247418
"rand_68",0.530569803405199
"rand_69",0.37857637379124
"rand_7",0.381693733823744
"rand_70",0.207950532371637
"rand_71",0.517284239788551
"rand_72",0.35225
"rand_73",0.35225
"rand_74",0.213425844114845
"rand_75",0.199962053206579
"rand_76",0.541028422768145
"rand_77",0.520365035142362
"rand_78",0.35225
"rand_79",0.124624942053773
"rand_8",0.35225
"rand_80",0.247012029762456
"rand_81",0.207407984189163
"rand_82",0.121507479364672
"rand_83",0.222699608091042
"rand_84",0.229803256044009
"rand_85",0.35225
"rand_86",0.35225
"rand_87",0.516468212072272
"rand_88",0.35225
"rand_89",0.35225
"rand_9",0.203580972063751
"rand_90",0.310471652533675
"rand_91",0.201685693681838
"rand_92",0.120206547672257
"rand_93",0.121430029358468
"rand_94",0.562336365488766
"rand_95",0.35225
"rand_96",0.35225
"rand_97",0.184784453730539
"rand_98",0.518762532790798
"rand_99",0.35225
