states,Avg0,SD0,frust0
'11000001000000000111110111',0.05173333333333333,0.0015326085243430206,0.08
'11010011000000000111111110',0.08679999999999999,0.0017682382946499788,0.05
'11010011000000000111111111',0.08793333333333335,0.0011841546445554407,0.05
'00111110111111111000001001',0.05303333333333333,0.0005312459150169724,0.08
'11010011000000000111111010',0.04933333333333333,0.00243082062046727,0.08
'00101100111111111000000101',0.046933333333333334,0.0013097921802925645,0.08
'11000001000000000111110110',0.05153333333333333,0.0008993825042154705,0.08
'10101000000100010100110110',0.026899999999999997,0.0008164965809277268,0.33
'00111110111111111000001000',0.05276666666666666,0.001433720877840439,0.08
'01010111111011101011001000',0.025599999999999998,0.0007788880963698611,0.33
'00101100111111111000000000',0.0852,0.0012675435561221053,0.05
'11000001000000000111110011',0.038400000000000004,0.0026280537792569376,0.11
'00111110111111111000001100',0.0368,0.0023537204591879625,0.11
'11000001000000000111110010',0.03743333333333333,0.000740870359029762,0.11
'00101100111111111000000001',0.08676666666666666,0.0011440668201153665,0.05
'11010011000000000111111011',0.0481,0.0017663521732655704,0.08
'00101100111111111000000100',0.0466,0.0008602325267042645,0.08
'10101000000100010100110111',0.023733333333333332,0.0015965240019770732,0.33
'00111110111111111000001101',0.037233333333333334,0.0009030811456096018,0.11
'01010111111011101011001001',0.02716666666666667,0.0011785113019775802,0.33
