states,flag,Avg0,SD0,frust0
'11000001000000001111000010',1,0.031133333333333332,0.0016759740119968714,0.25
'11010011000000000111111111',1,0.0714,0.0022553639765382993,0.05
'11010011000000000111111011',1,0.06683333333333333,0.0008178562764256873,0.08
'11000001000000000111110111',1,0.05993333333333334,0.0011025223605694156,0.08
'11000001000000000111110010',1,0.02323333333333333,0.0015542057635833028,0.11
'11010011000000000111111010',1,0.03666666666666667,0.0014383632673594267,0.08
'00101100111111111000000101',1,0.037,0.0015121728296284991,0.08
'00111110111111110000111001',1,0.015600000000000001,0.0005715476066494088,0.24
'00101100111111111000000000',1,0.07229999999999999,0.003476588366008644,0.05
'00111110111111110000111101',1,0.03006666666666667,0.0009463379711052262,0.25
'11010011000000001111001010',1,0.030966666666666667,0.0003091206165165216,0.24
'00101100111111110000110101',1,0.030666666666666665,0.0011585431464655178,0.24
'00111110111111110000111100',1,0.0257,0.001801850900231943,0.27
'11000001000000000111110110',1,0.042300000000000004,0.0004242640687119276,0.08
'00111110111111111000001001',1,0.04053333333333334,0.001228368384845886,0.08
'00101100111111111000000001',1,0.06803333333333333,0.0029601051032391093,0.05
'00101100111111111000000100',1,0.068,0.0007788880963698578,0.08
'11000001000000001111000011',1,0.024433333333333335,0.0016418147141366336,0.27
'11010011000000000111111110',1,0.069,0.002141650453894539,0.05
'00111110111111111000001000',1,0.0578,0.0004546060565661939,0.08
'11000001000000001111000110',1,0.016066666666666663,0.00026246692913372703,0.24
'00111110111111111000001101',1,0.024999999999999998,0.00028284271247461896,0.11
'00111110111111111000001100',1,0.029266666666666667,0.0016213848676020419,0.11
'11000001000000000111110011',1,0.028066666666666667,0.0007363574011458187,0.11
