states,flag,Avg0,SD0,frust0
'00111111111111111000001000',0,0.02476666666666667,0.0011785113019775802,0.14
'11000001000000000111110110',0,0.045533333333333335,0.0016048537489614307,0.08
'00111101111111111000000000',0,0.008,0.000697614984548545,0.14
'00101110111111111000001000',0,0.0119,0.000374165738677394,0.07
'00111110111111111000001000',0,0.04663333333333333,0.002572072229848057,0.08
'00111100111111111000000101',0,0.0014999999999999998,0.00014142135623730948,0.13
'11000001000000000111110111',0,0.04733333333333334,0.002422578974747548,0.08
'00111100111111111000000000',0,0.0036333333333333335,0.0001699673171197596,0.1
'11010010000000000111111111',0,0.011933333333333332,0.0006182412330330472,0.11
'11000010000000000111111110',0,0.006566666666666668,0.0005249338582674541,0.14
'00101110111111111000000000',0,0.008633333333333333,0.0008178562764256861,0.06
'00111101111111111000001000',0,0.009100000000000002,0.0008640987597877146,0.17
'00101110111111111000001001',0,0.011533333333333333,0.0012229290885229427,0.07
'00111100111111111000001001',0,0.002,8.164965809277255e-5,0.13
'11000010000000000111110011',0,0.005066666666666666,0.0006944222218666554,0.2
'11010001000000000111111111',0,0.009366666666666667,0.0011145502331533661,0.06
'11000000000000000111110110',0,0.02426666666666667,0.0012119772641798559,0.14
'11010011000000000111111111',0,0.019233333333333335,0.0006128258770283418,0.05
'11000010000000000111110010',0,0.0049,0.0008286535263104034,0.2
'00111110111111111000000000',0,0.008133333333333333,0.0008055363982396381,0.07
'11000000000000000111111010',0,0.0014333333333333333,0.00012472191289246477,0.16
'11000001000000000111110011',0,0.026066666666666665,0.0008498365855987983,0.11
'11010011000000000111111010',0,0.009799999999999998,0.0015253414918196735,0.08
'11000001000000000111111111',0,0.008266666666666667,0.0014267289706021802,0.07
'00101100111111111000000100',0,0.010400000000000001,0.0007118052168020873,0.08
'11000010000000000111110111',0,0.009166666666666668,0.00016996731711975982,0.17
'00111100111111111000001000',0,0.0024666666666666665,0.00044969125210773475,0.13
'00111111111111111000000001',0,0.002833333333333333,0.0003091206165165235,0.13
'00101100111111111000001101',0,0.0017999999999999997,8.164965809277265e-5,0.11
'00101100111111111000000000',0,0.01833333333333333,0.0014383632673594278,0.05
'00111111111111111000000000',0,0.002466666666666667,0.00033993463423951894,0.13
'00111111111111111000001101',0,0.012966666666666668,0.0017745108872274883,0.17
'00101101111111111000000100',0,0.006333333333333333,0.0010208928554075703,0.14
'00101100111111111000000001',0,0.0182,0.0018457157599876177,0.05
'00101100111111111000000101',0,0.009033333333333332,0.00012472191289246472,0.08
'00101100111111111000001000',0,0.0030666666666666668,0.0003091206165165235,0.08
'11010011000000000111110010',0,0.0018000000000000002,8.164965809277265e-5,0.11
'00101110111111111000001101',0,0.006866666666666667,0.0007845734863959883,0.1
'00111110111111111000001100',0,0.025666666666666667,0.0008219218670625296,0.11
'11010001000000000111110111',0,0.011466666666666667,0.0007133644853010899,0.07
'11000011000000000111110111',0,0.002133333333333333,4.714045207910329e-5,0.13
'11010001000000000111110110',0,0.0126,0.0004966554808583775,0.07
'00111110111111111000001101',0,0.024366666666666665,0.0011897712198383164,0.11
'11000000000000000111110011',0,0.014066666666666667,0.00037712361663282546,0.17
'11010011000000000111111110',0,0.017499999999999998,0.0008640987597877154,0.05
'11010001000000000111110011',0,0.0064,0.00021602468994692844,0.1
'11010001000000000111111110',0,0.009633333333333332,0.0009672412085697938,0.06
'00101101111111111000001001',0,0.0045,0.0008286535263104036,0.14
'00101110111111111000000101',0,0.004933333333333334,0.001033870827951388,0.09
'00111110111111111000001001',0,0.04683333333333333,0.0010624918300339477,0.08
'11000010000000000111111011',0,0.0038999999999999994,0.0004966554808583779,0.17
'00101101111111111000001000',0,0.0047,0.0005715476066494083,0.14
'11000000000000000111110111',0,0.024333333333333332,0.0015456030825826172,0.14
'11000010000000000111111010',0,0.003366666666666667,0.0003858612300930074,0.17
'11010001000000000111111010',0,0.0053,0.00021602468994692857,0.09
'00101110111111111000000001',0,0.009133333333333334,0.0004189935029992182,0.06
'11010010000000000111110110',0,0.004733333333333333,0.0002494438257849293,0.14
'00111111111111111000001001',0,0.02476666666666667,0.002003885115358552,0.14
'11010010000000000111111010',0,0.006366666666666666,0.00041899350299921784,0.14
'11000011000000000111111110',0,0.0026,0.00021602468994692863,0.1
'11000000000000000111111110',0,0.0029666666666666665,0.00041899350299921784,0.13
'11010010000000000111110111',0,0.004233333333333333,0.0003681787005729088,0.14
'00111100111111111000000001',0,0.0030333333333333336,0.0004784233364802443,0.1
'11000011000000000111111011',0,0.0020666666666666667,0.00041096093353126497,0.13
'11000001000000000111110010',0,0.026566666666666666,0.0008178562764256858,0.11
'11000000000000000111110010',0,0.0131,0.0011343133018115704,0.17
'11000010000000000111110110',0,0.009033333333333332,0.00030912061651652324,0.17
'00111101111111111000001100',0,0.006033333333333334,0.0010624918300339483,0.2
