states,Avg0,SD0,frust0
'11000010000000000111110110',0.007766666666666667,0.0007760297817881876,0.17
'11000010000000000111110111',0.0075,0.0009273618495495705,0.17
'11000011000000000111110110',0.0014999999999999998,8.164965809277265e-5,0.13
'11010001000000000111110110',0.0092,0.0008602325267042632,0.07
'00101100111111111000000001',0.014433333333333333,0.0015151090903151342,0.05
'00111110111111111000000101',0.0051333333333333335,0.00012472191289246464,0.1
'11000001000000000111111111',0.0061,0.0002943920288775949,0.07
'11000000000000000111110010',0.017,0.0007118052168020873,0.17
'11000001000000000111110111',0.04096666666666667,0.0013299958228839986,0.08
'11000000000000000111110110',0.017833333333333333,0.001291854825005073,0.14
'11000001000000000111110110',0.0348,0.0004082482904638634,0.08
'11000001000000000111110011',0.03593333333333334,0.001126449683247719,0.11
'11000000000000000111110111',0.0219,0.0008602325267042632,0.14
'11010001000000000111111111',0.0075,0.000979795897113271,0.06
'11010001000000000111111011',0.007366666666666666,0.0004784233364802439,0.09
'11010001000000000111111110',0.005666666666666666,0.00016996731711975955,0.06
'11000000000000000111110011',0.019266666666666668,0.0012391753530294066,0.17
'00111110111111111000001101',0.031966666666666664,0.0006128258770283418,0.11
'11010011000000000111111011',0.015433333333333334,0.0005792715732327584,0.08
'00101101111111111000000001',0.008633333333333333,0.0011440668201153678,0.11
'11000010000000000111110011',0.006933333333333333,0.0004921607686744466,0.2
'00101101111111111000001001',0.003833333333333333,0.0002494438257849295,0.14
'00111111111111111000001000',0.021633333333333334,0.0018517259216441527,0.14
'00111110111111111000001000',0.04276666666666667,0.0011897712198383182,0.08
'00111100111111111000000001',0.0024,0.0001632993161855451,0.1
'00111111111111111000001101',0.016733333333333333,0.0011025223605694156,0.17
'00111110111111111000001100',0.0356,0.0008524474568362946,0.11
'00111110111111111000001001',0.0366,0.00122474487139159,0.08
'00111110111111111000000001',0.006233333333333334,0.00044969125210773465,0.07
'00111101111111111000001100',0.008033333333333333,0.0002867441755680872,0.2
'00101100111111111000001001',0.002933333333333333,0.00040276819911981907,0.08
'00111110111111111000000000',0.0061,0.00028284271247461896,0.07
'00111101111111111000000100',0.0055000000000000005,0.00035590260840104364,0.17
'00101110111111111000001000',0.010966666666666666,0.001027402333828163,0.07
'00111101111111111000001001',0.006599999999999999,0.0006480740698407858,0.17
'00101100111111111000000000',0.014933333333333333,0.0011556623882239814,0.05
'00111101111111111000001000',0.0073999999999999995,0.000374165738677394,0.17
'11000001000000000111110010',0.030800000000000004,0.0008981462390204975,0.11
'00101101111111111000001000',0.003866666666666667,0.00023570226039551563,0.14
'11010011000000000111110011',0.0021666666666666666,0.0007318166133366717,0.11
'11000010000000000111111011',0.004833333333333333,0.00020548046676563275,0.17
'11010010000000000111110011',0.0037333333333333333,0.0008653836657164781,0.17
'11010011000000000111111110',0.013866666666666666,0.0003399346342395191,0.05
'11010010000000000111111110',0.008666666666666665,0.0006342099196813482,0.11
'00101110111111111000001100',0.009,0.0007788880963698618,0.1
'00101101111111111000000101',0.007966666666666667,0.0006548960901462836,0.14
'00101100111111111000001000',0.0030333333333333336,0.00030912061651652356,0.08
'00111111111111111000001100',0.018799999999999997,0.00037416573867739343,0.17
'00111111111111111000001001',0.018166666666666668,0.0010656244908763847,0.14
'11010010000000000111111111',0.010233333333333332,0.0002494438257849293,0.11
'00111101111111111000000000',0.005466666666666667,0.00012472191289246464,0.14
'00111101111111111000001101',0.006266666666666667,0.0008339997335464535,0.2
'00101101111111111000001101',0.0031999999999999997,0.000653197264742181,0.17
'11000010000000000111111110',0.006000000000000001,0.0004082482904638631,0.14
'00101101111111111000000100',0.009966666666666667,0.0007408703590297628,0.14
