states,flag,Avg0,SD0,frust0
'00101100111111111000000000',1,0.13656666666666664,0.0016996731711975965,0.05
'01110111111011100011111101',1,0.03266666666666667,0.0005312459150169752,0.3
'00101100111111111000000100',1,0.09833333333333333,0.002519700158528571,0.08
'11010011000000000111111010',1,0.08573333333333333,0.0008055363982396417,0.08
'11010011000000000111111110',1,0.11763333333333333,0.0042679685513784624,0.05
'11010011000000000111111111',1,0.13193333333333335,0.001837268503936091,0.05
'10001000000100011100000010',1,0.032433333333333335,0.003016988933062604,0.3
'00101100111111111000000101',1,0.08246666666666667,0.0022647050335284045,0.08
'00101100111111111000000001',1,0.11870000000000001,0.0009899494936611664,0.05
'11010011000000000111111011',1,0.0973,0.0030408332191467916,0.08
'10001000000100011100000110',1,0.021599999999999998,0.0008640987597877137,0.29
'01110111111011100011111001',1,0.0208,0.0006377042156569658,0.29
'01110111111011100011111100',1,0.011966666666666667,0.0009533566430716729,0.32
'10001000000100011100000011',1,0.011866666666666666,0.0016006942938057295,0.32
