states,Avg0,SD0,frust0
'00101100111111111000000000',0.12956666666666664,0.0011085526098877218,0.05
'11010011000000000111111111',0.13196666666666665,0.0016779617264871011,0.05
'11010011000000000111111011',0.08779999999999999,0.0020314198646923455,0.08
'00101100111111111000000100',0.08873333333333333,0.0006128258770283392,0.08
'11010011000000000111111010',0.08963333333333333,0.0018785337071473799,0.08
'00101100111111111000000101',0.09293333333333335,0.0017969109295924743,0.08
'11010011000000000111111110',0.13156666666666664,0.0010274023338281636,0.05
'01110111111011100011111011',0.03006666666666667,0.00032998316455372167,0.31
'00101100111111111000000001',0.13163333333333335,0.001510702559149952,0.05
'10001000000100011100000101',0.027433333333333334,0.0011085526098877265,0.33
'10001000000100011100000100',0.029566666666666668,0.00186607133363712,0.31
'01110111111011100011111010',0.0291,0.0017907168024751073,0.33
