states,Avg0,SD0,frust0
'11010011000000000111111110',0.0612,0.0016309506430300094,0.05
'00111110111111111000001101',0.059166666666666666,0.0010624918300339477,0.11
'00101100111111111000000100',0.05906666666666666,0.0009463379711052246,0.08
'11000001000000000111110011',0.06243333333333334,0.0017594190960528895,0.11
'11010011000000000111111111',0.06336666666666667,0.002536839678725392,0.05
'11010011000000000111111010',0.056266666666666666,0.0004027681991198189,0.08
'11000001000000000111110010',0.05786666666666667,0.0015369522511198004,0.11
'00101100111111111000000001',0.061133333333333324,0.0028429249413627223,0.05
'00111110111111111000001001',0.0655,0.001877942136133767,0.08
'00101100111111111000000000',0.06763333333333332,0.0013695092389449455,0.05
'11000001000000000111110111',0.06953333333333334,0.001961858529274954,0.08
'00111110111111111000001000',0.07336666666666665,0.0018926759422104502,0.08
'00111110111111111000001100',0.0636,0.0023720595832876293,0.11
'11000001000000000111110110',0.067,0.0004898979485566326,0.08
'11010011000000000111111011',0.057633333333333335,0.0026637484032009406,0.08
'00101100111111111000000101',0.055233333333333336,0.0015282524515130187,0.08
