states,Avg0,SD0,frust0
'11000001000000000111110110',0.024366666666666665,0.0009392668535736913,0.08
'00101100111111111000000000',0.09546666666666666,0.0012036980056845236,0.05
'11000001000000000111110011',0.019666666666666666,0.0014290634073484008,0.11
'11010011000000000111111010',0.05523333333333333,0.0009672412085697923,0.08
'11010011000000000111111111',0.09126666666666668,0.0008993825042154719,0.05
'00111110111111111000001001',0.024899999999999995,0.00037416573867739343,0.08
'00111111111111111000001100',0.020466666666666668,0.0008653836657164785,0.17
'11010011000000000111111110',0.08273333333333333,0.0021746008573733495,0.05
'00111111111111111000001000',0.030833333333333334,0.0010338708279513894,0.14
'00101100111111111000000101',0.056499999999999995,0.0030210373494325865,0.08
'11000001000000000111110111',0.032766666666666666,0.0014727148022916357,0.08
'00101100111111111000000001',0.0838,0.002273030282830978,0.05
'11010011000000000111111011',0.07656666666666666,0.0016819301082057142,0.08
'11000000000000000111110011',0.02153333333333333,0.0002054804667656328,0.17
'00101100111111111000000100',0.07613333333333333,0.00033993463423951785,0.08
'11000000000000000111110111',0.03153333333333334,0.0009285592184789432,0.14
'00111110111111111000001000',0.03133333333333333,0.0010624918300339477,0.08
'11000000000000000111110110',0.024233333333333332,0.0006018490028422592,0.14
'00111111111111111000001001',0.0233,0.0010984838035522713,0.14
'00111110111111111000001100',0.021166666666666667,0.0010656244908763845,0.11
'11000000000000000111110010',0.014400000000000001,0.0016573070526208066,0.17
'00111110111111111000001101',0.014533333333333334,0.0010964589468932355,0.11
'00111111111111111000001101',0.015333333333333336,0.00032998316455372265,0.17
'11000001000000000111110010',0.015600000000000001,0.0004966554808583782,0.11
'11111011101110101110011010',0.0023666666666666667,0.0005312459150169743,0.39
'11111011001110001110011010',0.0032,0.0009797958971132714,0.37
'00000100010001010001100101',0.0028333333333333335,0.0004921607686744466,0.39
'00000100110001110001100101',0.0022333333333333333,0.00036817870057290875,0.37
'11111011001110101110011010',0.0014666666666666665,0.0003771236166328254,0.39
'00000100010001110001100101',0.0012,0.00014142135623730948,0.39
'11111011101110001110011010',0.0013333333333333333,0.0003091206165165235,0.39
'10101000001110111100000100',,,0.32
'00101100111111111000010000',,,0.1
'00101000111111111100000101',,,0.14
'00000100110001010001100101',0.0008666666666666666,0.00032998316455372216,0.39
'00010111110001110001101101',,,0.42
'00010110110001110001101001',,,0.37
'11010111000000000111111010',,,0.1
'11101000001110001110010110',,,0.41
'11101000101111111110000100',,,0.3
'11101001001110001110010011',,,0.4
'10101000101110111110010100',,,0.37
'00010110010001010001101001',,,0.41
'00010110010001010001101000',,,0.43
'11010111000000000111111011',,,0.1
'11101001101110001110010110',,,0.41
'00010110110001110001101101',,,0.38
'00101000111111111000000001',,,0.07
'11010111010000000011111110',,,0.21
'11010111010000000011111111',,,0.21
'00101000111111111000000100',,,0.1
'11010111000000000011111011',,,0.14
'01101100111110111000000101',,,0.18
