states,flag,Avg0,SD0,frust0
'00111110111111111000001001',0,0.031400000000000004,0.0021463146709340335,0.08
'11010011000000000111111111',1,0.09616666666666666,0.0015755069730795277,0.05
'00111111111111111000001001',0,0.032233333333333336,0.0013021349989749747,0.14
'00101000011111111100000100',0,0.0012333333333333335,0.00023570226039551585,0.24
'00101100111111111000000000',1,0.0958,0.0007483314773547924,0.05
'00101100111111111000000001',1,0.09063333333333333,0.0007408703590297642,0.05
'11000001000000000111110111',0,0.032233333333333336,0.0013888444437333107,0.08
'10001000000100011100000100',1,0.03,0.0021354156504062626,0.31
'00111111011101111100001100',0,0.0003,0.00016329931618554522,0.4
'00111111111111111000001000',0,0.03353333333333333,0.0012472191289246482,0.14
'01110111111011101011011010',1,0.02513333333333333,0.00016996731711976004,0.34
'11010011000000000111111110',1,0.09346666666666666,0.0007760297817881873,0.05
'00111111110111111000001100',0,0.0004666666666666666,0.0001247219128924647,0.19
'00101000110111111100000100',0,0.0005333333333333333,4.714045207910314e-5,0.16
'10011010010101010100001101',0,0.0008666666666666666,0.0004109609335312651,0.41
'11000001000000000111110110',0,0.033133333333333334,0.0012918548250050758,0.08
'11100100100000000011110010',0,0.0001,0.0,0.35
'11000101101000000011110011',0,,,0.29
'11000000000000000111110111',0,0.0339,0.00045460605656619707,0.14
'00111110111111111000001000',0,0.0337,0.0013735598518691008,0.08
'11000001000000000111110010',0,0.0020666666666666663,4.714045207910309e-5,0.11
'11110011001010000011111010',0,0.0003,8.164965809277261e-5,0.27
'11110011001010000111111011',0,0.0006666666666666666,0.00012472191289246472,0.21
'00101000010101111100000100',0,0.0004333333333333333,0.00026246692913372703,0.31
'00101100111111111000000100',0,0.0036000000000000003,0.00024494897427831773,0.08
'11010111001010000011111011',0,0.0004333333333333333,0.00018856180831641268,0.25
'11010011000000000111111010',0,0.005,0.0004898979485566355,0.08
'01110111101010000011111010',0,0.0024,0.0004320493798938573,0.35
'11000000000000000111110110',0,0.03093333333333333,0.0005312459150169753,0.14
'00101100111111111000000101',0,0.004933333333333334,0.0007133644853010899,0.08
'00111110111111111000001101',0,0.002,0.00029439202887759485,0.11
'00011010010101110100001101',0,0.0002,0.0001414213562373095,0.39
'11000001101000000111110011',0,0.0001,0.0,0.27
'00001000110111111100000100',0,0.0002,8.16496580927726e-5,0.2
'10001000000100010100100101',1,0.0247,0.002004993765576343,0.34
'11000000101000000011110010',0,,,0.35
'00101000011111111100000101',0,0.0014666666666666667,0.00016996731711975947,0.24
'00101000110111111000000101',0,0.00039999999999999996,0.0001414213562373095,0.12
'00111011011111111100001101',0,0.0005333333333333333,0.0001247219128924647,0.33
'01110111111011100011111011',1,0.028133333333333333,0.0007586537784494029,0.31
'11100100001010000011110011',0,0.0003,0.0001414213562373095,0.36
'00101100011111111000000100',0,0.002133333333333333,0.0006128258770283411,0.22
'00101100110111111000000100',0,0.0011333333333333334,0.00028674417556808754,0.1
'00111011011111111100001100',0,0.0007333333333333333,0.00020548046676563257,0.33
'00101000111111111000000100',0,0.0013,0.00035590260840104364,0.1
'10011011010101010100001101',0,0.0012333333333333335,0.00033993463423951894,0.43
'00101100010101111100000101',0,0.0005666666666666666,4.714045207910314e-5,0.31
'00111110011101111000001100',0,0.0002666666666666666,4.714045207910315e-5,0.32
'00111111111111111000001100',0,0.0020666666666666667,9.428090415820637e-5,0.17
'11010111100000000011111011',0,0.0012666666666666668,0.00018856180831641265,0.24
'10001000010101111100000100',0,0.0030000000000000005,0.0004242640687119284,0.33
'10111010010101111100001100',0,0.0003333333333333333,0.00012472191289246472,0.36
'00101100110101111100000100',0,0.00023333333333333336,0.00012472191289246472,0.25
'10101000110101111000000101',0,,,0.27
'00111110110101111000001101',0,0.0003,0.00016329931618554522,0.22
'01000100001010001011110010',0,,,0.43
'11000100100000100011110010',0,,,0.35
'00011010011101111000001101',0,,,0.34
'00111110111111111000001100',0,0.0020666666666666667,0.00016996731711975947,0.11
'11000001000000000111110011',0,0.0023,0.0003265986323710905,0.11
'11000100000000000111110010',0,0.0003,8.164965809277261e-5,0.19
'11110011101010000011111010',0,0.0005666666666666666,0.00024944382578492944,0.31
'01110111001010000011111011',0,0.0005666666666666666,0.00023570226039551582,0.31
'11100100101010000011110011',0,0.0006,8.16496580927726e-5,0.4
'11100101100010000011110010',0,0.00013333333333333334,4.7140452079103176e-5,0.34
'11110011101010000011111011',0,0.0007,0.0001632993161855452,0.31
'01110111101010000011111011',0,0.0025666666666666667,0.00041899350299921784,0.33
'11010011100000000111111011',0,0.0018666666666666669,0.00024944382578492944,0.22
'10011111110101111000001101',0,,,0.36
'11000101100010000011110011',0,0.0002666666666666667,0.0001699673171197595,0.34
'11000100000000001111110010',0,,,0.3
'11110111001010000011111011',0,0.00046666666666666666,9.42809041582063e-5,0.27
'01100100001010101111110010',0,,,0.43
'01000101001000001011110010',0,,,0.34
'01100100101010000011110011',0,0.0009666666666666666,0.00020548046676563254,0.4
'00101100111101111000000100',0,0.00036666666666666667,0.00016996731711975947,0.19
'00101100110101111000000101',0,0.0012,0.00014142135623730948,0.19
'11000000000000000111110010',0,0.0019666666666666665,0.0004714045207910317,0.17
'11010011100000000111111010',0,0.0025,0.00028284271247461896,0.22
'00101100110111111000000101',0,0.001,8.164965809277264e-5,0.1
'00101100010111111100000101',0,0.0001,0.0,0.26
'11010111000000000111111010',0,0.0011666666666666668,0.00016996731711975947,0.1
'00111111011101111000001100',0,0.00023333333333333333,0.00012472191289246472,0.38
'11010111101000000011111010',0,0.00013333333333333334,4.7140452079103176e-5,0.26
'11100000101010000111110010',0,0.00023333333333333336,0.0001885618083164127,0.38
'11010011000000000111111011',0,0.004366666666666667,0.0007717224601860151,0.08
'11010111101000000011111011',0,0.00013333333333333334,4.714045207910317e-5,0.26
'11100101000010000011110011',0,,,0.3
'10111010010101010100001101',0,,,0.41
'01110111001010000011111010',0,0.0004333333333333333,0.00018856180831641268,0.33
'11000100100000000111110011',0,,,0.33
'11110111000010000011111011',0,0.0002,0.0,0.27
'00011111111111111000001100',0,,,0.21
'11010011001000000111111010',0,0.001,0.0001414213562373095,0.1
'01000101101010000011110011',0,0.0002,8.16496580927726e-5,0.36
'01000101001010000111110010',0,,,0.3
'00101000010101111100000101',0,0.0007333333333333332,0.00012472191289246472,0.31
'01010111001000000011111011',0,,,0.22
'11000100000000000011110010',0,0.0005333333333333334,0.00024944382578492944,0.23
'11100100000000000011110011',0,,,0.27
'00111011110101111000001100',0,0.00013333333333333334,4.7140452079103176e-5,0.3
'11000000001010000011110011',0,0.00013333333333333334,4.7140452079103176e-5,0.34
'00101000110101111100000100',0,0.00036666666666666667,0.00020548046676563254,0.25
'00111110111101110100001101',0,,,0.35
'11000000101010000011110011',0,,,0.4
'00111010111111111000001100',0,0.0005333333333333333,4.714045207910314e-5,0.13
'11010111101010000011111010',0,0.0006333333333333333,0.00012472191289246472,0.31
'00011011010101111100001100',0,0.0007333333333333333,0.00024944382578492944,0.4
'01100000101010000011110010',0,,,0.44
'00011111110101111000001101',0,,,0.3
'01100100101010101011110010',0,0.0009000000000000001,0.00021602468994692863,0.43
'00011010011101111100001101',0,0.0001,0.0,0.34
'00001100110101111000000100',0,0.0006666666666666666,0.00012472191289246472,0.21
'01100100101010000011110010',0,0.00013333333333333334,4.714045207910317e-5,0.42
'00001000111111111100000100',0,,,0.18
'10111010110101111100001100',0,0.0003333333333333333,4.714045207910318e-5,0.32
'00011011011101010100001101',0,,,0.43
'01000100101010101011110010',0,,,0.43
'11010111100000000011111010',0,0.0013,0.00035590260840104364,0.24
'00101000110111111000000100',0,0.0004333333333333333,9.428090415820635e-5,0.12
'01110111101010000111111010',0,0.00016666666666666666,4.714045207910317e-5,0.35
'11110011001000000111111010',0,0.0003333333333333333,0.00016996731711975952,0.14
'10011010110101010000001101',0,,,0.41
'10001000011101111100000101',0,,,0.37
'00111110110111110000001101',0,,,0.24
'11110011101010000111111011',0,0.0004,0.0001414213562373095,0.29
'00011010011101010100001101',0,,,0.39
'00001000110101111100000101',0,0.0006333333333333334,9.428090415820633e-5,0.27
'11100000101010000111110011',0,0.0003333333333333333,9.428090415820634e-5,0.38
'10011111011101111100001100',0,,,0.44
'01110111001000000111111010',0,,,0.24
'01000101101000000111110010',0,,,0.35
'11000000000000000111110011',0,0.0020666666666666667,0.0003771236166328253,0.17
'00101000110101111000000100',0,0.00023333333333333336,0.00012472191289246472,0.21
'11000001100010000111110010',0,0.0003333333333333333,4.714045207910319e-5,0.32
'00111110011111111100001100',0,0.0004333333333333333,0.0001247219128924647,0.27
'00011111010101111000001100',0,0.0003666666666666666,9.428090415820635e-5,0.38
'11100101101010101011110010',0,0.0002666666666666667,0.00012472191289246472,0.39
'00011011110111110000001101',0,,,0.36
'00111110110101111000001100',0,0.0006666666666666666,9.428090415820637e-5,0.22
'01000100101000000011110010',0,,,0.39
'00111011010111111100001100',0,,,0.35
'00111111111111111000001101',0,0.002266666666666667,0.0005906681715556449,0.17
'00001100111111111000000101',0,0.00043333333333333337,0.00024944382578492944,0.12
'01100101001010101011110010',0,,,0.43
'01100101101010101011110010',0,0.0007,0.00032659863237109043,0.41
'00111110111111111100001100',0,,,0.17
'11010011000000000011111010',0,0.00046666666666666666,0.00018856180831641265,0.14
'10011011010101111100001100',0,0.0013,0.00024494897427831784,0.4
'00111010011111110100001101',0,,,0.34
'00101100111101111000000101',0,0.0003333333333333333,4.714045207910319e-5,0.19
'11010111100010000011111010',0,0.0005333333333333333,9.42809041582063e-5,0.31
'01000100001000000011110011',0,,,0.29
'10001000110101111100000101',0,0.0006,0.0002943920288775949,0.33
'11100000101010000011110011',0,0.0005,0.0,0.4
'11010011101010000111111011',0,0.0006333333333333333,0.000402768199119819,0.29
'11100000001010000111110010',0,,,0.3
'10111011110111110100001101',0,,,0.38
'00101100111101111100000100',0,,,0.25
'11000100100000000011110011',0,0.0005666666666666666,0.00023570226039551582,0.33
'00001100011101111000000100',0,0.0003333333333333333,0.00012472191289246472,0.29
'11010011100000000011111011',0,0.0004999999999999999,0.0001414213562373095,0.24
'00111010011111011000001101',0,,,0.31
'11010111000000000111111011',0,0.0010666666666666665,0.0001247219128924647,0.1
'10011010010101111100001100',0,0.0009000000000000001,8.16496580927726e-5,0.36
'00011111011111111000001100',0,,,0.33
'10001000010101111100000101',0,0.0023666666666666667,0.00046427960923947067,0.35
'00111110010111111100001101',0,,,0.29
'11000101100000000011110010',0,0.0005333333333333333,4.714045207910314e-5,0.27
'11000101000000000111110011',0,0.0007,0.00021602468994692865,0.13
'11010011001000000111111011',0,0.0011666666666666668,0.00016996731711975947,0.1
'01100101001000001111110010',0,,,0.36
'10111110111111111000001100',0,,,0.21
'10111010110101110100001101',0,0.00016666666666666666,9.428090415820633e-5,0.39
'11000001101010000011110011',0,0.00023333333333333336,0.0001885618083164127,0.34
'10001000011111111100000101',0,,,0.34
'11100101000000000011110010',0,,,0.21
'00101100011111111000000101',0,0.0017000000000000001,0.00024494897427831784,0.22
'01100000101010000111110011',0,0.00013333333333333334,4.7140452079103176e-5,0.4
'00001000111101111100000100',0,0.00023333333333333333,0.00012472191289246472,0.27
'00111011110111111100001101',0,,,0.25
'00101000011101111100000100',0,0.0007333333333333332,0.00012472191289246472,0.31
'11000001100000000111110011',0,0.0010666666666666665,0.00026246692913372703,0.25
'11000100001010000011110011',0,0.00019999999999999998,8.16496580927726e-5,0.34
'11010011001010000111111011',0,0.0011,0.00029439202887759485,0.19
'11110111100010000011111011',0,0.0006,0.0001414213562373095,0.31
'00011011010101111100001101',0,0.00013333333333333334,4.714045207910317e-5,0.4
'00111110110111111100001100',0,,,0.19
'00101100111111111100000101',0,0.00046666666666666666,9.42809041582063e-5,0.14
'11010111001010000011111010',0,0.0007999999999999999,0.00035590260840104364,0.25
'00101000110101111100000101',0,0.0005,0.00024494897427831784,0.25
'00111010111111111100001100',0,0.0007333333333333333,9.428090415820637e-5,0.17
'00011111010101011100001101',0,,,0.4
'01100101101010000011110011',0,0.0014,0.000408248290463863,0.36
'11010111000000000011111011',0,0.0011666666666666665,0.00012472191289246467,0.14
'11010111001000000011111011',0,0.00039999999999999996,8.164965809277262e-5,0.16
'10011010110101111100001100',0,0.0002666666666666667,0.00012472191289246472,0.34
'00111010010111111100001100',0,,,0.29
'00111010111111111100001101',0,0.00036666666666666667,0.00020548046676563254,0.17
'00001100010101111000000101',0,0.0005666666666666666,0.00030912061651652346,0.29
'01100100001010001111110010',0,,,0.43
'00111111011111111100001100',0,0.00046666666666666666,0.0001699673171197595,0.33
'00111010110111111100001100',0,0.00036666666666666667,4.714045207910319e-5,0.19
'10011111110101010000001101',0,,,0.43
'11000001001010000111110011',0,0.00046666666666666666,0.00023570226039551585,0.22
'00001100010101111100000100',0,0.0007000000000000001,0.0002449489742783178,0.31
'00111010111111111000001101',0,0.0005666666666666666,0.00018856180831641268,0.13
'11010111001000000011111010',0,0.0004333333333333333,4.714045207910316e-5,0.16
'00101000111101111000000100',0,,,0.21
'01010011001000000111111010',0,,,0.2
'00111011111111011100001101',0,,,0.27
'00011010110101011100001101',0,,,0.34
'11000101100010000011110010',0,0.0002666666666666667,0.00012472191289246472,0.34
'00111011111111111000001100',0,0.0005,0.00016329931618554522,0.19
'11110111101010000011111010',0,0.0011666666666666665,4.714045207910309e-5,0.31
'00011111111101111000001101',0,,,0.3
'00011111010101111100001101',0,0.0002,8.16496580927726e-5,0.4
'00111111011111111000001100',0,0.0007,8.164965809277264e-5,0.31
'11000101100000000011110011',0,0.0006333333333333333,0.00026246692913372703,0.27
'11100101100010001011110010',0,0.0001,0.0,0.39
'00011011010111111100001100',0,,,0.37
'10011010011101111100001100',0,,,0.38
'01010111101010000011111011',0,0.0006333333333333333,4.714045207910318e-5,0.33
'00001000010101111100000100',0,0.0015000000000000002,0.0005354126134736337,0.31
'01100101001000000011110011',0,,,0.29
'11100000100010000011110011',0,0.0003333333333333333,0.00012472191289246472,0.4
'11000001100000000011110011',0,0.0004333333333333333,4.714045207910316e-5,0.27
'11010111100010000111111011',0,0.00016666666666666666,4.714045207910317e-5,0.31
