"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"CD44s",-1,1,-0.838903377060418,0.837903029571011,-1,0.016406340660893,-1,1,1,-1,-1,-1,-0.642985628509645,-1,0.642985628509645,1,0.837502633162169,1
"CDH1",0.838903377060419,-0.838903377060418,1,-0.918151811071199,0.838903377060419,-0.177502582287256,0.838903377060419,-0.838903377060418,-0.838903377060418,0.838903377060419,0.838903377060419,0.838903377060419,0.804082230186962,0.838903377060419,-0.804082230186962,-0.838903377060418,-0.836901883709003,-0.838903377060418
"EMT",-0.837903029571011,0.837903029571011,-0.918151811071199,1,-0.837903029571011,0.178512049729767,-0.837903029571011,0.837903029571011,0.837903029571011,-0.837903029571011,-0.837903029571011,-0.837903029571011,-0.80508366921654,-0.837903029571011,0.80508366921654,0.837903029571011,0.918752450943124,0.837903029571011
"ESRP1",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"EX-TGFB",-0.0164063406608931,0.016406340660893,-0.177502582287256,0.178512049729767,-0.0164063406608931,1,-0.0164063406608931,0.016406340660893,0.016406340660893,-0.0164063406608931,-0.0164063406608931,-0.0164063406608931,-0.373425490697081,-0.0164063406608931,0.373425490697081,0.016406340660893,0.178902217531884,0.016406340660893
"GRHL2",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"HA",-1,1,-0.838903377060418,0.837903029571011,-1,0.016406340660893,-1,1,1,-1,-1,-1,-0.642985628509645,-1,0.642985628509645,1,0.837502633162169,1
"HAS2",-1,1,-0.838903377060418,0.837903029571011,-1,0.016406340660893,-1,1,1,-1,-1,-1,-0.642985628509645,-1,0.642985628509645,1,0.837502633162169,1
"MIR-1199",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"MIR-190",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"MIR-200",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"MIR-34",0.642985628509646,-0.642985628509645,0.804082230186962,-0.80508366921654,0.642985628509646,-0.373425490697081,0.642985628509646,-0.642985628509645,-0.642985628509645,0.642985628509646,0.642985628509646,0.642985628509646,1,0.642985628509646,-1,-0.642985628509645,-0.805483081839352,-0.642985628509645
"MIR-340",1,-1,0.838903377060419,-0.837903029571011,1,-0.0164063406608931,1,-1,-1,1,1,1,0.642985628509646,1,-0.642985628509646,-1,-0.837502633162169,-1
"SNAIL1",-0.642985628509646,0.642985628509645,-0.804082230186962,0.80508366921654,-0.642985628509646,0.373425490697081,-0.642985628509646,0.642985628509645,0.642985628509645,-0.642985628509646,-0.642985628509646,-0.642985628509646,-1,-0.642985628509646,1,0.642985628509645,0.805483081839352,0.642985628509645
"TGFB",-1,1,-0.838903377060418,0.837903029571011,-1,0.016406340660893,-1,1,1,-1,-1,-1,-0.642985628509645,-1,0.642985628509645,1,0.837502633162169,1
"VIM",-0.837502633162169,0.837502633162169,-0.836901883709003,0.918752450943124,-0.837502633162169,0.178902217531884,-0.837502633162169,0.837502633162169,0.837502633162169,-0.837502633162169,-0.837502633162169,-0.837502633162169,-0.805483081839352,-0.837502633162169,0.805483081839352,0.837502633162169,1,0.837502633162169
"ZEB1",-1,1,-0.838903377060418,0.837903029571011,-1,0.016406340660893,-1,1,1,-1,-1,-1,-0.642985628509645,-1,0.642985628509645,1,0.837502633162169,1
