"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"CD44s",-1,1,-0.642877834301184,0.634449687392536,-1,0.0219610478522249,-1,1,1,-1,-1,-0.77717242157312,-0.448560732134079,-1,-0.184979220755014,0.922312124805458,0.645683752725782,1
"CDH1",0.642877834301183,-0.642877834301184,1,-0.805711539666681,0.642877834301183,-0.208428801014107,0.642877834301183,-0.642877834301184,-0.642877834301184,0.642877834301183,0.642877834301183,0.623198529584784,0.570430758532333,0.642877834301183,-0.172162521827137,-0.638251184800546,-0.603322607469723,-0.642877834301184
"EMT",-0.634449687392536,0.634449687392536,-0.805711539666681,1,-0.634449687392536,0.216903398087521,-0.634449687392536,0.634449687392536,0.634449687392536,-0.634449687392536,-0.634449687392536,-0.615982771489256,-0.566395554748886,-0.634449687392536,0.180569410139022,0.629434110545573,0.797657279970922,0.634449687392536
"ESRP1",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"EX-TGFB",-0.0219610478522249,0.0219610478522249,-0.208428801014107,0.216903398087521,-0.0219610478522249,1,-0.0219610478522249,0.0219610478522249,0.0219610478522249,-0.0219610478522249,-0.0219610478522249,-0.161677065625824,-0.159489958155781,-0.0219610478522249,0.793060868218026,0.0996426016352623,0.212465344072168,0.0219610478522249
"GRHL2",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"HA",-1,1,-0.642877834301184,0.634449687392536,-1,0.0219610478522249,-1,1,1,-1,-1,-0.77717242157312,-0.448560732134079,-1,-0.184979220755014,0.922312124805458,0.645683752725782,1
"HAS2",-1,1,-0.642877834301184,0.634449687392536,-1,0.0219610478522249,-1,1,1,-1,-1,-0.77717242157312,-0.448560732134079,-1,-0.184979220755014,0.922312124805458,0.645683752725782,1
"MIR-1199",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"MIR-190",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"MIR-200",0.77717242157312,-0.77717242157312,0.623198529584784,-0.615982771489256,0.77717242157312,-0.161677065625824,0.77717242157312,-0.77717242157312,-0.77717242157312,0.77717242157312,0.77717242157312,1,0.557766824975504,0.77717242157312,-0.0378486601658196,-0.854860067242987,-0.624001515543876,-0.77717242157312
"MIR-34",0.448560732134079,-0.448560732134079,0.570430758532333,-0.566395554748886,0.448560732134079,-0.159489958155781,0.448560732134079,-0.448560732134079,-0.448560732134079,0.448560732134079,0.448560732134079,0.557766824975504,1,0.448560732134079,-0.366457556376847,-0.526251077055947,-0.561982859971056,-0.448560732134079
"MIR-340",1,-1,0.642877834301183,-0.634449687392536,1,-0.0219610478522249,1,-1,-1,1,1,0.77717242157312,0.448560732134079,1,0.184979220755014,-0.922312124805458,-0.645683752725782,-1
"SNAIL1",0.184979220755014,-0.184979220755014,-0.172162521827137,0.180569410139022,0.184979220755014,0.793060868218026,0.184979220755014,-0.184979220755014,-0.184979220755014,0.184979220755014,0.184979220755014,-0.0378486601658196,-0.366457556376847,0.184979220755014,1,-0.107289112311421,0.169337156933819,-0.184979220755014
"TGFB",-0.922312124805458,0.922312124805458,-0.638251184800546,0.629434110545573,-0.922312124805458,0.0996426016352623,-0.922312124805458,0.922312124805458,0.922312124805458,-0.922312124805458,-0.922312124805458,-0.854860067242987,-0.526251077055947,-0.922312124805458,-0.107289112311421,1,0.638655077825905,0.922312124805458
"VIM",-0.645683752725782,0.645683752725782,-0.603322607469723,0.797657279970922,-0.645683752725782,0.212465344072168,-0.645683752725782,0.645683752725782,0.645683752725782,-0.645683752725782,-0.645683752725782,-0.624001515543876,-0.561982859971056,-0.645683752725782,0.169337156933819,0.638655077825905,1,0.645683752725782
"ZEB1",-1,1,-0.642877834301184,0.634449687392536,-1,0.0219610478522249,-1,1,1,-1,-1,-0.77717242157312,-0.448560732134079,-1,-0.184979220755014,0.922312124805458,0.645683752725782,1
