"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"CD44s",-1,1,-0.789652523261553,0.786875991126595,-1,0.058139861000362,-1,1,1,-1,-1,-0.75036540617251,-0.626660832525257,-1,0.543444176647083,0.785261065454912,0.793912508888062,1
"CDH1",0.789652523261553,-0.789652523261553,1,-0.898555634848957,0.789652523261553,-0.211143821656082,0.789652523261553,-0.789652523261553,-0.789652523261553,0.789652523261553,0.789652523261553,0.777829477587526,0.764809782233684,0.789652523261553,-0.753782138018437,-0.77823366796948,-0.791690689603456,-0.789652523261553
"EMT",-0.786875991126595,0.786875991126595,-0.898555634848957,1,-0.786875991126595,0.21156552862068,-0.786875991126595,0.786875991126595,0.786875991126595,-0.786875991126595,-0.786875991126595,-0.780229183015403,-0.765585923461646,-0.786875991126595,0.756562178880654,0.77982613818435,0.893121402309448,0.786875991126595
"ESRP1",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"EX-TGFB",-0.058139861000362,0.058139861000362,-0.211143821656082,0.21156552862068,-0.058139861000362,1,-0.058139861000362,0.058139861000362,0.058139861000362,-0.058139861000362,-0.058139861000362,-0.187093003881441,-0.310827581695924,-0.058139861000362,0.394046275680075,0.152204755196443,0.203754113817959,0.058139861000362
"GRHL2",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"HA",-1,1,-0.789652523261553,0.786875991126595,-1,0.058139861000362,-1,1,1,-1,-1,-0.75036540617251,-0.626660832525257,-1,0.543444176647083,0.785261065454912,0.793912508888062,1
"HAS2",-1,1,-0.789652523261553,0.786875991126595,-1,0.058139861000362,-1,1,1,-1,-1,-0.75036540617251,-0.626660832525257,-1,0.543444176647083,0.785261065454912,0.793912508888062,1
"MIR-1199",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"MIR-190",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"MIR-200",0.75036540617251,-0.75036540617251,0.777829477587526,-0.780229183015403,0.75036540617251,-0.187093003881441,0.75036540617251,-0.75036540617251,-0.75036540617251,0.75036540617251,0.75036540617251,1,0.709846289560008,0.75036540617251,-0.793064170687054,-0.965109430447231,-0.778429615248761,-0.75036540617251
"MIR-34",0.626660832525257,-0.626660832525257,0.764809782233684,-0.765585923461646,0.626660832525257,-0.310827581695924,0.626660832525257,-0.626660832525257,-0.626660832525257,0.626660832525257,0.626660832525257,0.709846289560008,1,0.626660832525257,-0.916781648222448,-0.674952446859063,-0.763779531389417,-0.626660832525257
"MIR-340",1,-1,0.789652523261553,-0.786875991126595,1,-0.058139861000362,1,-1,-1,1,1,0.75036540617251,0.626660832525257,1,-0.543444176647083,-0.785261065454912,-0.793912508888062,-1
"SNAIL1",-0.543444176647083,0.543444176647083,-0.753782138018437,0.756562178880654,-0.543444176647083,0.394046275680075,-0.543444176647083,0.543444176647083,0.543444176647083,-0.543444176647083,-0.543444176647083,-0.793064170687054,-0.916781648222448,-0.543444176647083,1,0.758170280000652,0.749541508848364,0.543444176647083
"TGFB",-0.785261065454912,0.785261065454912,-0.77823366796948,0.77982613818435,-0.785261065454912,0.152204755196443,-0.785261065454912,0.785261065454912,0.785261065454912,-0.785261065454912,-0.785261065454912,-0.965109430447231,-0.674952446859063,-0.785261065454912,0.758170280000652,1,0.779629002583964,0.785261065454912
"VIM",-0.793912508888062,0.793912508888062,-0.791690689603456,0.893121402309448,-0.793912508888062,0.203754113817959,-0.793912508888062,0.793912508888062,0.793912508888062,-0.793912508888062,-0.793912508888062,-0.778429615248761,-0.763779531389417,-0.793912508888062,0.749541508848364,0.779629002583964,1,0.793912508888062
"ZEB1",-1,1,-0.789652523261553,0.786875991126595,-1,0.058139861000362,-1,1,1,-1,-1,-0.75036540617251,-0.626660832525257,-1,0.543444176647083,0.785261065454912,0.793912508888062,1
