"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"CD44s",-1,1,-0.92334852321792,0.923539872412526,-1,0.0320189207095284,-1,1,1,-1,-1,-0.825064786300681,-1,-1,0.825064786300681,0.825064786300681,0.924338567447223,1
"CDH1",0.92334852321792,-0.92334852321792,1,-0.957369154305099,0.92334852321792,-0.108687411592326,0.92334852321792,-0.92334852321792,-0.92334852321792,0.92334852321792,0.92334852321792,0.901721844434583,0.92334852321792,0.92334852321792,-0.901721844434583,-0.901721844434583,-0.918541529119148,-0.92334852321792
"EMT",-0.923539872412526,0.923539872412526,-0.957369154305099,1,-0.923539872412526,0.108483395294161,-0.923539872412526,0.923539872412526,0.923539872412526,-0.923539872412526,-0.923539872412526,-0.901522183393177,-0.923539872412526,-0.923539872412526,0.901522183393177,0.901522183393177,0.961169292270099,0.923539872412526
"ESRP1",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"EX-TGFB",-0.0320189207095284,0.0320189207095284,-0.108687411592326,0.108483395294161,-0.0320189207095284,1,-0.0320189207095284,0.0320189207095284,0.0320189207095284,-0.0320189207095284,-0.0320189207095284,-0.206964622081463,-0.0320189207095284,-0.0320189207095284,0.206964622081463,0.206964622081463,0.107681216638342,0.0320189207095284
"GRHL2",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"HA",-1,1,-0.92334852321792,0.923539872412526,-1,0.0320189207095284,-1,1,1,-1,-1,-0.825064786300681,-1,-1,0.825064786300681,0.825064786300681,0.924338567447223,1
"HAS2",-1,1,-0.92334852321792,0.923539872412526,-1,0.0320189207095284,-1,1,1,-1,-1,-0.825064786300681,-1,-1,0.825064786300681,0.825064786300681,0.924338567447223,1
"MIR-1199",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"MIR-190",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"MIR-200",0.825064786300681,-0.825064786300681,0.901721844434583,-0.901522183393177,0.825064786300681,-0.206964622081463,0.825064786300681,-0.825064786300681,-0.825064786300681,0.825064786300681,0.825064786300681,1,0.825064786300681,0.825064786300681,-1,-1,-0.900723826598446,-0.825064786300681
"MIR-34",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"MIR-340",1,-1,0.92334852321792,-0.923539872412526,1,-0.0320189207095284,1,-1,-1,1,1,0.825064786300681,1,1,-0.825064786300681,-0.825064786300681,-0.924338567447223,-1
"SNAIL1",-0.825064786300681,0.825064786300681,-0.901721844434583,0.901522183393177,-0.825064786300681,0.206964622081463,-0.825064786300681,0.825064786300681,0.825064786300681,-0.825064786300681,-0.825064786300681,-1,-0.825064786300681,-0.825064786300681,1,1,0.900723826598446,0.825064786300681
"TGFB",-0.825064786300681,0.825064786300681,-0.901721844434583,0.901522183393177,-0.825064786300681,0.206964622081463,-0.825064786300681,0.825064786300681,0.825064786300681,-0.825064786300681,-0.825064786300681,-1,-0.825064786300681,-0.825064786300681,1,1,0.900723826598446,0.825064786300681
"VIM",-0.924338567447223,0.924338567447223,-0.918541529119148,0.961169292270099,-0.924338567447223,0.107681216638342,-0.924338567447223,0.924338567447223,0.924338567447223,-0.924338567447223,-0.924338567447223,-0.900723826598446,-0.924338567447223,-0.924338567447223,0.900723826598446,0.900723826598446,1,0.924338567447223
"ZEB1",-1,1,-0.92334852321792,0.923539872412526,-1,0.0320189207095284,-1,1,1,-1,-1,-0.825064786300681,-1,-1,0.825064786300681,0.825064786300681,0.924338567447223,1
