"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"CD44s",-1,1,0.429640513718022,0.0905792964998846,-1,0.030235351795633,-1,1,1,-1,-1,-0.706592509101517,-0.585939289545622,-1,0.490141257482171,0.751488107265868,0.772127416541854,1
"CDH1",-0.429640513718022,0.429640513718022,1,-0.479767473146756,-0.429640513718022,-0.15933592794452,-0.429640513718022,0.429640513718022,0.429640513718022,-0.429640513718022,-0.429640513718022,-0.136239331960813,-0.0155869187316584,-0.429640513718022,-0.0802081439867961,0.18113505157833,0.201771834081059,0.429640513718022
"EMT",-0.0905792964998846,0.0905792964998846,-0.479767473146756,1,-0.0905792964998846,0.100800211889067,-0.0905792964998846,0.0905792964998846,0.0905792964998846,-0.0905792964998846,-0.0905792964998846,-0.176754920997339,-0.21082594251897,-0.0905792964998846,0.234473718461013,0.162324683162475,0.318444920093689,0.0905792964998846
"ESRP1",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"EX-TGFB",-0.030235351795633,0.030235351795633,-0.15933592794452,0.100800211889067,-0.030235351795633,1,-0.030235351795633,0.030235351795633,0.030235351795633,-0.030235351795633,-0.030235351795633,-0.179338667564883,-0.299984519594842,-0.030235351795633,0.395780973073519,0.134449550045805,0.19156273254838,0.030235351795633
"GRHL2",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"HA",-1,1,0.429640513718022,0.0905792964998846,-1,0.030235351795633,-1,1,1,-1,-1,-0.706592509101517,-0.585939289545622,-1,0.490141257482171,0.751488107265868,0.772127416541854,1
"HAS2",-1,1,0.429640513718022,0.0905792964998846,-1,0.030235351795633,-1,1,1,-1,-1,-0.706592509101517,-0.585939289545622,-1,0.490141257482171,0.751488107265868,0.772127416541854,1
"MIR-1199",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"MIR-190",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"MIR-200",0.706592509101517,-0.706592509101517,-0.136239331960813,-0.176754920997339,0.706592509101517,-0.179338667564883,0.706592509101517,-0.706592509101517,-0.706592509101517,0.706592509101517,0.706592509101517,1,0.687749626266879,0.706592509101517,-0.783549817996335,-0.955108042535781,-0.745671314317915,-0.706592509101517
"MIR-34",0.585939289545622,-0.585939289545622,-0.0155869187316584,-0.21082594251897,0.585939289545622,-0.299984519594842,0.585939289545622,-0.585939289545622,-0.585939289545622,0.585939289545622,0.585939289545622,0.687749626266879,1,0.585939289545622,-0.904199628929684,-0.64286162696552,-0.732841680283765,-0.585939289545622
"MIR-340",1,-1,-0.429640513718022,-0.0905792964998846,1,-0.030235351795633,1,-1,-1,1,1,0.706592509101517,0.585939289545622,1,-0.490141257482171,-0.751488107265868,-0.772127416541854,-1
"SNAIL1",-0.490141257482171,0.490141257482171,-0.0802081439867961,0.234473718461013,-0.490141257482171,0.395780973073519,-0.490141257482171,0.490141257482171,0.490141257482171,-0.490141257482171,-0.490141257482171,-0.783549817996335,-0.904199628929684,-0.490141257482171,1,0.738660586359317,0.718011602367914,0.490141257482171
"TGFB",-0.751488107265868,0.751488107265868,0.18113505157833,0.162324683162475,-0.751488107265868,0.134449550045805,-0.751488107265868,0.751488107265868,0.751488107265868,-0.751488107265868,-0.751488107265868,-0.955108042535781,-0.64286162696552,-0.751488107265868,0.738660586359317,1,0.748881849017468,0.751488107265868
"VIM",-0.772127416541854,0.772127416541854,0.201771834081059,0.318444920093689,-0.772127416541854,0.19156273254838,-0.772127416541854,0.772127416541854,0.772127416541854,-0.772127416541854,-0.772127416541854,-0.745671314317915,-0.732841680283765,-0.772127416541854,0.718011602367914,0.748881849017468,1,0.772127416541854
"ZEB1",-1,1,0.429640513718022,0.0905792964998846,-1,0.030235351795633,-1,1,1,-1,-1,-0.706592509101517,-0.585939289545622,-1,0.490141257482171,0.751488107265868,0.772127416541854,1
