"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.775110384650864,-0.77686400582742,1,-0.0520043907456996,1,-1,-1,-1,1,0.736566679076595,0.607281277916134,1,-0.522316648872393,-0.774260858557868,-0.784275768495242,-1
"CD44s",-1,1,-0.775110384650864,0.77686400582742,-1,0.0520043907456996,-1,1,1,1,-1,-0.736566679076595,-0.607281277916134,-1,0.522316648872393,0.774260858557868,0.784275768495242,1
"CDH1",0.775110384650864,-0.775110384650864,1,-0.893164207789817,0.775110384650864,-0.210691333573531,0.775110384650864,-0.775110384650864,-0.775110384650864,-0.775110384650864,0.775110384650864,0.765054162849494,0.755214090646828,0.775110384650864,-0.747191910529478,-0.766655874831384,-0.788721204228697,-0.775110384650864
"EMT",-0.77686400582742,0.77686400582742,-0.893164207789817,1,-0.77686400582742,0.208547923049507,-0.77686400582742,0.77686400582742,0.77686400582742,0.77686400582742,-0.77686400582742,-0.769643650350851,-0.75341590428923,-0.77686400582742,0.745422846687109,0.770045112302761,0.89554793321515,0.77686400582742
"ESRP1",1,-1,0.775110384650864,-0.77686400582742,1,-0.0520043907456996,1,-1,-1,-1,1,0.736566679076595,0.607281277916134,1,-0.522316648872393,-0.774260858557868,-0.784275768495242,-1
"EX-TGFB",-0.0520043907456996,0.0520043907456996,-0.210691333573531,0.208547923049507,-0.0520043907456996,1,-0.0520043907456996,0.0520043907456996,0.0520043907456996,0.0520043907456996,-0.0520043907456996,-0.178271749243903,-0.307547496800625,-0.0520043907456996,0.392518963523767,0.140575514531339,0.201144017868611,0.0520043907456996
"GRHL2",1,-1,0.775110384650864,-0.77686400582742,1,-0.0520043907456996,1,-1,-1,-1,1,0.736566679076595,0.607281277916134,1,-0.522316648872393,-0.774260858557868,-0.784275768495242,-1
"HA",-1,1,-0.775110384650864,0.77686400582742,-1,0.0520043907456996,-1,1,1,1,-1,-0.736566679076595,-0.607281277916134,-1,0.522316648872393,0.774260858557868,0.784275768495242,1
"HAS2",-1,1,-0.775110384650864,0.77686400582742,-1,0.0520043907456996,-1,1,1,1,-1,-0.736566679076595,-0.607281277916134,-1,0.522316648872393,0.774260858557868,0.784275768495242,1
"MIR-1199",-1,1,-0.775110384650864,0.77686400582742,-1,0.0520043907456996,-1,1,1,1,-1,-0.736566679076595,-0.607281277916134,-1,0.522316648872393,0.774260858557868,0.784275768495242,1
"MIR-190",1,-1,0.775110384650864,-0.77686400582742,1,-0.0520043907456996,1,-1,-1,-1,1,0.736566679076595,0.607281277916134,1,-0.522316648872393,-0.774260858557868,-0.784275768495242,-1
"MIR-200",0.736566679076595,-0.736566679076595,0.765054162849494,-0.769643650350851,0.736566679076595,-0.178271749243903,0.736566679076595,-0.736566679076595,-0.736566679076595,-0.736566679076595,0.736566679076595,1,0.700688302932007,0.736566679076595,-0.785718768726806,-0.962309130947659,-0.76823999456433,-0.736566679076595
"MIR-34",0.607281277916134,-0.607281277916134,0.755214090646828,-0.75341590428923,0.607281277916134,-0.307547496800625,0.607281277916134,-0.607281277916134,-0.607281277916134,-0.607281277916134,0.607281277916134,0.700688302932007,1,0.607281277916134,-0.915004726374363,-0.662996449266949,-0.751617091510762,-0.607281277916134
"MIR-340",1,-1,0.775110384650864,-0.77686400582742,1,-0.0520043907456996,1,-1,-1,-1,1,0.736566679076595,0.607281277916134,1,-0.522316648872393,-0.774260858557868,-0.784275768495242,-1
"SNAIL1",-0.522316648872393,0.522316648872393,-0.747191910529478,0.745422846687109,-0.522316648872393,0.392518963523767,-0.522316648872393,0.522316648872393,0.522316648872393,0.522316648872393,-0.522316648872393,-0.785718768726806,-0.915004726374363,-0.522316648872393,1,0.748024590249351,0.738016530606616,0.522316648872393
"TGFB",-0.774260858557868,0.774260858557868,-0.766655874831384,0.770045112302761,-0.774260858557868,0.140575514531339,-0.774260858557868,0.774260858557868,0.774260858557868,0.774260858557868,-0.774260858557868,-0.962309130947659,-0.662996449266949,-0.774260858557868,0.748024590249351,1,0.769443964943554,0.774260858557868
"VIM",-0.784275768495242,0.784275768495242,-0.788721204228697,0.89554793321515,-0.784275768495242,0.201144017868611,-0.784275768495242,0.784275768495242,0.784275768495242,0.784275768495242,-0.784275768495242,-0.76823999456433,-0.751617091510762,-0.784275768495242,0.738016530606616,0.769443964943554,1,0.784275768495242
"ZEB1",-1,1,-0.775110384650864,0.77686400582742,-1,0.0520043907456996,-1,1,1,1,-1,-0.736566679076595,-0.607281277916134,-1,0.522316648872393,0.774260858557868,0.784275768495242,1
