"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-0.0479371937898867,0.777216022543659,-0.777418292506749,0.0479371937898867,-0.0289974680766072,1,-1,-1,1,1,0.712268671946001,0.593035700824676,1,-0.498329490626003,-0.7534882893987,-0.779829717046357,-1
"CD44s",-0.0479371937898867,1,-0.0282196868604235,0.0207985425902022,-1,-0.000157319251441383,-0.0479371937898867,0.0479371937898867,0.0479371937898867,-0.0479371937898867,-0.0479371937898867,-0.0179689770333497,-0.0165462623812173,-0.0479371937898867,0.0107093614392299,0.0217901389608484,0.0232081079522159,0.0479371937898867
"CDH1",0.777216022543659,-0.0282196868604235,1,-0.882383446089501,0.0282196868604234,-0.179369354746887,0.777216022543659,-0.777216022543659,-0.777216022543659,0.777216022543659,0.777216022543659,0.754889279842182,0.738999339313587,0.777216022543659,-0.721103640357552,-0.757905950269406,-0.772594012152425,-0.777216022543659
"EMT",-0.777418292506749,0.0207985425902022,-0.882383446089501,1,-0.0207985425902022,0.180031974699878,-0.777418292506749,0.777418292506749,0.777418292506749,-0.777418292506749,-0.777418292506749,-0.750678763124337,-0.740034748640966,-0.777418292506749,0.720939525539561,0.754498718332772,0.89021725358918,0.777418292506749
"ESRP1",0.0479371937898867,-1,0.0282196868604234,-0.0207985425902022,1,0.00015731925144136,0.0479371937898867,-0.0479371937898867,-0.0479371937898867,0.0479371937898867,0.0479371937898867,0.0179689770333497,0.0165462623812173,0.0479371937898867,-0.0107093614392299,-0.0217901389608484,-0.0232081079522159,-0.0479371937898867
"EX-TGFB",-0.0289974680766072,-0.000157319251441383,-0.179369354746887,0.180031974699878,0.00015731925144136,1,-0.0289974680766072,0.0289974680766072,0.0289974680766072,-0.0289974680766072,-0.0289974680766072,-0.167517681811112,-0.286720095601967,-0.0289974680766072,0.381422626885893,0.126297040000162,0.178814860160575,0.0289974680766072
"GRHL2",1,-0.0479371937898867,0.777216022543659,-0.777418292506749,0.0479371937898867,-0.0289974680766072,1,-1,-1,1,1,0.712268671946001,0.593035700824676,1,-0.498329490626003,-0.7534882893987,-0.779829717046357,-1
"HA",-1,0.0479371937898867,-0.777216022543659,0.777418292506749,-0.0479371937898867,0.0289974680766072,-1,1,1,-1,-1,-0.712268671946001,-0.593035700824676,-1,0.498329490626003,0.7534882893987,0.779829717046357,1
"HAS2",-1,0.0479371937898867,-0.777216022543659,0.777418292506749,-0.0479371937898867,0.0289974680766072,-1,1,1,-1,-1,-0.712268671946001,-0.593035700824676,-1,0.498329490626003,0.7534882893987,0.779829717046357,1
"MIR-1199",1,-0.0479371937898867,0.777216022543659,-0.777418292506749,0.0479371937898867,-0.0289974680766072,1,-1,-1,1,1,0.712268671946001,0.593035700824676,1,-0.498329490626003,-0.7534882893987,-0.779829717046357,-1
"MIR-190",1,-0.0479371937898867,0.777216022543659,-0.777418292506749,0.0479371937898867,-0.0289974680766072,1,-1,-1,1,1,0.712268671946001,0.593035700824676,1,-0.498329490626003,-0.7534882893987,-0.779829717046357,-1
"MIR-200",0.712268671946001,-0.0179689770333497,0.754889279842182,-0.750678763124337,0.0179689770333497,-0.167517681811112,0.712268671946001,-0.712268671946001,-0.712268671946001,0.712268671946001,0.712268671946001,1,0.691348390630516,0.712268671946001,-0.786060448641533,-0.958779855554208,-0.751881938398676,-0.712268671946001
"MIR-34",0.593035700824676,-0.0165462623812173,0.738999339313587,-0.740034748640966,0.0165462623812173,-0.286720095601967,0.593035700824676,-0.593035700824676,-0.593035700824676,0.593035700824676,0.593035700824676,0.691348390630516,1,0.593035700824676,-0.905287440828262,-0.650128083788465,-0.73681114957484,-0.593035700824676
"MIR-340",1,-0.0479371937898867,0.777216022543659,-0.777418292506749,0.0479371937898867,-0.0289974680766072,1,-1,-1,1,1,0.712268671946001,0.593035700824676,1,-0.498329490626003,-0.7534882893987,-0.779829717046357,-1
"SNAIL1",-0.498329490626003,0.0107093614392299,-0.721103640357552,0.720939525539561,-0.0107093614392299,0.381422626885893,-0.498329490626003,0.498329490626003,0.498329490626003,-0.498329490626003,-0.498329490626003,-0.786060448641533,-0.905287440828262,-0.498329490626003,1,0.744839660639468,0.718519017056304,0.498329490626003
"TGFB",-0.7534882893987,0.0217901389608484,-0.757905950269406,0.754498718332772,-0.0217901389608484,0.126297040000162,-0.7534882893987,0.7534882893987,0.7534882893987,-0.7534882893987,-0.7534882893987,-0.958779855554208,-0.650128083788465,-0.7534882893987,0.744839660639468,1,0.753289211097068,0.7534882893987
"VIM",-0.779829717046357,0.0232081079522159,-0.772594012152425,0.89021725358918,-0.0232081079522159,0.178814860160575,-0.779829717046357,0.779829717046357,0.779829717046357,-0.779829717046357,-0.779829717046357,-0.751881938398676,-0.73681114957484,-0.779829717046357,0.718519017056304,0.753289211097068,1,0.779829717046357
"ZEB1",-1,0.0479371937898867,-0.777216022543659,0.777418292506749,-0.0479371937898867,0.0289974680766072,-1,1,1,-1,-1,-0.712268671946001,-0.593035700824676,-1,0.498329490626003,0.7534882893987,0.779829717046357,1
