"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"CD44s",-1,1,-0.773565180566165,0.774574565507022,-1,0.0339028628181971,-1,-1,1,-1,-1,-0.715608061230205,-0.590055131633659,-1,0.497595558738904,0.759930670548743,0.774980160940796,1
"CDH1",0.773565180566165,-0.773565180566165,1,-0.883479199127924,0.773565180566165,-0.188937559272464,0.773565180566165,0.773565180566165,-0.773565180566165,0.773565180566165,0.773565180566165,0.748299159648961,0.743083523539665,0.773565180566165,-0.724029673030501,-0.752910591734524,-0.766756231358314,-0.773565180566165
"EMT",-0.774574565507022,0.774574565507022,-0.883479199127924,1,-0.774574565507022,0.190328444911656,-0.774574565507022,-0.774574565507022,0.774574565507022,-0.774574565507022,-0.774574565507022,-0.741275131690816,-0.743281096064265,-0.774574565507022,0.723024564665846,0.747894236157712,0.88327327852136,0.774574565507022
"ESRP1",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"EX-TGFB",-0.033902862818197,0.0339028628181971,-0.188937559272464,0.190328444911656,-0.033902862818197,1,-0.033902862818197,-0.033902862818197,0.0339028628181971,-0.033902862818197,-0.033902862818197,-0.177894949510533,-0.303448902828433,-0.033902862818197,0.395909197314782,0.133572708398368,0.190725492151215,0.0339028628181971
"GRHL2",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"HA",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"HAS2",-1,1,-0.773565180566165,0.774574565507022,-1,0.0339028628181971,-1,-1,1,-1,-1,-0.715608061230205,-0.590055131633659,-1,0.497595558738904,0.759930670548743,0.774980160940796,1
"MIR-1199",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"MIR-190",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"MIR-200",0.715608061230205,-0.715608061230205,0.748299159648961,-0.741275131690816,0.715608061230205,-0.177894949510533,0.715608061230205,0.715608061230205,-0.715608061230205,0.715608061230205,0.715608061230205,1,0.689530441666384,0.715608061230205,-0.781989554497794,-0.955676033395483,-0.750100401933403,-0.715608061230205
"MIR-34",0.590055131633659,-0.590055131633659,0.743083523539665,-0.743281096064265,0.590055131633659,-0.303448902828433,0.590055131633659,0.590055131633659,-0.590055131633659,0.590055131633659,0.590055131633659,0.689530441666384,1,0.590055131633659,-0.907541088745392,-0.645206420137653,-0.737666355999523,-0.590055131633659
"MIR-340",1,-1,0.773565180566165,-0.774574565507022,1,-0.033902862818197,1,1,-1,1,1,0.715608061230205,0.590055131633659,1,-0.497595558738904,-0.759930670548743,-0.774980160940796,-1
"SNAIL1",-0.497595558738904,0.497595558738904,-0.724029673030501,0.723024564665846,-0.497595558738904,0.395909197314782,-0.497595558738904,-0.497595558738904,0.497595558738904,-0.497595558738904,-0.497595558738904,-0.781989554497794,-0.907541088745392,-0.497595558738904,1,0.737665368325669,0.722624635346889,0.497595558738904
"TGFB",-0.759930670548743,0.759930670548743,-0.752910591734524,0.747894236157712,-0.759930670548743,0.133572708398368,-0.759930670548743,-0.759930670548743,0.759930670548743,-0.759930670548743,-0.759930670548743,-0.955676033395483,-0.645206420137653,-0.759930670548743,0.737665368325669,1,0.754714619240378,0.759930670548743
"VIM",-0.774980160940796,0.774980160940796,-0.766756231358314,0.88327327852136,-0.774980160940796,0.190725492151215,-0.774980160940796,-0.774980160940796,0.774980160940796,-0.774980160940796,-0.774980160940796,-0.750100401933403,-0.737666355999523,-0.774980160940796,0.722624635346889,0.754714619240378,1,0.774980160940796
"ZEB1",-1,1,-0.773565180566165,0.774574565507022,-1,0.0339028628181971,-1,-1,1,-1,-1,-0.715608061230205,-0.590055131633659,-1,0.497595558738904,0.759930670548743,0.774980160940796,1
