"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-0.256034303449767,0.1671606520722,-0.169172303777214,0.256034303449767,0.0135821719767976,1,-0.256034303449767,-0.256034303449767,0.256034303449767,0.256034303449767,0.133578641866878,0.112264480051355,0.256034303449767,-0.0766686263454526,-0.153288909241465,-0.171779577270059,-0.256034303449767
"CD44s",-0.256034303449767,1,-0.788862461828306,0.786450770306734,-1,0.0463206289957671,-0.256034303449767,1,1,-1,-1,-0.742811060211191,-0.611300833593277,-1,0.527037790836454,0.781828090449929,0.790666526605554,1
"CDH1",0.1671606520722,-0.788862461828306,1,-0.891416320071704,0.788862461828306,-0.199542091356888,0.1671606520722,-0.788862461828306,-0.788862461828306,0.788862461828306,0.788862461828306,0.76774888234955,0.75327085909241,0.788862461828306,-0.738187897528394,-0.768557381037724,-0.787856616883271,-0.788862461828306
"EMT",-0.169172303777214,0.786450770306734,-0.891416320071704,1,-0.786450770306734,0.20034677598257,-0.169172303777214,0.786450770306734,0.786450770306734,-0.786450770306734,-0.786450770306734,-0.766543686796202,-0.7556852075476,-0.786450770306734,0.740603074301705,0.766949237009746,0.896445842263091,0.786450770306734
"ESRP1",0.256034303449767,-1,0.788862461828306,-0.786450770306734,1,-0.0463206289957671,0.256034303449767,-1,-1,1,1,0.742811060211191,0.611300833593277,1,-0.527037790836454,-0.781828090449929,-0.790666526605554,-1
"EX-TGFB",0.0135821719767976,0.0463206289957671,-0.199542091356888,0.20034677598257,-0.0463206289957671,1,0.0135821719767976,0.0463206289957671,0.0463206289957671,-0.0463206289957671,-0.0463206289957671,-0.179634699833247,-0.311138631380951,-0.0463206289957671,0.395392478378931,0.140628816156031,0.196121823989105,0.0463206289957671
"GRHL2",1,-0.256034303449767,0.1671606520722,-0.169172303777214,0.256034303449767,0.0135821719767976,1,-0.256034303449767,-0.256034303449767,0.256034303449767,0.256034303449767,0.133578641866878,0.112264480051355,0.256034303449767,-0.0766686263454526,-0.153288909241465,-0.171779577270059,-0.256034303449767
"HA",-0.256034303449767,1,-0.788862461828306,0.786450770306734,-1,0.0463206289957671,-0.256034303449767,1,1,-1,-1,-0.742811060211191,-0.611300833593277,-1,0.527037790836454,0.781828090449929,0.790666526605554,1
"HAS2",-0.256034303449767,1,-0.788862461828306,0.786450770306734,-1,0.0463206289957671,-0.256034303449767,1,1,-1,-1,-0.742811060211191,-0.611300833593277,-1,0.527037790836454,0.781828090449929,0.790666526605554,1
"MIR-1199",0.256034303449767,-1,0.788862461828306,-0.786450770306734,1,-0.0463206289957671,0.256034303449767,-1,-1,1,1,0.742811060211191,0.611300833593277,1,-0.527037790836454,-0.781828090449929,-0.790666526605554,-1
"MIR-190",0.256034303449767,-1,0.788862461828306,-0.786450770306734,1,-0.0463206289957671,0.256034303449767,-1,-1,1,1,0.742811060211191,0.611300833593277,1,-0.527037790836454,-0.781828090449929,-0.790666526605554,-1
"MIR-200",0.133578641866878,-0.742811060211191,0.76774888234955,-0.766543686796202,0.742811060211191,-0.179634699833247,0.133578641866878,-0.742811060211191,-0.742811060211191,0.742811060211191,0.742811060211191,1,0.699980334167137,0.742811060211191,-0.784232584569986,-0.960992123573236,-0.763118004211278,-0.742811060211191
"MIR-34",0.112264480051355,-0.611300833593277,0.75327085909241,-0.7556852075476,0.611300833593277,-0.311138631380951,0.112264480051355,-0.611300833593277,-0.611300833593277,0.611300833593277,0.611300833593277,0.699980334167137,1,0.611300833593277,-0.915745129532728,-0.660977855540399,-0.757085304271225,-0.611300833593277
"MIR-340",0.256034303449767,-1,0.788862461828306,-0.786450770306734,1,-0.0463206289957671,0.256034303449767,-1,-1,1,1,0.742811060211191,0.611300833593277,1,-0.527037790836454,-0.781828090449929,-0.790666526605554,-1
"SNAIL1",-0.0766686263454526,0.527037790836454,-0.738187897528394,0.740603074301705,-0.527037790836454,0.395392478378931,-0.0766686263454526,0.527037790836454,0.527037790836454,-0.527037790836454,-0.527037790836454,-0.784232584569986,-0.915745129532728,-0.527037790836454,1,0.74523146279139,0.736365852466376,0.527037790836454
"TGFB",-0.153288909241465,0.781828090449929,-0.768557381037724,0.766949237009746,-0.781828090449929,0.140628816156031,-0.153288909241465,0.781828090449929,0.781828090449929,-0.781828090449929,-0.781828090449929,-0.960992123573236,-0.660977855540399,-0.781828090449929,0.74523146279139,1,0.76272615860333,0.781828090449929
"VIM",-0.171779577270059,0.790666526605554,-0.787856616883271,0.896445842263091,-0.790666526605554,0.196121823989105,-0.171779577270059,0.790666526605554,0.790666526605554,-0.790666526605554,-0.790666526605554,-0.763118004211278,-0.757085304271225,-0.790666526605554,0.736365852466376,0.76272615860333,1,0.790666526605554
"ZEB1",-0.256034303449767,1,-0.788862461828306,0.786450770306734,-1,0.0463206289957671,-0.256034303449767,1,1,-1,-1,-0.742811060211191,-0.611300833593277,-1,0.527037790836454,0.781828090449929,0.790666526605554,1
