"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"CD44s",-1,1,-0.745536099595325,0.746151819306874,-1,0.0485257973036013,-1,1,1,-1,-1,-0.638257643611542,-0.572083275417176,-1,0.459589397873018,0.694001534145427,0.753175124986105,1
"CDH1",0.745536099595325,-0.745536099595325,1,-0.876695200768584,0.745536099595325,-0.211149534881351,0.745536099595325,-0.745536099595325,-0.745536099595325,0.745536099595325,0.745536099595325,0.7355112487201,0.727488139510401,0.745536099595325,-0.71405289072254,-0.733904901967372,-0.755785391807279,-0.745536099595325
"EMT",-0.746151819306874,0.746151819306874,-0.876695200768584,1,-0.746151819306874,0.209746431825126,-0.746151819306874,0.746151819306874,0.746151819306874,-0.746151819306874,-0.746151819306874,-0.732512930112562,-0.728509624175481,-0.746151819306874,0.713471394251318,0.734525321442119,0.879085072643098,0.746151819306874
"ESRP1",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"EX-TGFB",-0.0485257973036013,0.0485257973036013,-0.211149534881351,0.209746431825126,-0.0485257973036013,1,-0.0485257973036013,0.0485257973036013,0.0485257973036013,-0.0485257973036013,-0.0485257973036013,-0.21977144982284,-0.285944597567755,-0.0485257973036013,0.398438069220602,0.164026816803848,0.202728955954547,0.0485257973036013
"GRHL2",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"HA",-1,1,-0.745536099595325,0.746151819306874,-1,0.0485257973036013,-1,1,1,-1,-1,-0.638257643611542,-0.572083275417176,-1,0.459589397873018,0.694001534145427,0.753175124986105,1
"HAS2",-1,1,-0.745536099595325,0.746151819306874,-1,0.0485257973036013,-1,1,1,-1,-1,-0.638257643611542,-0.572083275417176,-1,0.459589397873018,0.694001534145427,0.753175124986105,1
"MIR-1199",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"MIR-190",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"MIR-200",0.638257643611542,-0.638257643611542,0.7355112487201,-0.732512930112562,0.638257643611542,-0.21977144982284,0.638257643611542,-0.638257643611542,-0.638257643611542,0.638257643611542,0.638257643611542,1,0.708841796557138,0.638257643611542,-0.821335444809452,-0.944255874677955,-0.734321782281355,-0.638257643611542
"MIR-34",0.572083275417176,-0.572083275417176,0.727488139510401,-0.728509624175481,0.572083275417176,-0.285944597567755,0.572083275417176,-0.572083275417176,-0.572083275417176,0.572083275417176,0.572083275417176,0.708841796557138,1,0.572083275417176,-0.887505990442117,-0.653093535564858,-0.723502271072245,-0.572083275417176
"MIR-340",1,-1,0.745536099595325,-0.746151819306874,1,-0.0485257973036013,1,-1,-1,1,1,0.638257643611542,0.572083275417176,1,-0.459589397873018,-0.694001534145427,-0.753175124986105,-1
"SNAIL1",-0.459589397873018,0.459589397873018,-0.71405289072254,0.713471394251318,-0.459589397873018,0.398438069220602,-0.459589397873018,0.459589397873018,0.459589397873018,-0.459589397873018,-0.459589397873018,-0.821335444809452,-0.887505990442117,-0.459589397873018,1,0.765587327278108,0.706458954869939,0.459589397873018
"TGFB",-0.694001534145427,0.694001534145427,-0.733904901967372,0.734525321442119,-0.694001534145427,0.164026816803848,-0.694001534145427,0.694001534145427,0.694001534145427,-0.694001534145427,-0.694001534145427,-0.944255874677955,-0.653093535564858,-0.694001534145427,0.765587327278108,1,0.73793998660043,0.694001534145427
"VIM",-0.753175124986105,0.753175124986105,-0.755785391807279,0.879085072643098,-0.753175124986105,0.202728955954547,-0.753175124986105,0.753175124986105,0.753175124986105,-0.753175124986105,-0.753175124986105,-0.734321782281355,-0.723502271072245,-0.753175124986105,0.706458954869939,0.73793998660043,1,0.753175124986105
"ZEB1",-1,1,-0.745536099595325,0.746151819306874,-1,0.0485257973036013,-1,1,1,-1,-1,-0.638257643611542,-0.572083275417176,-1,0.459589397873018,0.694001534145427,0.753175124986105,1
