"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"CD44s",-1,1,-0.776580094862474,0.778385980560984,-1,0.0268093463389964,-1,1,1,-1,-1,-0.710420294939064,-0.580049190215775,-1,0.487406697256594,0.75293442385,0.776986425279452,1
"CDH1",0.776580094862474,-0.776580094862474,1,-0.881470937594019,0.776580094862474,-0.180836679240338,0.776580094862474,-0.776580094862474,-0.776580094862474,0.776580094862474,0.776580094862474,0.742510897872696,0.732870105347324,0.776580094862474,-0.710821158142163,-0.744914835953272,-0.764552104569887,-0.776580094862474
"EMT",-0.778385980560984,0.778385980560984,-0.881470937594019,1,-0.778385980560984,0.179429270794096,-0.778385980560984,0.778385980560984,0.778385980560984,-0.778385980560984,-0.778385980560984,-0.738698381437604,-0.731465670011085,-0.778385980560984,0.709014546017825,0.741904742937356,0.883079071363225,0.778385980560984
"ESRP1",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"EX-TGFB",-0.0268093463389964,0.0268093463389964,-0.180836679240338,0.179429270794096,-0.0268093463389964,1,-0.0268093463389964,0.0268093463389964,0.0268093463389964,-0.0268093463389964,-0.0268093463389964,-0.169573603779652,-0.299940883767855,-0.0268093463389964,0.392581110051569,0.127060111247055,0.180421759809716,0.0268093463389964
"GRHL2",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"HA",-1,1,-0.776580094862474,0.778385980560984,-1,0.0268093463389964,-1,1,1,-1,-1,-0.710420294939064,-0.580049190215775,-1,0.487406697256594,0.75293442385,0.776986425279452,1
"HAS2",-1,1,-0.776580094862474,0.778385980560984,-1,0.0268093463389964,-1,1,1,-1,-1,-0.710420294939064,-0.580049190215775,-1,0.487406697256594,0.75293442385,0.776986425279452,1
"MIR-1199",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"MIR-190",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"MIR-200",0.710420294939064,-0.710420294939064,0.742510897872696,-0.738698381437604,0.710420294939064,-0.169573603779652,0.710420294939064,-0.710420294939064,-0.710420294939064,0.710420294939064,0.710420294939064,1,0.684344309419577,0.710420294939064,-0.776995524094498,-0.957484823291369,-0.736086720697862,-0.710420294939064
"MIR-34",0.580049190215775,-0.580049190215775,0.732870105347324,-0.731465670011085,0.580049190215775,-0.299940883767855,0.580049190215775,-0.580049190215775,-0.580049190215775,0.580049190215775,0.580049190215775,0.684344309419577,1,0.580049190215775,-0.907349875971462,-0.641827307395281,-0.735677092622342,-0.580049190215775
"MIR-340",1,-1,0.776580094862474,-0.778385980560984,1,-0.0268093463389964,1,-1,-1,1,1,0.710420294939064,0.580049190215775,1,-0.487406697256594,-0.75293442385,-0.776986425279452,-1
"SNAIL1",-0.487406697256594,0.487406697256594,-0.710821158142163,0.709014546017825,-0.487406697256594,0.392581110051569,-0.487406697256594,0.487406697256594,0.487406697256594,-0.487406697256594,-0.487406697256594,-0.776995524094498,-0.907349875971462,-0.487406697256594,1,0.734479834124248,0.710414958501347,0.487406697256594
"TGFB",-0.75293442385,0.75293442385,-0.744914835953272,0.741904742937356,-0.75293442385,0.127060111247055,-0.75293442385,0.75293442385,0.75293442385,-0.75293442385,-0.75293442385,-0.957484823291369,-0.641827307395281,-0.75293442385,0.734479834124248,1,0.737689380785037,0.75293442385
"VIM",-0.776986425279452,0.776986425279452,-0.764552104569887,0.883079071363225,-0.776986425279452,0.180421759809716,-0.776986425279452,0.776986425279452,0.776986425279452,-0.776986425279452,-0.776986425279452,-0.736086720697862,-0.735677092622342,-0.776986425279452,0.710414958501347,0.737689380785037,1,0.776986425279452
"ZEB1",-1,1,-0.776580094862474,0.778385980560984,-1,0.0268093463389964,-1,1,1,-1,-1,-0.710420294939064,-0.580049190215775,-1,0.487406697256594,0.75293442385,0.776986425279452,1
