"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"CD44s",-1,1,-0.770766295915501,0.0048223951451994,-1,0.0309684063255814,-1,1,1,-1,-1,-0.703805595281591,-0.587312357846469,-1,0.490235118517214,0.746920285470326,0.772784618576116,1
"CDH1",0.7707662959155,-0.770766295915501,1,0.116081497411164,0.7707662959155,-0.189606205541161,0.7707662959155,-0.770766295915501,-0.770766295915501,0.7707662959155,0.7707662959155,0.746512409904522,0.737104046070179,0.7707662959155,-0.719450535094771,-0.747111395184537,-0.761346660013879,-0.770766295915501
"EMT",-0.00482239514519941,0.0048223951451994,0.116081497411164,1,-0.00482239514519941,0.00490151089489479,-0.00482239514519941,0.0048223951451994,0.0048223951451994,-0.00482239514519941,-0.00482239514519941,-0.00187265285001962,-0.00971783459267919,-0.00482239514519941,0.00449724077115106,0.000865142012408539,0.122591678358733,0.0048223951451994
"ESRP1",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"EX-TGFB",-0.0309684063255813,0.0309684063255814,-0.189606205541161,0.00490151089489479,-0.0309684063255813,1,-0.0309684063255813,0.0309684063255814,0.0309684063255814,-0.0309684063255813,-0.0309684063255813,-0.17998150328108,-0.296499408267977,-0.0309684063255813,0.393560913004736,0.13686413422858,0.189606667260202,0.0309684063255814
"GRHL2",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"HA",-1,1,-0.770766295915501,0.0048223951451994,-1,0.0309684063255814,-1,1,1,-1,-1,-0.703805595281591,-0.587312357846469,-1,0.490235118517214,0.746920285470326,0.772784618576116,1
"HAS2",-1,1,-0.770766295915501,0.0048223951451994,-1,0.0309684063255814,-1,1,1,-1,-1,-0.703805595281591,-0.587312357846469,-1,0.490235118517214,0.746920285470326,0.772784618576116,1
"MIR-1199",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"MIR-190",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"MIR-200",0.703805595281591,-0.703805595281591,0.746512409904522,-0.00187265285001962,0.703805595281591,-0.17998150328108,0.703805595281591,-0.703805595281591,-0.703805595281591,0.703805595281591,0.703805595281591,1,0.689362985849005,0.703805595281591,-0.786423583726207,-0.95688292348653,-0.744104039482323,-0.703805595281591
"MIR-34",0.587312357846469,-0.587312357846469,0.737104046070179,-0.00971783459267919,0.587312357846469,-0.296499408267977,0.587312357846469,-0.587312357846469,-0.587312357846469,0.587312357846469,0.587312357846469,0.689362985849005,1,0.587312357846469,-0.902938018965535,-0.646247232730087,-0.737497416615718,-0.587312357846469
"MIR-340",1,-1,0.7707662959155,-0.00482239514519941,1,-0.0309684063255813,1,-1,-1,1,1,0.703805595281591,0.587312357846469,1,-0.490235118517214,-0.746920285470326,-0.772784618576116,-1
"SNAIL1",-0.490235118517214,0.490235118517214,-0.719450535094771,0.00449724077115106,-0.490235118517214,0.393560913004736,-0.490235118517214,0.490235118517214,0.490235118517214,-0.490235118517214,-0.490235118517214,-0.786423583726207,-0.902938018965535,-0.490235118517214,1,0.743307553611403,0.71743921146302,0.490235118517214
"TGFB",-0.746920285470326,0.746920285470326,-0.747111395184537,0.000865142012408539,-0.746920285470326,0.13686413422858,-0.746920285470326,0.746920285470326,0.746920285470326,-0.746920285470326,-0.746920285470326,-0.95688292348653,-0.646247232730087,-0.746920285470326,0.743307553611403,1,0.74670968651104,0.746920285470326
"VIM",-0.772784618576116,0.772784618576116,-0.761346660013879,0.122591678358733,-0.772784618576116,0.189606667260202,-0.772784618576116,0.772784618576116,0.772784618576116,-0.772784618576116,-0.772784618576116,-0.744104039482323,-0.737497416615718,-0.772784618576116,0.71743921146302,0.74670968651104,1,0.772784618576116
"ZEB1",-1,1,-0.770766295915501,0.0048223951451994,-1,0.0309684063255814,-1,1,1,-1,-1,-0.703805595281591,-0.587312357846469,-1,0.490235118517214,0.746920285470326,0.772784618576116,1
