"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"CD44s",-1,1,-0.782078974101866,0.781676362524973,-1,0.0414999747891334,-1,1,1,-1,-1,-0.721533296239688,-0.596833082695008,-1,0.504410647998656,0.764434970394531,0.785286489232182,1
"CDH1",0.782078974101866,-0.782078974101866,1,-0.885329610730217,0.782078974101866,-0.196869927414219,0.782078974101866,-0.782078974101866,-0.782078974101866,0.782078974101866,0.782078974101866,0.747402233004748,0.740977961643495,0.782078974101866,-0.722337424819947,-0.751006869915327,-0.772262018096588,-0.782078974101866
"EMT",-0.781676362524972,0.781676362524973,-0.885329610730217,1,-0.781676362524972,0.198478671342672,-0.781676362524972,0.781676362524973,0.781676362524973,-0.781676362524972,-0.781676362524972,-0.751403192293877,-0.738174126896877,-0.781676362524972,0.722734243153692,0.755813600166044,0.886928943162743,0.781676362524973
"ESRP1",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"EX-TGFB",-0.0414999747891334,0.0414999747891334,-0.196869927414219,0.198478671342672,-0.0414999747891334,1,-0.0414999747891334,0.0414999747891334,0.0414999747891334,-0.0414999747891334,-0.0414999747891334,-0.18083861601532,-0.305531964630086,-0.0414999747891334,0.397957411705811,0.137933240927488,0.193669463554167,0.0414999747891334
"GRHL2",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"HA",-1,1,-0.782078974101866,0.781676362524973,-1,0.0414999747891334,-1,1,1,-1,-1,-0.721533296239688,-0.596833082695008,-1,0.504410647998656,0.764434970394531,0.785286489232182,1
"HAS2",-1,1,-0.782078974101866,0.781676362524973,-1,0.0414999747891334,-1,1,1,-1,-1,-0.721533296239688,-0.596833082695008,-1,0.504410647998656,0.764434970394531,0.785286489232182,1
"MIR-1199",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"MIR-190",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"MIR-200",0.721533296239688,-0.721533296239688,0.747402233004748,-0.751403192293877,0.721533296239688,-0.18083861601532,0.721533296239688,-0.721533296239688,-0.721533296239688,0.721533296239688,0.721533296239688,1,0.690462488547672,0.721533296239688,-0.782879156702005,-0.957097601156979,-0.7489961414791,-0.721533296239688
"MIR-34",0.596833082695008,-0.596833082695008,0.740977961643495,-0.738174126896877,0.596833082695008,-0.305531964630086,0.596833082695008,-0.596833082695008,-0.596833082695008,0.596833082695008,0.596833082695008,0.690462488547672,1,0.596833082695008,-0.907580506013389,-0.647556513822207,-0.73577139342395,-0.596833082695008
"MIR-340",1,-1,0.782078974101866,-0.781676362524972,1,-0.0414999747891334,1,-1,-1,1,1,0.721533296239688,0.596833082695008,1,-0.504410647998656,-0.764434970394531,-0.785286489232182,-1
"SNAIL1",-0.504410647998656,0.504410647998656,-0.722337424819947,0.722734243153692,-0.504410647998656,0.397957411705811,-0.504410647998656,0.504410647998656,0.504410647998656,-0.504410647998656,-0.504410647998656,-0.782879156702005,-0.907580506013389,-0.504410647998656,1,0.739975643599876,0.719125932960537,0.504410647998656
"TGFB",-0.764434970394531,0.764434970394531,-0.751006869915327,0.755813600166044,-0.764434970394531,0.137933240927488,-0.764434970394531,0.764434970394531,0.764434970394531,-0.764434970394531,-0.764434970394531,-0.957097601156979,-0.647556513822207,-0.764434970394531,0.739975643599876,1,0.753808974853679,0.764434970394531
"VIM",-0.785286489232182,0.785286489232182,-0.772262018096588,0.886928943162743,-0.785286489232182,0.193669463554167,-0.785286489232182,0.785286489232182,0.785286489232182,-0.785286489232182,-0.785286489232182,-0.7489961414791,-0.73577139342395,-0.785286489232182,0.719125932960537,0.753808974853679,1,0.785286489232182
"ZEB1",-1,1,-0.782078974101866,0.781676362524973,-1,0.0414999747891334,-1,1,1,-1,-1,-0.721533296239688,-0.596833082695008,-1,0.504410647998656,0.764434970394531,0.785286489232182,1
