"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"CD44s",-1,1,-0.924901430394272,0.923909665719258,-1,0.0260765489376595,-1,1,1,-1,-1,-0.828800349293332,-0.926717229732291,-1,0.427682045936673,0.828800349293332,0.924704577528083,1
"CDH1",0.924901430394272,-0.924901430394272,1,-0.962156006483006,0.924901430394272,-0.101167177203865,0.924901430394272,-0.924901430394272,-0.924901430394272,0.924901430394272,0.924901430394272,0.903891702305899,0.923309375668175,0.924901430394272,-0.502778632070623,-0.903891702305899,-0.922500643339209,-0.924901430394272
"EMT",-0.923909665719257,0.923909665719258,-0.962156006483006,1,-0.923909665719257,0.102154277723195,-0.923909665719257,0.923909665719258,0.923909665719258,-0.923909665719257,-0.923909665719257,-0.904884389359593,-0.921502259525169,-0.923909665719257,0.503783863097578,0.904884389359593,0.960351008223582,0.923909665719258
"ESRP1",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"EX-TGFB",-0.0260765489376595,0.0260765489376595,-0.101167177203865,0.102154277723195,-0.0260765489376595,1,-0.0260765489376595,0.0260765489376595,0.0260765489376595,-0.0260765489376595,-0.0260765489376595,-0.197260592555494,-0.0993472113268848,-0.0260765489376595,0.598354493623892,0.197260592555494,0.101360716750441,0.0260765489376595
"GRHL2",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"HA",-1,1,-0.924901430394272,0.923909665719258,-1,0.0260765489376595,-1,1,1,-1,-1,-0.828800349293332,-0.926717229732291,-1,0.427682045936673,0.828800349293332,0.924704577528083,1
"HAS2",-1,1,-0.924901430394272,0.923909665719258,-1,0.0260765489376595,-1,1,1,-1,-1,-0.828800349293332,-0.926717229732291,-1,0.427682045936673,0.828800349293332,0.924704577528083,1
"MIR-1199",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"MIR-190",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"MIR-200",0.828800349293332,-0.828800349293332,0.903891702305899,-0.904884389359593,0.828800349293332,-0.197260592555494,0.828800349293332,-0.828800349293332,-0.828800349293332,0.828800349293332,0.828800349293332,1,0.902080016499807,0.828800349293332,-0.598906684449128,-1,-0.904086945891616,-0.828800349293332
"MIR-34",0.926717229732291,-0.926717229732291,0.923309375668175,-0.921502259525169,0.926717229732291,-0.0993472113268848,0.926717229732291,-0.926717229732291,-0.926717229732291,0.926717229732291,0.926717229732291,0.902080016499807,1,0.926717229732291,-0.500982213818407,-0.902080016499807,-0.921103287976978,-0.926717229732291
"MIR-340",1,-1,0.924901430394272,-0.923909665719257,1,-0.0260765489376595,1,-1,-1,1,1,0.828800349293332,0.926717229732291,1,-0.427682045936673,-0.828800349293332,-0.924704577528083,-1
"SNAIL1",-0.427682045936673,0.427682045936673,-0.502778632070623,0.503783863097578,-0.427682045936673,0.598354493623892,-0.427682045936673,0.427682045936673,0.427682045936673,-0.427682045936673,-0.427682045936673,-0.598906684449128,-0.500982213818407,-0.427682045936673,1,0.598906684449128,0.502980179103625,0.427682045936673
"TGFB",-0.828800349293332,0.828800349293332,-0.903891702305899,0.904884389359593,-0.828800349293332,0.197260592555494,-0.828800349293332,0.828800349293332,0.828800349293332,-0.828800349293332,-0.828800349293332,-1,-0.902080016499807,-0.828800349293332,0.598906684449128,1,0.904086945891616,0.828800349293332
"VIM",-0.924704577528083,0.924704577528083,-0.922500643339209,0.960351008223582,-0.924704577528083,0.101360716750441,-0.924704577528083,0.924704577528083,0.924704577528083,-0.924704577528083,-0.924704577528083,-0.904086945891616,-0.921103287976978,-0.924704577528083,0.502980179103625,0.904086945891616,1,0.924704577528083
"ZEB1",-1,1,-0.924901430394272,0.923909665719258,-1,0.0260765489376595,-1,1,1,-1,-1,-0.828800349293332,-0.926717229732291,-1,0.427682045936673,0.828800349293332,0.924704577528083,1
