"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"CD44s",-1,1,-0.782436272128025,0.776805510593521,-1,0.0430164128997862,-1,1,1,-1,-1,-0.723856104273288,-0.599321111258869,-1,0.51128261816311,0.766371737796078,0.77780225653169,1
"CDH1",0.782436272128025,-0.782436272128025,1,-0.893713658166193,0.782436272128025,-0.195649781014865,0.782436272128025,-0.782436272128025,-0.782436272128025,0.782436272128025,0.782436272128025,0.752138082742712,0.749124024262276,0.782436272128025,-0.728869709826512,-0.756146631499998,-0.781617469581949,-0.782436272128025
"EMT",-0.776805510593521,0.776805510593521,-0.893713658166193,1,-0.776805510593521,0.201656023744367,-0.776805510593521,0.776805510593521,0.776805510593521,-0.776805510593521,-0.776805510593521,-0.754536767607156,-0.753130352715784,-0.776805510593521,0.734480160028702,0.754134547171134,0.887898158824987,0.776805510593521
"ESRP1",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"EX-TGFB",-0.0430164128997862,0.0430164128997862,-0.195649781014865,0.201656023744367,-0.0430164128997862,1,-0.0430164128997862,0.0430164128997862,0.0430164128997862,-0.0430164128997862,-0.0430164128997862,-0.177584652784686,-0.302124218698013,-0.0430164128997862,0.390161929108841,0.135070572562212,0.198642078428382,0.0430164128997862
"GRHL2",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"HA",-1,1,-0.782436272128025,0.776805510593521,-1,0.0430164128997862,-1,1,1,-1,-1,-0.723856104273288,-0.599321111258869,-1,0.51128261816311,0.766371737796078,0.77780225653169,1
"HAS2",-1,1,-0.782436272128025,0.776805510593521,-1,0.0430164128997862,-1,1,1,-1,-1,-0.723856104273288,-0.599321111258869,-1,0.51128261816311,0.766371737796078,0.77780225653169,1
"MIR-1199",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"MIR-190",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"MIR-200",0.723856104273288,-0.723856104273288,0.752138082742712,-0.754536767607156,0.723856104273288,-0.177584652784686,0.723856104273288,-0.723856104273288,-0.723856104273288,0.723856104273288,0.723856104273288,1,0.699386406104848,0.723856104273288,-0.787424779800735,-0.957485021632274,-0.754736389303012,-0.723856104273288
"MIR-34",0.599321111258869,-0.599321111258869,0.749124024262276,-0.753130352715784,0.599321111258869,-0.302124218698013,0.599321111258869,-0.599321111258869,-0.599321111258869,0.599321111258869,0.599321111258869,0.699386406104848,1,0.599321111258869,-0.911961411025502,-0.656870603627746,-0.751326766237979,-0.599321111258869
"MIR-340",1,-1,0.782436272128025,-0.776805510593521,1,-0.0430164128997862,1,-1,-1,1,1,0.723856104273288,0.599321111258869,1,-0.51128261816311,-0.766371737796078,-0.77780225653169,-1
"SNAIL1",-0.51128261816311,0.51128261816311,-0.728869709826512,0.734480160028702,-0.51128261816311,0.390161929108841,-0.51128261816311,0.51128261816311,0.51128261816311,-0.51128261816311,-0.51128261816311,-0.787424779800735,-0.911961411025502,-0.51128261816311,1,0.744909173632762,0.733478453073849,0.51128261816311
"TGFB",-0.766371737796078,0.766371737796078,-0.756146631499998,0.754134547171134,-0.766371737796078,0.135070572562212,-0.766371737796078,0.766371737796078,0.766371737796078,-0.766371737796078,-0.766371737796078,-0.957485021632274,-0.656870603627746,-0.766371737796078,0.744909173632762,1,0.754736142707931,0.766371737796078
"VIM",-0.77780225653169,0.77780225653169,-0.781617469581949,0.887898158824987,-0.77780225653169,0.198642078428382,-0.77780225653169,0.77780225653169,0.77780225653169,-0.77780225653169,-0.77780225653169,-0.754736389303012,-0.751326766237979,-0.77780225653169,0.733478453073849,0.754736142707931,1,0.77780225653169
"ZEB1",-1,1,-0.782436272128025,0.776805510593521,-1,0.0430164128997862,-1,1,1,-1,-1,-0.723856104273288,-0.599321111258869,-1,0.51128261816311,0.766371737796078,0.77780225653169,1
