"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"CD44s",-1,1,-0.780363685055385,0.783160029849967,-1,0.0457318463023027,-1,1,1,-1,-1,-0.743440507151599,-0.606277410180318,-1,0.521605463325344,0.779942790346643,0.785985732618419,1
"CDH1",0.780363685055385,-0.780363685055385,1,-0.894483099507569,0.780363685055385,-0.20007229364897,0.780363685055385,-0.780363685055385,-0.780363685055385,0.780363685055385,0.780363685055385,0.768902503379313,0.755660244375609,0.780363685055385,-0.741211988504567,-0.767709230553191,-0.784543327235813,-0.780363685055385
"EMT",-0.783160029849967,0.783160029849967,-0.894483099507569,1,-0.783160029849967,0.199646730238387,-0.783160029849967,0.783160029849967,0.783160029849967,-0.783160029849967,-0.783160029849967,-0.764088090262676,-0.752872142212569,-0.783160029849967,0.738420264086959,0.76449390431706,0.890071358244645,0.783160029849967
"ESRP1",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"EX-TGFB",-0.0457318463023027,0.0457318463023027,-0.20007229364897,0.199646730238387,-0.0457318463023027,1,-0.0457318463023027,0.0457318463023027,0.0457318463023027,-0.0457318463023027,-0.0457318463023027,-0.172363530970411,-0.309680017661833,-0.0457318463023027,0.394322210988691,0.135829475629295,0.195265892628437,0.0457318463023027
"GRHL2",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"HA",-1,1,-0.780363685055385,0.783160029849967,-1,0.0457318463023027,-1,1,1,-1,-1,-0.743440507151599,-0.606277410180318,-1,0.521605463325344,0.779942790346643,0.785985732618419,1
"HAS2",-1,1,-0.780363685055385,0.783160029849967,-1,0.0457318463023027,-1,1,1,-1,-1,-0.743440507151599,-0.606277410180318,-1,0.521605463325344,0.779942790346643,0.785985732618419,1
"MIR-1199",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"MIR-190",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"MIR-200",0.743440507151599,-0.743440507151599,0.768902503379313,-0.764088090262676,0.743440507151599,-0.172363530970411,0.743440507151599,-0.743440507151599,-0.743440507151599,0.743440507151599,0.743440507151599,1,0.693488738475842,0.743440507151599,-0.778142191732878,-0.963492985367227,-0.762483963476791,-0.743440507151599
"MIR-34",0.606277410180318,-0.606277410180318,0.755660244375609,-0.752872142212569,0.606277410180318,-0.309680017661833,0.606277410180318,-0.606277410180318,-0.606277410180318,0.606277410180318,0.606277410180318,0.693488738475842,1,0.606277410180318,-0.915335411733231,-0.657001635931831,-0.752444386304579,-0.606277410180318
"MIR-340",1,-1,0.780363685055385,-0.783160029849967,1,-0.0457318463023027,1,-1,-1,1,1,0.743440507151599,0.606277410180318,1,-0.521605463325344,-0.779942790346643,-0.785985732618419,-1
"SNAIL1",-0.521605463325344,0.521605463325344,-0.741211988504567,0.738420264086959,-0.521605463325344,0.394322210988691,-0.521605463325344,0.521605463325344,0.521605463325344,-0.521605463325344,-0.521605463325344,-0.778142191732878,-0.915335411733231,-0.521605463325344,1,0.741651305644651,0.735589963523377,0.521605463325344
"TGFB",-0.779942790346643,0.779942790346643,-0.767709230553191,0.76449390431706,-0.779942790346643,0.135829475629295,-0.779942790346643,0.779942790346643,0.779942790346643,-0.779942790346643,-0.779942790346643,-0.963492985367227,-0.657001635931831,-0.779942790346643,0.741651305644651,1,0.764903599926883,0.779942790346643
"VIM",-0.785985732618419,0.785985732618419,-0.784543327235813,0.890071358244645,-0.785985732618419,0.195265892628437,-0.785985732618419,0.785985732618419,0.785985732618419,-0.785985732618419,-0.785985732618419,-0.762483963476791,-0.752444386304579,-0.785985732618419,0.735589963523377,0.764903599926883,1,0.785985732618419
"ZEB1",-1,1,-0.780363685055385,0.783160029849967,-1,0.0457318463023027,-1,1,1,-1,-1,-0.743440507151599,-0.606277410180318,-1,0.521605463325344,0.779942790346643,0.785985732618419,1
