"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"CD44s",-1,1,-0.848019708094933,0.845018475698223,-1,0.0306310532430922,-1,1,1,-1,-1,-0.873852117048183,-0.653586611444188,-1,0.653586611444188,1,0.846618087504673,1
"CDH1",0.848019708094933,-0.848019708094933,1,-0.920904296477528,0.848019708094933,-0.182596793539907,0.848019708094933,-0.848019708094933,-0.848019708094933,0.848019708094933,0.848019708094933,0.841606062612718,0.805563433799039,0.848019708094933,-0.805563433799039,-0.848019708094933,-0.841208301215652,-0.848019708094933
"EMT",-0.845018475698223,0.845018475698223,-0.920904296477528,1,-0.845018475698223,0.185579070451259,-0.845018475698223,0.845018475698223,0.845018475698223,-0.845018475698223,-0.845018475698223,-0.845806563661125,-0.808564092195004,-0.845018475698223,0.808564092195004,0.845018475698223,0.920305553334149,0.845018475698223
"ESRP1",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"EX-TGFB",-0.0306310532430922,0.0306310532430922,-0.182596793539907,0.185579070451259,-0.0306310532430922,1,-0.0306310532430922,0.0306310532430922,0.0306310532430922,-0.0306310532430922,-0.0306310532430922,-0.156750875952634,-0.37703403228575,-0.0306310532430922,0.37703403228575,0.0306310532430922,0.184004520927417,0.0306310532430922
"GRHL2",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"HA",-1,1,-0.848019708094933,0.845018475698223,-1,0.0306310532430922,-1,1,1,-1,-1,-0.873852117048183,-0.653586611444188,-1,0.653586611444188,1,0.846618087504673,1
"HAS2",-1,1,-0.848019708094933,0.845018475698223,-1,0.0306310532430922,-1,1,1,-1,-1,-0.873852117048183,-0.653586611444188,-1,0.653586611444188,1,0.846618087504673,1
"MIR-1199",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"MIR-190",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"MIR-200",0.873852117048184,-0.873852117048183,0.841606062612718,-0.845806563661125,0.873852117048184,-0.156750875952634,0.873852117048184,-0.873852117048183,-0.873852117048183,0.873852117048184,0.873852117048184,1,0.779729180686271,0.873852117048184,-0.779729180686271,-0.873852117048183,-0.843410282294086,-0.873852117048183
"MIR-34",0.653586611444188,-0.653586611444188,0.805563433799039,-0.808564092195004,0.653586611444188,-0.37703403228575,0.653586611444188,-0.653586611444188,-0.653586611444188,0.653586611444188,0.653586611444188,0.779729180686271,1,0.653586611444188,-1,-0.653586611444188,-0.806966647410737,-0.653586611444188
"MIR-340",1,-1,0.848019708094933,-0.845018475698223,1,-0.0306310532430922,1,-1,-1,1,1,0.873852117048184,0.653586611444188,1,-0.653586611444188,-1,-0.846618087504673,-1
"SNAIL1",-0.653586611444188,0.653586611444188,-0.805563433799039,0.808564092195004,-0.653586611444188,0.37703403228575,-0.653586611444188,0.653586611444188,0.653586611444188,-0.653586611444188,-0.653586611444188,-0.779729180686271,-1,-0.653586611444188,1,0.653586611444188,0.806966647410737,0.653586611444188
"TGFB",-1,1,-0.848019708094933,0.845018475698223,-1,0.0306310532430922,-1,1,1,-1,-1,-0.873852117048183,-0.653586611444188,-1,0.653586611444188,1,0.846618087504673,1
"VIM",-0.846618087504673,0.846618087504673,-0.841208301215652,0.920305553334149,-0.846618087504673,0.184004520927417,-0.846618087504673,0.846618087504673,0.846618087504673,-0.846618087504673,-0.846618087504673,-0.843410282294086,-0.806966647410737,-0.846618087504673,0.806966647410737,0.846618087504673,1,0.846618087504673
"ZEB1",-1,1,-0.848019708094933,0.845018475698223,-1,0.0306310532430922,-1,1,1,-1,-1,-0.873852117048183,-0.653586611444188,-1,0.653586611444188,1,0.846618087504673,1
