"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"CD44s",-1,1,-0.797066675591415,0.795873394726752,-1,0.0606402242818906,-1,1,1,-1,-1,-0.75794901003344,-0.62563988365476,-1,0.543404192379397,0.794031895551672,0.796435246214138,1
"CDH1",0.797066675591415,-0.797066675591415,1,-0.894502646523089,0.797066675591415,-0.2009218847245,0.797066675591415,-0.797066675591415,-0.797066675591415,0.797066675591415,0.797066675591415,0.772760708409602,0.76434387375564,0.797066675591415,-0.746292136646414,-0.776380535100788,-0.792830411859825,-0.797066675591415
"EMT",-0.795873394726752,0.795873394726752,-0.894502646523089,1,-0.795873394726752,0.202510403005599,-0.795873394726752,0.795873394726752,0.795873394726752,-0.795873394726752,-0.795873394726752,-0.774365795354279,-0.764736845417937,-0.795873394726752,0.747487303654168,0.778390625750504,0.898332989480186,0.795873394726752
"ESRP1",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"EX-TGFB",-0.0606402242818907,0.0606402242818906,-0.2009218847245,0.202510403005599,-0.0606402242818907,1,-0.0606402242818907,0.0606402242818906,0.0606402242818906,-0.0606402242818907,-0.0606402242818907,-0.177868459221738,-0.310165116304214,-0.0606402242818907,0.392408582459727,0.141808924547233,0.202797620394149,0.0606402242818906
"GRHL2",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"HA",-1,1,-0.797066675591415,0.795873394726752,-1,0.0606402242818906,-1,1,1,-1,-1,-0.75794901003344,-0.62563988365476,-1,0.543404192379397,0.794031895551672,0.796435246214138,1
"HAS2",-1,1,-0.797066675591415,0.795873394726752,-1,0.0606402242818906,-1,1,1,-1,-1,-0.75794901003344,-0.62563988365476,-1,0.543404192379397,0.794031895551672,0.796435246214138,1
"MIR-1199",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"MIR-190",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"MIR-200",0.757949010033441,-0.75794901003344,0.772760708409602,-0.774365795354279,0.757949010033441,-0.177868459221738,0.757949010033441,-0.75794901003344,-0.75794901003344,0.757949010033441,0.757949010033441,1,0.7031764448988,0.757949010033441,-0.785411813646986,-0.963903855241568,-0.772970984339037,-0.75794901003344
"MIR-34",0.62563988365476,-0.62563988365476,0.76434387375564,-0.764736845417937,0.62563988365476,-0.310165116304214,0.62563988365476,-0.62563988365476,-0.62563988365476,0.62563988365476,0.62563988365476,0.7031764448988,1,0.62563988365476,-0.917760462915913,-0.667103360998107,-0.765793883273132,-0.62563988365476
"MIR-340",1,-1,0.797066675591415,-0.795873394726752,1,-0.0606402242818907,1,-1,-1,1,1,0.757949010033441,0.62563988365476,1,-0.543404192379397,-0.794031895551672,-0.796435246214138,-1
"SNAIL1",-0.543404192379397,0.543404192379397,-0.746292136646414,0.747487303654168,-0.543404192379397,0.392408582459727,-0.543404192379397,0.543404192379397,0.543404192379397,-0.543404192379397,-0.543404192379397,-0.785411813646986,-0.917760462915913,-0.543404192379397,1,0.749338253405403,0.746940026858365,0.543404192379397
"TGFB",-0.794031895551672,0.794031895551672,-0.776380535100788,0.778390625750504,-0.794031895551672,0.141808924547233,-0.794031895551672,0.794031895551672,0.794031895551672,-0.794031895551672,-0.794031895551672,-0.963903855241568,-0.667103360998107,-0.794031895551672,0.749338253405403,1,0.776173561981091,0.794031895551672
"VIM",-0.796435246214138,0.796435246214138,-0.792830411859825,0.898332989480186,-0.796435246214138,0.202797620394149,-0.796435246214138,0.796435246214138,0.796435246214138,-0.796435246214138,-0.796435246214138,-0.772970984339037,-0.765793883273132,-0.796435246214138,0.746940026858365,0.776173561981091,1,0.796435246214138
"ZEB1",-1,1,-0.797066675591415,0.795873394726752,-1,0.0606402242818906,-1,1,1,-1,-1,-0.75794901003344,-0.62563988365476,-1,0.543404192379397,0.794031895551672,0.796435246214138,1
