"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"CD44s",-1,1,-0.776249035257351,0.0879404909295229,-1,0.0308508943098396,-1,1,1,-1,-1,-0.70973661390813,-0.590747596445131,-1,0.493589803524975,0.755409318002469,-0.430689079718619,1
"CDH1",0.776249035257351,-0.776249035257351,1,-0.311713681423215,0.776249035257351,-0.188083552805791,0.776249035257351,-0.776249035257351,-0.776249035257351,0.776249035257351,0.776249035257351,0.747211034574228,0.734397507263977,0.776249035257351,-0.717352725490364,-0.749612758241087,0.206933557247023,-0.776249035257351
"EMT",-0.0879404909295229,0.0879404909295229,-0.311713681423215,1,-0.0879404909295229,0.096771772218665,-0.0879404909295229,0.0879404909295229,0.0879404909295229,-0.0879404909295229,-0.0879404909295229,-0.1742742632041,-0.205521721289027,-0.0879404909295229,0.229368455588101,0.158650179411144,0.481372656799698,0.0879404909295229
"ESRP1",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"EX-TGFB",-0.0308508943098396,0.0308508943098396,-0.188083552805791,0.096771772218665,-0.0308508943098396,1,-0.0308508943098396,0.0308508943098396,0.0308508943098396,-0.0308508943098396,-0.0308508943098396,-0.178900028283104,-0.297899825457846,-0.0308508943098396,0.395036753896995,0.133223928461145,0.160658320970374,0.0308508943098396
"GRHL2",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"HA",-1,1,-0.776249035257351,0.0879404909295229,-1,0.0308508943098396,-1,1,1,-1,-1,-0.70973661390813,-0.590747596445131,-1,0.493589803524975,0.755409318002469,-0.430689079718619,1
"HAS2",-1,1,-0.776249035257351,0.0879404909295229,-1,0.0308508943098396,-1,1,1,-1,-1,-0.70973661390813,-0.590747596445131,-1,0.493589803524975,0.755409318002469,-0.430689079718619,1
"MIR-1199",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"MIR-190",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"MIR-200",0.70973661390813,-0.70973661390813,0.747211034574228,-0.1742742632041,0.70973661390813,-0.178900028283104,0.70973661390813,-0.70973661390813,-0.70973661390813,0.70973661390813,0.70973661390813,1,0.686697202390245,0.70973661390813,-0.78385615641976,-0.954326853045327,0.140424562771882,-0.70973661390813
"MIR-34",0.590747596445131,-0.590747596445131,0.734397507263977,-0.205521721289027,0.590747596445131,-0.297899825457846,0.590747596445131,-0.590747596445131,-0.590747596445131,0.590747596445131,0.590747596445131,0.686697202390245,1,0.590747596445131,-0.902849848880808,-0.641024620324321,0.0214337633420837,-0.590747596445131
"MIR-340",1,-1,0.776249035257351,-0.0879404909295229,1,-0.0308508943098396,1,-1,-1,1,1,0.70973661390813,0.590747596445131,1,-0.493589803524975,-0.755409318002469,0.430689079718619,-1
"SNAIL1",-0.493589803524975,0.493589803524975,-0.717352725490364,0.229368455588101,-0.493589803524975,0.395036753896995,-0.493589803524975,0.493589803524975,0.493589803524975,-0.493589803524975,-0.493589803524975,-0.78385615641976,-0.902849848880808,-0.493589803524975,1,0.738182373485952,0.0757211167564062,0.493589803524975
"TGFB",-0.755409318002469,0.755409318002469,-0.749612758241087,0.158650179411144,-0.755409318002469,0.133223928461145,-0.755409318002469,0.755409318002469,0.755409318002469,-0.755409318002469,-0.755409318002469,-0.954326853045327,-0.641024620324321,-0.755409318002469,0.738182373485952,1,-0.186097678086952,0.755409318002469
"VIM",0.430689079718619,-0.430689079718619,0.206933557247023,0.481372656799698,0.430689079718619,0.160658320970374,0.430689079718619,-0.430689079718619,-0.430689079718619,0.430689079718619,0.430689079718619,0.140424562771882,0.0214337633420837,0.430689079718619,0.0757211167564062,-0.186097678086952,1,-0.430689079718619
"ZEB1",-1,1,-0.776249035257351,0.0879404909295229,-1,0.0308508943098396,-1,1,1,-1,-1,-0.70973661390813,-0.590747596445131,-1,0.493589803524975,0.755409318002469,-0.430689079718619,1
