"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"CD44s",-1,1,-0.773093452337942,-0.00850930412721632,-1,0.0283638447687733,-1,1,1,-1,-1,-0.706125292622495,-0.584242808214439,-1,0.486418246812019,0.752030958845783,0.770070728717311,1
"CDH1",0.773093452337942,-0.773093452337942,1,-0.101700222608774,0.773093452337942,-0.192349832585359,0.773093452337942,-0.773093452337942,-0.773093452337942,0.773093452337942,0.773093452337942,0.740637218631313,0.728996265660931,0.773093452337942,-0.713377103102974,-0.744444510531531,-0.766880245302386,-0.773093452337942
"EMT",0.00850930412721632,-0.00850930412721632,-0.101700222608774,1,0.00850930412721632,0.00211386321371762,0.00850930412721632,-0.00850930412721632,-0.00850930412721632,0.00850930412721632,0.00850930412721632,0.0132978477623755,0.00930467805847742,0.00850930412721632,-0.0120917974064484,-0.0155046258061124,-0.131394497894978,-0.00850930412721632
"ESRP1",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"EX-TGFB",-0.0283638447687732,0.0283638447687733,-0.192349832585359,0.00211386321371762,-0.0283638447687732,1,-0.0283638447687732,0.0283638447687733,0.0283638447687733,-0.0283638447687732,-0.0283638447687732,-0.17590164191228,-0.297783425253655,-0.0283638447687732,0.395609194426389,0.12999576008722,0.190937834299112,0.0283638447687733
"GRHL2",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"HA",-1,1,-0.773093452337942,-0.00850930412721632,-1,0.0283638447687733,-1,1,1,-1,-1,-0.706125292622495,-0.584242808214439,-1,0.486418246812019,0.752030958845783,0.770070728717311,1
"HAS2",-1,1,-0.773093452337942,-0.00850930412721632,-1,0.0283638447687733,-1,1,1,-1,-1,-0.706125292622495,-0.584242808214439,-1,0.486418246812019,0.752030958845783,0.770070728717311,1
"MIR-1199",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"MIR-190",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"MIR-200",0.706125292622494,-0.706125292622495,0.740637218631313,0.0132978477623755,0.706125292622494,-0.17590164191228,0.706125292622494,-0.706125292622495,-0.706125292622495,0.706125292622494,0.706125292622494,1,0.682468304947318,0.706125292622494,-0.780290668122971,-0.954093698899697,-0.744814022534945,-0.706125292622495
"MIR-34",0.584242808214439,-0.584242808214439,0.728996265660931,0.00930467805847742,0.584242808214439,-0.297783425253655,0.584242808214439,-0.584242808214439,-0.584242808214439,0.584242808214439,0.584242808214439,0.682468304947318,1,0.584242808214439,-0.902176684099138,-0.636562143128602,-0.729577305634829,-0.584242808214439
"MIR-340",1,-1,0.773093452337942,0.00850930412721632,1,-0.0283638447687732,1,-1,-1,1,1,0.706125292622494,0.584242808214439,1,-0.486418246812019,-0.752030958845783,-0.770070728717311,-1
"SNAIL1",-0.486418246812019,0.486418246812019,-0.713377103102974,-0.0120917974064484,-0.486418246812019,0.395609194426389,-0.486418246812019,0.486418246812019,0.486418246812019,-0.486418246812019,-0.486418246812019,-0.780290668122971,-0.902176684099138,-0.486418246812019,1,0.734384544651475,0.716348914475263,0.486418246812019
"TGFB",-0.752030958845783,0.752030958845783,-0.744444510531531,-0.0155046258061124,-0.752030958845783,0.12999576008722,-0.752030958845783,0.752030958845783,0.752030958845783,-0.752030958845783,-0.752030958845783,-0.954093698899697,-0.636562143128602,-0.752030958845783,0.734384544651475,1,0.74862251886403,0.752030958845783
"VIM",-0.770070728717311,0.770070728717311,-0.766880245302386,-0.131394497894978,-0.770070728717311,0.190937834299112,-0.770070728717311,0.770070728717311,0.770070728717311,-0.770070728717311,-0.770070728717311,-0.744814022534945,-0.729577305634829,-0.770070728717311,0.716348914475263,0.74862251886403,1,0.770070728717311
"ZEB1",-1,1,-0.773093452337942,-0.00850930412721632,-1,0.0283638447687733,-1,1,1,-1,-1,-0.706125292622495,-0.584242808214439,-1,0.486418246812019,0.752030958845783,0.770070728717311,1
