"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.784662659276333,-0.782856733038405,1,-0.060439615722041,1,-1,-1,1,1,0.739549047492597,0.620049074932469,-1,-0.536640234181739,-0.777245233209612,-0.789072204734855,-1
"CD44s",-1,1,-0.784662659276333,0.782856733038405,-1,0.060439615722041,-1,1,1,-1,-1,-0.739549047492597,-0.620049074932469,1,0.536640234181739,0.777245233209612,0.789072204734855,1
"CDH1",0.784662659276333,-0.784662659276333,1,-0.89433833926119,0.784662659276333,-0.208394860643769,0.784662659276333,-0.784662659276333,-0.784662659276333,0.784662659276333,0.784662659276333,0.770029085090147,0.766814777381524,-0.784662659276333,-0.751979132720333,-0.767226841792795,-0.787068695424093,-0.784662659276333
"EMT",-0.782856733038405,0.782856733038405,-0.89433833926119,1,-0.782856733038405,0.213030011821079,-0.782856733038405,0.782856733038405,0.782856733038405,-0.782856733038405,-0.782856733038405,-0.771829673105052,-0.765413629656268,0.782856733038405,0.753784028031971,0.767821304565032,0.892731637295103,0.782856733038405
"ESRP1",1,-1,0.784662659276333,-0.782856733038405,1,-0.060439615722041,1,-1,-1,1,1,0.739549047492597,0.620049074932469,-1,-0.536640234181739,-0.777245233209612,-0.789072204734855,-1
"EX-TGFB",-0.060439615722041,0.060439615722041,-0.208394860643769,0.213030011821079,-0.060439615722041,1,-0.060439615722041,0.060439615722041,0.060439615722041,-0.060439615722041,-0.060439615722041,-0.184164002596494,-0.303646513916913,0.060439615722041,0.387066031186814,0.146479528067744,0.207213355513386,0.060439615722041
"GRHL2",1,-1,0.784662659276333,-0.782856733038405,1,-0.060439615722041,1,-1,-1,1,1,0.739549047492597,0.620049074932469,-1,-0.536640234181739,-0.777245233209612,-0.789072204734855,-1
"HA",-1,1,-0.784662659276333,0.782856733038405,-1,0.060439615722041,-1,1,1,-1,-1,-0.739549047492597,-0.620049074932469,1,0.536640234181739,0.777245233209612,0.789072204734855,1
"HAS2",-1,1,-0.784662659276333,0.782856733038405,-1,0.060439615722041,-1,1,1,-1,-1,-0.739549047492597,-0.620049074932469,1,0.536640234181739,0.777245233209612,0.789072204734855,1
"MIR-1199",1,-1,0.784662659276333,-0.782856733038405,1,-0.060439615722041,1,-1,-1,1,1,0.739549047492597,0.620049074932469,-1,-0.536640234181739,-0.777245233209612,-0.789072204734855,-1
"MIR-190",1,-1,0.784662659276333,-0.782856733038405,1,-0.060439615722041,1,-1,-1,1,1,0.739549047492597,0.620049074932469,-1,-0.536640234181739,-0.777245233209612,-0.789072204734855,-1
"MIR-200",0.739549047492597,-0.739549047492597,0.770029085090147,-0.771829673105052,0.739549047492597,-0.184164002596494,0.739549047492597,-0.739549047492597,-0.739549047492597,0.739549047492597,0.739549047492597,1,0.713685859024242,-0.739549047492597,-0.797093543110597,-0.96230647400798,-0.774436309365671,-0.739549047492597
"MIR-34",0.620049074932469,-0.620049074932469,0.766814777381524,-0.765413629656268,0.620049074932469,-0.303646513916913,0.620049074932469,-0.620049074932469,-0.620049074932469,0.620049074932469,0.620049074932469,0.713685859024242,1,-0.620049074932469,-0.916591262971301,-0.675995038406289,-0.759598694646052,-0.620049074932469
"MIR-340",-1,1,-0.784662659276333,0.782856733038405,-1,0.060439615722041,-1,1,1,-1,-1,-0.739549047492597,-0.620049074932469,1,0.536640234181739,0.777245233209612,0.789072204734855,1
"SNAIL1",-0.536640234181739,0.536640234181739,-0.751979132720333,0.753784028031971,-0.536640234181739,0.387066031186814,-0.536640234181739,0.536640234181739,0.536640234181739,-0.536640234181739,-0.536640234181739,-0.797093543110597,-0.916591262971301,0.536640234181739,1,0.75940184349192,0.747568258393089,0.536640234181739
"TGFB",-0.777245233209612,0.777245233209612,-0.767226841792795,0.767821304565032,-0.777245233209612,0.146479528067744,-0.777245233209612,0.777245233209612,0.777245233209612,-0.777245233209612,-0.777245233209612,-0.96230647400798,-0.675995038406289,0.777245233209612,0.75940184349192,1,0.772834199567243,0.777245233209612
"VIM",-0.789072204734855,0.789072204734855,-0.787068695424093,0.892731637295103,-0.789072204734855,0.207213355513386,-0.789072204734855,0.789072204734855,0.789072204734855,-0.789072204734855,-0.789072204734855,-0.774436309365671,-0.759598694646052,0.789072204734855,0.747568258393089,0.772834199567243,1,0.789072204734855
"ZEB1",-1,1,-0.784662659276333,0.782856733038405,-1,0.060439615722041,-1,1,1,-1,-1,-0.739549047492597,-0.620049074932469,1,0.536640234181739,0.777245233209612,0.789072204734855,1
