"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.71612480526042,-0.713512467227654,1,-0.0304075454677753,1,-1,-1,1,0.00200616917084907,0.691764040282345,0.53352121931406,1,-0.299772589538029,-0.269978300000227,-0.718943431459643,-1
"CD44s",-1,1,-0.71612480526042,0.713512467227654,-1,0.0304075454677753,-1,1,1,-1,-0.00200616917084907,-0.691764040282345,-0.53352121931406,-1,0.299772589538029,0.269978300000227,0.718943431459643,1
"CDH1",0.71612480526042,-0.71612480526042,1,-0.847998184511354,0.71612480526042,-0.194697284631667,0.71612480526042,-0.71612480526042,-0.71612480526042,0.71612480526042,0.0821320202353438,0.685318920960929,0.667603464237605,0.71612480526042,-0.583646268349008,-0.390372148807308,-0.695989996270895,-0.71612480526042
"EMT",-0.713512467227654,0.713512467227654,-0.847998184511354,1,-0.713512467227654,0.200952408648062,-0.713512467227654,0.713512467227654,0.713512467227654,-0.713512467227654,-0.0795050891721583,-0.685921186886794,-0.66738767000725,-0.713512467227654,0.586259411964305,0.39379410611644,0.847998184511354,0.713512467227654
"ESRP1",1,-1,0.71612480526042,-0.713512467227654,1,-0.0304075454677753,1,-1,-1,1,0.00200616917084907,0.691764040282345,0.53352121931406,1,-0.299772589538029,-0.269978300000227,-0.718943431459643,-1
"EX-TGFB",-0.0304075454677753,0.0304075454677753,-0.194697284631667,0.200952408648062,-0.0304075454677753,1,-0.0304075454677753,0.0304075454677753,0.0304075454677753,-0.0304075454677753,-0.00162037394052369,-0.183223661404757,-0.234377720009522,-0.0304075454677753,0.468108476291146,0.066244317803345,0.195099946365978,0.0304075454677753
"GRHL2",1,-1,0.71612480526042,-0.713512467227654,1,-0.0304075454677753,1,-1,-1,1,0.00200616917084907,0.691764040282345,0.53352121931406,1,-0.299772589538029,-0.269978300000227,-0.718943431459643,-1
"HA",-1,1,-0.71612480526042,0.713512467227654,-1,0.0304075454677753,-1,1,1,-1,-0.00200616917084907,-0.691764040282345,-0.53352121931406,-1,0.299772589538029,0.269978300000227,0.718943431459643,1
"HAS2",-1,1,-0.71612480526042,0.713512467227654,-1,0.0304075454677753,-1,1,1,-1,-0.00200616917084907,-0.691764040282345,-0.53352121931406,-1,0.299772589538029,0.269978300000227,0.718943431459643,1
"MIR-1199",1,-1,0.71612480526042,-0.713512467227654,1,-0.0304075454677753,1,-1,-1,1,0.00200616917084907,0.691764040282345,0.53352121931406,1,-0.299772589538029,-0.269978300000227,-0.718943431459643,-1
"MIR-190",0.00200616917084907,-0.00200616917084907,0.0821320202353438,-0.0795050891721583,0.00200616917084907,-0.00162037394052369,0.00200616917084907,-0.00200616917084907,-0.00200616917084907,0.00200616917084907,1,0.0481052449093506,0.0835296731660088,0.00200616917084907,-0.23473904239075,-0.532310200839615,-0.0756894284386744,-0.00200616917084907
"MIR-200",0.691764040282345,-0.691764040282345,0.685318920960929,-0.685921186886794,0.691764040282345,-0.183223661404757,0.691764040282345,-0.691764040282345,-0.691764040282345,0.691764040282345,0.0481052449093506,1,0.629950458117245,0.691764040282345,-0.60800622407152,-0.51580083742236,-0.687734899935546,-0.691764040282345
"MIR-34",0.53352121931406,-0.53352121931406,0.667603464237605,-0.66738767000725,0.53352121931406,-0.234377720009522,0.53352121931406,-0.53352121931406,-0.53352121931406,0.53352121931406,0.0835296731660088,0.629950458117245,1,0.53352121931406,-0.766254225685519,-0.364399688476984,-0.668811479285227,-0.53352121931406
"MIR-340",1,-1,0.71612480526042,-0.713512467227654,1,-0.0304075454677753,1,-1,-1,1,0.00200616917084907,0.691764040282345,0.53352121931406,1,-0.299772589538029,-0.269978300000227,-0.718943431459643,-1
"SNAIL1",-0.299772589538029,0.299772589538029,-0.583646268349008,0.586259411964305,-0.299772589538029,0.468108476291146,-0.299772589538029,0.299772589538029,0.299772589538029,-0.299772589538029,-0.23473904239075,-0.60800622407152,-0.766254225685519,-0.299772589538029,1,0.598145224927791,0.580827623869814,0.299772589538029
"TGFB",-0.269978300000227,0.269978300000227,-0.390372148807308,0.39379410611644,-0.269978300000227,0.066244317803345,-0.269978300000227,0.269978300000227,0.269978300000227,-0.269978300000227,-0.532310200839615,-0.51580083742236,-0.364399688476984,-0.269978300000227,0.598145224927791,1,0.391982792349721,0.269978300000227
"VIM",-0.718943431459643,0.718943431459643,-0.695989996270895,0.847998184511354,-0.718943431459643,0.195099946365978,-0.718943431459643,0.718943431459643,0.718943431459643,-0.718943431459643,-0.0756894284386744,-0.687734899935546,-0.668811479285227,-0.718943431459643,0.580827623869814,0.391982792349721,1,0.718943431459643
"ZEB1",-1,1,-0.71612480526042,0.713512467227654,-1,0.0304075454677753,-1,1,1,-1,-0.00200616917084907,-0.691764040282345,-0.53352121931406,-1,0.299772589538029,0.269978300000227,0.718943431459643,1
