"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"CD44s",-1,1,-0.721874348926258,0.718468114202171,-1,0.0306820018645779,-1,1,1,-1,-1,-0.560857257746778,-0.535596346840007,-1,0.398040821216308,0.630652380521719,0.723081707656722,1
"CDH1",0.721874348926258,-0.721874348926258,1,-0.861039001277843,0.721874348926258,-0.197315515824402,0.721874348926258,-0.721874348926258,-0.721874348926258,0.721874348926258,0.721874348926258,0.703829484198047,0.695411378111409,0.721874348926258,-0.676163829695027,-0.704241680960284,-0.720073005046962,-0.721874348926258
"EMT",-0.718468114202171,0.718468114202171,-0.861039001277843,1,-0.718468114202171,0.1999208689618,-0.718468114202171,0.718468114202171,0.718468114202171,-0.718468114202171,-0.718468114202171,-0.700420504605527,-0.704031468414825,-0.718468114202171,0.679569292193623,0.700025540726691,0.859033483793091,0.718468114202171
"ESRP1",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"EX-TGFB",-0.0306820018645779,0.0306820018645779,-0.197315515824402,0.1999208689618,-0.0306820018645779,1,-0.0306820018645779,0.0306820018645779,0.0306820018645779,-0.0306820018645779,-0.0306820018645779,-0.247243964046925,-0.272508456317381,-0.0306820018645779,0.410065849215579,0.1774605365547,0.195709423863097,0.0306820018645779
"GRHL2",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"HA",-1,1,-0.721874348926258,0.718468114202171,-1,0.0306820018645779,-1,1,1,-1,-1,-0.560857257746778,-0.535596346840007,-1,0.398040821216308,0.630652380521719,0.723081707656722,1
"HAS2",-1,1,-0.721874348926258,0.718468114202171,-1,0.0306820018645779,-1,1,1,-1,-1,-0.560857257746778,-0.535596346840007,-1,0.398040821216308,0.630652380521719,0.723081707656722,1
"MIR-1199",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"MIR-190",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"MIR-200",0.560857257746778,-0.560857257746778,0.703829484198047,-0.700420504605527,0.560857257746778,-0.247243964046925,0.560857257746778,-0.560857257746778,-0.560857257746778,0.560857257746778,0.560857257746778,1,0.699619994158784,0.560857257746778,-0.837179312116334,-0.930224843632383,-0.701022449153178,-0.560857257746778
"MIR-34",0.535596346840007,-0.535596346840007,0.695411378111409,-0.704031468414825,0.535596346840007,-0.272508456317381,0.535596346840007,-0.535596346840007,-0.535596346840007,0.535596346840007,0.535596346840007,0.699619994158784,1,0.535596346840007,-0.86244259987764,-0.629838680235952,-0.699017845099986,-0.535596346840007
"MIR-340",1,-1,0.721874348926258,-0.718468114202171,1,-0.0306820018645779,1,-1,-1,1,1,0.560857257746778,0.535596346840007,1,-0.398040821216308,-0.630652380521719,-0.723081707656722,-1
"SNAIL1",-0.398040821216308,0.398040821216308,-0.676163829695027,0.679569292193623,-0.398040821216308,0.410065849215579,-0.398040821216308,0.398040821216308,0.398040821216308,-0.398040821216308,-0.398040821216308,-0.837179312116334,-0.86244259987764,-0.398040821216308,1,0.767395268600312,0.674956243224695,0.398040821216308
"TGFB",-0.630652380521719,0.630652380521719,-0.704241680960284,0.700025540726691,-0.630652380521719,0.1774605365547,-0.630652380521719,0.630652380521719,0.630652380521719,-0.630652380521719,-0.630652380521719,-0.930224843632383,-0.629838680235952,-0.630652380521719,0.767395268600312,1,0.703432621835966,0.630652380521719
"VIM",-0.723081707656722,0.723081707656722,-0.720073005046962,0.859033483793091,-0.723081707656722,0.195709423863097,-0.723081707656722,0.723081707656722,0.723081707656722,-0.723081707656722,-0.723081707656722,-0.701022449153178,-0.699017845099986,-0.723081707656722,0.674956243224695,0.703432621835966,1,0.723081707656722
"ZEB1",-1,1,-0.721874348926258,0.718468114202171,-1,0.0306820018645779,-1,1,1,-1,-1,-0.560857257746778,-0.535596346840007,-1,0.398040821216308,0.630652380521719,0.723081707656722,1
