"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"CD44s",-1,1,-0.769068827708659,0.766263716527506,-1,-0.0285624306085441,-1,1,1,-1,-1,-0.704326787566318,-0.58464973216662,-1,0.48842819237993,0.752032801981795,0.769269331054792,1
"CDH1",0.769068827708659,-0.769068827708659,1,-0.882128581286748,0.769068827708659,0.191735276420179,0.769068827708659,-0.769068827708659,-0.769068827708659,0.769068827708659,0.769068827708659,0.744413945089223,0.735794389966698,0.769068827708659,-0.719358236794989,-0.74441130019836,-0.762454609821997,-0.769068827708659
"EMT",-0.766263716527506,0.766263716527506,-0.882128581286748,1,-0.766263716527506,-0.196944254335711,-0.766263716527506,0.766263716527506,0.766263716527506,-0.766263716527506,-0.766263716527506,-0.738796144519641,-0.739798693095163,-0.766263716527506,0.722158735328037,0.737993619063689,0.880328516306304,0.766263716527506
"ESRP1",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"EX-TGFB",0.0285624306085441,-0.0285624306085441,0.191735276420179,-0.196944254335711,0.0285624306085441,1,0.0285624306085441,-0.0285624306085441,-0.0285624306085441,0.0285624306085441,0.0285624306085441,0.18029996690039,0.299977785416929,0.0285624306085441,-0.396201119323382,-0.132592965840944,-0.194346403493503,-0.0285624306085441
"GRHL2",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"HA",-1,1,-0.769068827708659,0.766263716527506,-1,-0.0285624306085441,-1,1,1,-1,-1,-0.704326787566318,-0.58464973216662,-1,0.48842819237993,0.752032801981795,0.769269331054792,1
"HAS2",-1,1,-0.769068827708659,0.766263716527506,-1,-0.0285624306085441,-1,1,1,-1,-1,-0.704326787566318,-0.58464973216662,-1,0.48842819237993,0.752032801981795,0.769269331054792,1
"MIR-1199",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"MIR-190",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"MIR-200",0.704326787566318,-0.704326787566318,0.744413945089223,-0.738796144519641,0.704326787566318,0.18029996690039,0.704326787566318,-0.704326787566318,-0.704326787566318,0.704326787566318,0.704326787566318,1,0.687870092196894,0.704326787566318,-0.784094437748543,-0.952290176528166,-0.742217978236842,-0.704326787566318
"MIR-34",0.58464973216662,-0.58464973216662,0.735794389966698,-0.739798693095163,0.58464973216662,0.299977785416929,0.58464973216662,-0.58464973216662,-0.58464973216662,0.58464973216662,0.58464973216662,0.687870092196894,1,0.58464973216662,-0.903774657518009,-0.640163189931594,-0.73720717535196,-0.58464973216662
"MIR-340",1,-1,0.769068827708659,-0.766263716527506,1,0.0285624306085441,1,-1,-1,1,1,0.704326787566318,0.58464973216662,1,-0.48842819237993,-0.752032801981795,-0.769269331054792,-1
"SNAIL1",-0.48842819237993,0.48842819237993,-0.719358236794989,0.722158735328037,-0.48842819237993,-0.396201119323382,-0.48842819237993,0.48842819237993,0.48842819237993,-0.48842819237993,-0.48842819237993,-0.784094437748543,-0.903774657518009,-0.48842819237993,1,0.736387744798044,0.71916878879823,0.48842819237993
"TGFB",-0.752032801981795,0.752032801981795,-0.74441130019836,0.737993619063689,-0.752032801981795,-0.132592965840944,-0.752032801981795,0.752032801981795,0.752032801981795,-0.752032801981795,-0.752032801981795,-0.952290176528166,-0.640163189931594,-0.752032801981795,0.736387744798044,1,0.744618016217364,0.752032801981795
"VIM",-0.769269331054792,0.769269331054792,-0.762454609821997,0.880328516306304,-0.769269331054792,-0.194346403493503,-0.769269331054792,0.769269331054792,0.769269331054792,-0.769269331054792,-0.769269331054792,-0.742217978236842,-0.73720717535196,-0.769269331054792,0.71916878879823,0.744618016217364,1,0.769269331054792
"ZEB1",-1,1,-0.769068827708659,0.766263716527506,-1,-0.0285624306085441,-1,1,1,-1,-1,-0.704326787566318,-0.58464973216662,-1,0.48842819237993,0.752032801981795,0.769269331054792,1
