"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"CD44s",-1,1,-0.679733339519766,0.675107801502112,-1,0.0251115404953545,-1,1,1,-1,-1,-0.651449340736033,0.283550232542853,-1,0.190062138629946,0.718608365580275,0.681720860376294,1
"CDH1",0.679733339519766,-0.679733339519766,1,-0.826635083998846,0.679733339519766,-0.250416041386943,0.679733339519766,-0.679733339519766,-0.679733339519766,0.679733339519766,0.679733339519766,0.637835836827184,0.0367655494321552,0.679733339519766,-0.510365142138027,-0.644849905964528,-0.653668673401052,-0.679733339519766
"EMT",-0.675107801502112,0.675107801502112,-0.826635083998846,1,-0.675107801502112,0.251410992812264,-0.675107801502112,0.675107801502112,0.675107801502112,-0.675107801502112,-0.675107801502112,-0.63602354298071,-0.0413670547990422,-0.675107801502112,0.51496885311012,0.644245112829065,0.827031730574547,0.675107801502112
"ESRP1",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"EX-TGFB",-0.0251115404953545,0.0251115404953545,-0.250416041386943,0.251410992812264,-0.0251115404953545,1,-0.0251115404953545,0.0251115404953545,0.0251115404953545,-0.0251115404953545,-0.0251115404953545,-0.161215450054738,-0.148998607695201,-0.0251115404953545,0.622599602911925,0.0940807839500281,0.245598053968087,0.0251115404953545
"GRHL2",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"HA",-1,1,-0.679733339519766,0.675107801502112,-1,0.0251115404953545,-1,1,1,-1,-1,-0.651449340736033,0.283550232542853,-1,0.190062138629946,0.718608365580275,0.681720860376294,1
"HAS2",-1,1,-0.679733339519766,0.675107801502112,-1,0.0251115404953545,-1,1,1,-1,-1,-0.651449340736033,0.283550232542853,-1,0.190062138629946,0.718608365580275,0.681720860376294,1
"MIR-1199",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"MIR-190",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"MIR-200",0.651449340736033,-0.651449340736033,0.637835836827184,-0.63602354298071,0.651449340736033,-0.161215450054738,0.651449340736033,-0.651449340736033,-0.651449340736033,0.651449340736033,0.651449340736033,1,0.0650129957039793,0.651449340736033,-0.53861706075967,-0.932859386519163,-0.640231919055911,-0.651449340736033
"MIR-34",-0.283550232542853,0.283550232542853,0.0367655494321552,-0.0413670547990422,-0.283550232542853,-0.148998607695201,-0.283550232542853,0.283550232542853,0.283550232542853,-0.283550232542853,-0.283550232542853,0.0650129957039793,1,-0.283550232542853,-0.526396627067532,0.00212129583141494,-0.0347522762228231,0.283550232542853
"MIR-340",1,-1,0.679733339519766,-0.675107801502112,1,-0.0251115404953545,1,-1,-1,1,1,0.651449340736033,-0.283550232542853,1,-0.190062138629946,-0.718608365580275,-0.681720860376294,-1
"SNAIL1",-0.190062138629946,0.190062138629946,-0.510365142138027,0.51496885311012,-0.190062138629946,0.622599602911925,-0.190062138629946,0.190062138629946,0.190062138629946,-0.190062138629946,-0.190062138629946,-0.53861706075967,-0.526396627067532,-0.190062138629946,1,0.471479031641591,0.508354358117595,0.190062138629946
"TGFB",-0.718608365580275,0.718608365580275,-0.644849905964528,0.644245112829065,-0.718608365580275,0.0940807839500281,-0.718608365580275,0.718608365580275,0.718608365580275,-0.718608365580275,-0.718608365580275,-0.932859386519163,0.00212129583141494,-0.718608365580275,0.471479031641591,1,0.647652186331475,0.718608365580275
"VIM",-0.681720860376294,0.681720860376294,-0.653668673401052,0.827031730574547,-0.681720860376294,0.245598053968087,-0.681720860376294,0.681720860376294,0.681720860376294,-0.681720860376294,-0.681720860376294,-0.640231919055911,-0.0347522762228231,-0.681720860376294,0.508354358117595,0.647652186331475,1,0.681720860376294
"ZEB1",-1,1,-0.679733339519766,0.675107801502112,-1,0.0251115404953545,-1,1,1,-1,-1,-0.651449340736033,0.283550232542853,-1,0.190062138629946,0.718608365580275,0.681720860376294,1
