"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,1,-0.784422173698506,0.77960878442806,-1,0.0395730225195509,-1,1,1,-1,-1,-0.722846888262386,-0.595725047214938,-1,0.503869416224805,0.764958900472542,0.78040671691204,1
"CD44s",1,1,-0.784422173698506,0.77960878442806,-1,0.0395730225195509,-1,1,1,-1,-1,-0.722846888262386,-0.595725047214938,-1,0.503869416224805,0.764958900472542,0.78040671691204,1
"CDH1",-0.784422173698506,-0.784422173698506,1,-0.882867665040609,0.784422173698506,-0.188545565071491,0.784422173698506,-0.784422173698506,-0.784422173698506,0.784422173698506,0.784422173698506,0.754307683518399,0.735445736356678,0.784422173698506,-0.719403470144512,-0.759935077552402,-0.76774485566087,-0.784422173698506
"EMT",0.77960878442806,0.77960878442806,-0.882867665040609,1,-0.77960878442806,0.193760126738878,-0.77960878442806,0.77960878442806,0.77960878442806,-0.77960878442806,-0.77960878442806,-0.753104287753328,-0.739457546943985,-0.77960878442806,0.724217833634527,0.757127215762664,0.884875621773812,0.77960878442806
"ESRP1",-1,-1,0.784422173698506,-0.77960878442806,1,-0.0395730225195509,1,-1,-1,1,1,0.722846888262386,0.595725047214938,1,-0.503869416224805,-0.764958900472542,-0.78040671691204,-1
"EX-TGFB",0.0395730225195509,0.0395730225195509,-0.188545565071491,0.193760126738878,-0.0395730225195509,1,-0.0395730225195509,0.0395730225195509,0.0395730225195509,-0.0395730225195509,-0.0395730225195509,-0.178725067557332,-0.305857362128703,-0.0395730225195509,0.397725584565624,0.136621757082253,0.193364742354217,0.0395730225195509
"GRHL2",-1,-1,0.784422173698506,-0.77960878442806,1,-0.0395730225195509,1,-1,-1,1,1,0.722846888262386,0.595725047214938,1,-0.503869416224805,-0.764958900472542,-0.78040671691204,-1
"HA",1,1,-0.784422173698506,0.77960878442806,-1,0.0395730225195509,-1,1,1,-1,-1,-0.722846888262386,-0.595725047214938,-1,0.503869416224805,0.764958900472542,0.78040671691204,1
"HAS2",1,1,-0.784422173698506,0.77960878442806,-1,0.0395730225195509,-1,1,1,-1,-1,-0.722846888262386,-0.595725047214938,-1,0.503869416224805,0.764958900472542,0.78040671691204,1
"MIR-1199",-1,-1,0.784422173698506,-0.77960878442806,1,-0.0395730225195509,1,-1,-1,1,1,0.722846888262386,0.595725047214938,1,-0.503869416224805,-0.764958900472542,-0.78040671691204,-1
"MIR-190",-1,-1,0.784422173698506,-0.77960878442806,1,-0.0395730225195509,1,-1,-1,1,1,0.722846888262386,0.595725047214938,1,-0.503869416224805,-0.764958900472542,-0.78040671691204,-1
"MIR-200",-0.722846888262386,-0.722846888262386,0.754307683518399,-0.753104287753328,0.722846888262386,-0.178725067557332,0.722846888262386,-0.722846888262386,-0.722846888262386,0.722846888262386,0.722846888262386,1,0.689124981008818,0.722846888262386,-0.78100425428438,-0.957885621463035,-0.751100996450991,-0.722846888262386
"MIR-34",-0.595725047214938,-0.595725047214938,0.735445736356678,-0.739457546943985,0.595725047214938,-0.305857362128703,0.595725047214938,-0.595725047214938,-0.595725047214938,0.595725047214938,0.595725047214938,0.689124981008818,1,0.595725047214938,-0.908118077811251,-0.647032546653416,-0.743481966541882,-0.595725047214938
"MIR-340",-1,-1,0.784422173698506,-0.77960878442806,1,-0.0395730225195509,1,-1,-1,1,1,0.722846888262386,0.595725047214938,1,-0.503869416224805,-0.764958900472542,-0.78040671691204,-1
"SNAIL1",0.503869416224805,0.503869416224805,-0.719403470144512,0.724217833634527,-0.503869416224805,0.397725584565624,-0.503869416224805,0.503869416224805,0.503869416224805,-0.503869416224805,-0.503869416224805,-0.78100425428438,-0.908118077811251,-0.503869416224805,1,0.738912961953893,0.723430731888898,0.503869416224805
"TGFB",0.764958900472542,0.764958900472542,-0.759935077552402,0.757127215762664,-0.764958900472542,0.136621757082253,-0.764958900472542,0.764958900472542,0.764958900472542,-0.764958900472542,-0.764958900472542,-0.957885621463035,-0.647032546653416,-0.764958900472542,0.738912961953893,1,0.754318783001805,0.764958900472542
"VIM",0.78040671691204,0.78040671691204,-0.76774485566087,0.884875621773812,-0.78040671691204,0.193364742354217,-0.78040671691204,0.78040671691204,0.78040671691204,-0.78040671691204,-0.78040671691204,-0.751100996450991,-0.743481966541882,-0.78040671691204,0.723430731888898,0.754318783001805,1,0.78040671691204
"ZEB1",1,1,-0.784422173698506,0.77960878442806,-1,0.0395730225195509,-1,1,1,-1,-1,-0.722846888262386,-0.595725047214938,-1,0.503869416224805,0.764958900472542,0.78040671691204,1
