"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"CD44s",-1,1,-0.758619336678918,0.756198134334124,-1,0.0207699666106801,-1,1,1,-1,-1,-0.65634598766895,-0.565530639205726,-1,0.440420730853763,0.65634598766895,0.756394668716095,1
"CDH1",0.758619336678918,-0.758619336678918,1,-0.874088538980902,0.758619336678918,-0.176730953269534,0.758619336678918,-0.758619336678918,-0.758619336678918,0.758619336678918,0.758619336678918,0.718901029940543,0.705862498341707,0.758619336678918,-0.681801253472517,-0.718901029940543,-0.749980924653997,-0.758619336678918
"EMT",-0.756198134334124,0.756198134334124,-0.874088538980902,1,-0.756198134334124,0.180351264598508,-0.756198134334124,0.756198134334124,0.756198134334124,-0.756198134334124,-0.756198134334124,-0.716491294225102,-0.709876194557492,-0.756198134334124,0.684213306540616,0.716491294225102,0.87589019064772,0.756198134334124
"ESRP1",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"EX-TGFB",-0.0207699666106801,0.0207699666106801,-0.176730953269534,0.180351264598508,-0.0207699666106801,1,-0.0207699666106801,0.0207699666106801,0.0207699666106801,-0.0207699666106801,-0.0207699666106801,-0.175941917420403,-0.266759429721337,-0.0207699666106801,0.391871223513538,0.175941917420403,0.178952100313657,0.0207699666106801
"GRHL2",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"HA",-1,1,-0.758619336678918,0.756198134334124,-1,0.0207699666106801,-1,1,1,-1,-1,-0.65634598766895,-0.565530639205726,-1,0.440420730853763,0.65634598766895,0.756394668716095,1
"HAS2",-1,1,-0.758619336678918,0.756198134334124,-1,0.0207699666106801,-1,1,1,-1,-1,-0.65634598766895,-0.565530639205726,-1,0.440420730853763,0.65634598766895,0.756394668716095,1
"MIR-1199",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"MIR-190",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"MIR-200",0.65634598766895,-0.65634598766895,0.718901029940543,-0.716491294225102,0.65634598766895,-0.175941917420403,0.65634598766895,-0.65634598766895,-0.65634598766895,0.65634598766895,0.65634598766895,1,0.658949692542897,0.65634598766895,-0.784064776643054,-1,-0.713884820795071,-0.65634598766895
"MIR-34",0.565530639205726,-0.565530639205726,0.705862498341707,-0.709876194557492,0.565530639205726,-0.266759429721337,0.565530639205726,-0.565530639205726,-0.565530639205726,0.565530639205726,0.565530639205726,0.658949692542897,1,0.565530639205726,-0.874886462049204,-0.658949692542897,-0.712084371055256,-0.565530639205726
"MIR-340",1,-1,0.758619336678918,-0.756198134334124,1,-0.0207699666106801,1,-1,-1,1,1,0.65634598766895,0.565530639205726,1,-0.440420730853763,-0.65634598766895,-0.756394668716095,-1
"SNAIL1",-0.440420730853763,0.440420730853763,-0.681801253472517,0.684213306540616,-0.440420730853763,0.391871223513538,-0.440420730853763,0.440420730853763,0.440420730853763,-0.440420730853763,-0.440420730853763,-0.784064776643054,-0.874886462049204,-0.440420730853763,1,0.784064776643054,0.684016258251447,0.440420730853763
"TGFB",-0.65634598766895,0.65634598766895,-0.718901029940543,0.716491294225102,-0.65634598766895,0.175941917420403,-0.65634598766895,0.65634598766895,0.65634598766895,-0.65634598766895,-0.65634598766895,-1,-0.658949692542897,-0.65634598766895,0.784064776643054,1,0.713884820795071,0.65634598766895
"VIM",-0.756394668716095,0.756394668716095,-0.749980924653997,0.87589019064772,-0.756394668716095,0.178952100313657,-0.756394668716095,0.756394668716095,0.756394668716095,-0.756394668716095,-0.756394668716095,-0.713884820795071,-0.712084371055256,-0.756394668716095,0.684016258251447,0.713884820795071,1,0.756394668716095
"ZEB1",-1,1,-0.758619336678918,0.756198134334124,-1,0.0207699666106801,-1,1,1,-1,-1,-0.65634598766895,-0.565530639205726,-1,0.440420730853763,0.65634598766895,0.756394668716095,1
