"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"CD44s",-1,1,-0.773247479292555,0.856576511647275,-1,0.0237823016274925,-1,1,1,-1,-1,-0.7109265567648,-0.586115218300304,-1,0.491358306673224,0.755814435188883,1,1
"CDH1",0.773247479292555,-0.773247479292555,1,-0.916659438720194,0.773247479292555,-0.183219819513652,0.773247479292555,-0.773247479292555,-0.773247479292555,0.773247479292555,0.773247479292555,0.750174042463977,0.735949948468715,0.773247479292555,-0.718120512293078,-0.750975468504908,-0.773247479292555,-0.773247479292555
"EMT",-0.856576511647275,0.856576511647275,-0.916659438720194,1,-0.856576511647275,0.125528693352429,-0.856576511647275,0.856576511647275,0.856576511647275,-0.856576511647275,-0.856576511647275,-0.736148461827125,-0.680255038713644,-0.856576511647275,0.634780338024327,0.752978952760173,0.856576511647275,0.856576511647275
"ESRP1",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"EX-TGFB",-0.0237823016274925,0.0237823016274925,-0.183219819513652,0.125528693352429,-0.0237823016274925,1,-0.0237823016274925,0.0237823016274925,0.0237823016274925,-0.0237823016274925,-0.0237823016274925,-0.174608875297369,-0.299418247273163,-0.0237823016274925,0.394176124424228,0.129729193851413,0.0237823016274925,0.0237823016274925
"GRHL2",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"HA",-1,1,-0.773247479292555,0.856576511647275,-1,0.0237823016274925,-1,1,1,-1,-1,-0.7109265567648,-0.586115218300304,-1,0.491358306673224,0.755814435188883,1,1
"HAS2",-1,1,-0.773247479292555,0.856576511647275,-1,0.0237823016274925,-1,1,1,-1,-1,-0.7109265567648,-0.586115218300304,-1,0.491358306673224,0.755814435188883,1,1
"MIR-1199",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"MIR-190",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"MIR-200",0.7109265567648,-0.7109265567648,0.750174042463977,-0.736148461827125,0.7109265567648,-0.174608875297369,0.7109265567648,-0.7109265567648,-0.7109265567648,0.7109265567648,0.7109265567648,1,0.685663922273415,0.7109265567648,-0.780427540321401,-0.95512369593246,-0.7109265567648,-0.7109265567648
"MIR-34",0.586115218300304,-0.586115218300304,0.735949948468715,-0.680255038713644,0.586115218300304,-0.299418247273163,0.586115218300304,-0.586115218300304,-0.586115218300304,0.586115218300304,0.586115218300304,0.685663922273415,1,0.586115218300304,-0.905239140660276,-0.64078761383081,-0.586115218300304,-0.586115218300304
"MIR-340",1,-1,0.773247479292555,-0.856576511647275,1,-0.0237823016274925,1,-1,-1,1,1,0.7109265567648,0.586115218300304,1,-0.491358306673224,-0.755814435188883,-1,-1
"SNAIL1",-0.491358306673224,0.491358306673224,-0.718120512293078,0.634780338024327,-0.491358306673224,0.394176124424228,-0.491358306673224,0.491358306673224,0.491358306673224,-0.491358306673224,-0.491358306673224,-0.780427540321401,-0.905239140660276,-0.491358306673224,1,0.735550295805381,0.491358306673224,0.491358306673224
"TGFB",-0.755814435188883,0.755814435188883,-0.750975468504908,0.752978952760173,-0.755814435188883,0.129729193851413,-0.755814435188883,0.755814435188883,0.755814435188883,-0.755814435188883,-0.755814435188883,-0.95512369593246,-0.64078761383081,-0.755814435188883,0.735550295805381,1,0.755814435188883,0.755814435188883
"VIM",-1,1,-0.773247479292555,0.856576511647275,-1,0.0237823016274925,-1,1,1,-1,-1,-0.7109265567648,-0.586115218300304,-1,0.491358306673224,0.755814435188883,1,1
"ZEB1",-1,1,-0.773247479292555,0.856576511647275,-1,0.0237823016274925,-1,1,1,-1,-1,-0.7109265567648,-0.586115218300304,-1,0.491358306673224,0.755814435188883,1,1
