"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"CD44s",-1,1,-0.775833887076408,0.774223938807228,-1,0.0386002381935072,-1,0.0560890322001024,0.0560890322001024,-1,-1,-0.722768750133692,-0.601946467264109,-1,0.509471160735019,0.765192677349835,0.783084843998537,1
"CDH1",0.775833887076408,-0.775833887076408,1,-0.890228858496531,0.775833887076408,-0.197225571358726,0.775833887076408,-0.0365887384058597,-0.0365887384058597,0.775833887076408,0.775833887076408,0.753120699378753,0.750914041231396,0.775833887076408,-0.73362931157616,-0.753725735391403,-0.773226544197163,-0.775833887076408
"EMT",-0.774223938807228,0.774223938807228,-0.890228858496531,1,-0.774223938807228,0.199638347166244,-0.774223938807228,0.0345776997056115,0.0345776997056115,-0.774223938807228,-0.774223938807228,-0.753123130604053,-0.749711318410151,-0.774223938807228,0.735242188412742,0.756141211566261,0.88300072278428,0.774223938807228
"ESRP1",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"EX-TGFB",-0.0386002381935072,0.0386002381935072,-0.197225571358726,0.199638347166244,-0.0386002381935072,1,-0.0386002381935072,0.00341761191366415,0.00341761191366415,-0.0386002381935072,-0.0386002381935072,-0.179533951351176,-0.300363439177457,-0.0386002381935072,0.392846424465527,0.137113578532016,0.192401058606412,0.0386002381935072
"GRHL2",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"HA",-0.0560890322001024,0.0560890322001024,-0.0365887384058597,0.0345776997056115,-0.0560890322001024,0.00341761191366415,-0.0560890322001024,1,1,-0.0560890322001024,-0.0560890322001024,-0.027343178129922,-0.0247307829260747,-0.0560890322001024,0.0174941581086678,0.0315656504670576,0.0369937135003494,0.0560890322001024
"HAS2",-0.0560890322001024,0.0560890322001024,-0.0365887384058597,0.0345776997056115,-0.0560890322001024,0.00341761191366415,-0.0560890322001024,1,1,-0.0560890322001024,-0.0560890322001024,-0.027343178129922,-0.0247307829260747,-0.0560890322001024,0.0174941581086678,0.0315656504670576,0.0369937135003494,0.0560890322001024
"MIR-1199",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"MIR-190",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"MIR-200",0.722768750133692,-0.722768750133692,0.753120699378753,-0.753123130604053,0.722768750133692,-0.179533951351176,0.722768750133692,-0.027343178129922,-0.027343178129922,0.722768750133692,0.722768750133692,1,0.69420961482813,0.722768750133692,-0.786692496150077,-0.957579494529989,-0.755528336267764,-0.722768750133692
"MIR-34",0.601946467264109,-0.601946467264109,0.750914041231396,-0.749711318410151,0.601946467264109,-0.300363439177457,0.601946467264109,-0.0247307829260747,-0.0247307829260747,0.601946467264109,0.601946467264109,0.69420961482813,1,0.601946467264109,-0.907518836294556,-0.651787868428052,-0.741655903135146,-0.601946467264109
"MIR-340",1,-1,0.775833887076408,-0.774223938807228,1,-0.0386002381935072,1,-0.0560890322001024,-0.0560890322001024,1,1,0.722768750133692,0.601946467264109,1,-0.509471160735019,-0.765192677349835,-0.783084843998537,-1
"SNAIL1",-0.509471160735019,0.509471160735019,-0.73362931157616,0.735242188412742,-0.509471160735019,0.392846424465527,-0.509471160735019,0.0174941581086678,0.0174941581086678,-0.509471160735019,-0.509471160735019,-0.786692496150077,-0.907518836294556,-0.509471160735019,1,0.744269941692455,0.726377256445649,0.509471160735019
"TGFB",-0.765192677349835,0.765192677349835,-0.753725735391403,0.756141211566261,-0.765192677349835,0.137113578532016,-0.765192677349835,0.0315656504670576,0.0315656504670576,-0.765192677349835,-0.765192677349835,-0.957579494529989,-0.651787868428052,-0.765192677349835,0.744269941692455,1,0.761358388044217,0.765192677349835
"VIM",-0.783084843998537,0.783084843998537,-0.773226544197163,0.88300072278428,-0.783084843998537,0.192401058606412,-0.783084843998537,0.0369937135003494,0.0369937135003494,-0.783084843998537,-0.783084843998537,-0.755528336267764,-0.741655903135146,-0.783084843998537,0.726377256445649,0.761358388044217,1,0.783084843998537
"ZEB1",-1,1,-0.775833887076408,0.774223938807228,-1,0.0386002381935072,-1,0.0560890322001024,0.0560890322001024,-1,-1,-0.722768750133692,-0.601946467264109,-1,0.509471160735019,0.765192677349835,0.783084843998537,1
