"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"CD44s",-1,1,-0.923137713822585,0.92133827273116,-1,0.0265847598057662,-1,1,1,-1,-1,-0.82245514134925,-0.723581282780553,-1,0.82245514134925,0.82245514134925,0.922737785613558,1
"CDH1",0.923137713822585,-0.923137713822585,1,-0.959367133377093,0.923137713822585,-0.103439181511038,0.923137713822585,-0.923137713822585,-0.923137713822585,0.923137713822585,0.923137713822585,0.899317399138982,0.64672167179288,0.923137713822585,-0.899317399138982,-0.899317399138982,-0.917131539422966,-0.923137713822585
"EMT",-0.92133827273116,0.92133827273116,-0.959367133377093,1,-0.92133827273116,0.105227553223401,-0.92133827273116,0.92133827273116,0.92133827273116,-0.92133827273116,-0.92133827273116,-0.901119912973227,-0.644924240588902,-0.92133827273116,0.901119912973227,0.901119912973227,0.957765230665001,0.92133827273116
"ESRP1",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"EX-TGFB",-0.0265847598057662,0.0265847598057662,-0.103439181511038,0.105227553223401,-0.0265847598057662,1,-0.0265847598057662,0.0265847598057662,0.0265847598057662,-0.0265847598057662,-0.0265847598057662,-0.20413146242763,0.249820444099022,-0.0265847598057662,0.20413146242763,0.20413146242763,0.103835736500636,0.0265847598057662
"GRHL2",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"HA",-1,1,-0.923137713822585,0.92133827273116,-1,0.0265847598057662,-1,1,1,-1,-1,-0.82245514134925,-0.723581282780553,-1,0.82245514134925,0.82245514134925,0.922737785613558,1
"HAS2",-1,1,-0.923137713822585,0.92133827273116,-1,0.0265847598057662,-1,1,1,-1,-1,-0.82245514134925,-0.723581282780553,-1,0.82245514134925,0.82245514134925,0.922737785613558,1
"MIR-1199",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"MIR-190",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"MIR-200",0.82245514134925,-0.82245514134925,0.899317399138982,-0.901119912973227,0.82245514134925,-0.20413146242763,0.82245514134925,-0.82245514134925,-0.82245514134925,0.82245514134925,0.82245514134925,1,0.546038772983647,0.82245514134925,-1,-1,-0.899717839890021,-0.82245514134925
"MIR-34",0.723581282780553,-0.723581282780553,0.64672167179288,-0.644924240588902,0.723581282780553,0.249820444099022,0.723581282780553,-0.723581282780553,-0.723581282780553,0.723581282780553,0.723581282780553,0.546038772983647,1,0.723581282780553,-0.546038772983647,-0.546038772983647,-0.646322372418721,-0.723581282780553
"MIR-340",1,-1,0.923137713822585,-0.92133827273116,1,-0.0265847598057662,1,-1,-1,1,1,0.82245514134925,0.723581282780553,1,-0.82245514134925,-0.82245514134925,-0.922737785613558,-1
"SNAIL1",-0.82245514134925,0.82245514134925,-0.899317399138982,0.901119912973227,-0.82245514134925,0.20413146242763,-0.82245514134925,0.82245514134925,0.82245514134925,-0.82245514134925,-0.82245514134925,-1,-0.546038772983647,-0.82245514134925,1,1,0.899717839890021,0.82245514134925
"TGFB",-0.82245514134925,0.82245514134925,-0.899317399138982,0.901119912973227,-0.82245514134925,0.20413146242763,-0.82245514134925,0.82245514134925,0.82245514134925,-0.82245514134925,-0.82245514134925,-1,-0.546038772983647,-0.82245514134925,1,1,0.899717839890021,0.82245514134925
"VIM",-0.922737785613558,0.922737785613558,-0.917131539422966,0.957765230665001,-0.922737785613558,0.103835736500636,-0.922737785613558,0.922737785613558,0.922737785613558,-0.922737785613558,-0.922737785613558,-0.899717839890021,-0.646322372418721,-0.922737785613558,0.899717839890021,0.899717839890021,1,0.922737785613558
"ZEB1",-1,1,-0.923137713822585,0.92133827273116,-1,0.0265847598057662,-1,1,1,-1,-1,-0.82245514134925,-0.723581282780553,-1,0.82245514134925,0.82245514134925,0.922737785613558,1
