"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"CD44s",-1,1,-0.782432528102091,0.780431643736159,-1,0.0467309072642766,-1,1,1,-1,-1,-0.742929642793393,-0.606176389665708,-1,0.526570602206401,0.784438029320301,0.786060947949893,1
"CDH1",0.782432528102091,-0.782432528102091,1,-0.892928686496203,0.782432528102091,-0.203345014091878,0.782432528102091,-0.782432528102091,-0.782432528102091,0.782432528102091,0.782432528102091,0.765585923461646,0.75917744960786,0.782432528102091,-0.744140518537638,-0.766989721302042,-0.781858594466237,-0.782432528102091
"EMT",-0.780431643736159,0.780431643736159,-0.892928686496203,1,-0.780431643736159,0.205736617118386,-0.780431643736159,0.780431643736159,0.780431643736159,-0.780431643736159,-0.780431643736159,-0.767202641012888,-0.761179164887209,-0.780431643736159,0.746139953698745,0.767803526747665,0.888917035237706,0.780431643736159
"ESRP1",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"EX-TGFB",-0.0467309072642766,0.0467309072642766,-0.203345014091878,0.205736617118386,-0.0467309072642766,1,-0.0467309072642766,0.0467309072642766,0.0467309072642766,-0.0467309072642766,-0.0467309072642766,-0.177880857927763,-0.314622300665668,-0.0467309072642766,0.394227665215457,0.136371470811211,0.200913662829321,0.0467309072642766
"GRHL2",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"HA",-1,1,-0.782432528102091,0.780431643736159,-1,0.0467309072642766,-1,1,1,-1,-1,-0.742929642793393,-0.606176389665708,-1,0.526570602206401,0.784438029320301,0.786060947949893,1
"HAS2",-1,1,-0.782432528102091,0.780431643736159,-1,0.0467309072642766,-1,1,1,-1,-1,-0.742929642793393,-0.606176389665708,-1,0.526570602206401,0.784438029320301,0.786060947949893,1
"MIR-1199",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"MIR-190",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"MIR-200",0.742929642793393,-0.742929642793393,0.765585923461646,-0.767202641012888,0.742929642793393,-0.177880857927763,0.742929642793393,-0.742929642793393,-0.742929642793393,0.742929642793393,0.742929642793393,1,0.70403499853456,0.742929642793393,-0.783645582909103,-0.958491177377449,-0.769630751830388,-0.742929642793393
"MIR-34",0.606176389665708,-0.606176389665708,0.75917744960786,-0.761179164887209,0.606176389665708,-0.314622300665668,0.606176389665708,-0.606176389665708,-0.606176389665708,0.606176389665708,0.606176389665708,0.70403499853456,1,0.606176389665708,-0.920393175588917,-0.66252611871048,-0.756774970385865,-0.606176389665708
"MIR-340",1,-1,0.782432528102091,-0.780431643736159,1,-0.0467309072642766,1,-1,-1,1,1,0.742929642793393,0.606176389665708,1,-0.526570602206401,-0.784438029320301,-0.786060947949893,-1
"SNAIL1",-0.526570602206401,0.526570602206401,-0.744140518537638,0.746139953698745,-0.526570602206401,0.394227665215457,-0.526570602206401,0.526570602206401,0.526570602206401,-0.526570602206401,-0.526570602206401,-0.783645582909103,-0.920393175588917,-0.526570602206401,1,0.742136519748524,0.740530367011657,0.526570602206401
"TGFB",-0.784438029320301,0.784438029320301,-0.766989721302042,0.767803526747665,-0.784438029320301,0.136371470811211,-0.784438029320301,0.784438029320301,0.784438029320301,-0.784438029320301,-0.784438029320301,-0.958491177377449,-0.66252611871048,-0.784438029320301,0.742136519748524,1,0.769428816370675,0.784438029320301
"VIM",-0.786060947949893,0.786060947949893,-0.781858594466237,0.888917035237706,-0.786060947949893,0.200913662829321,-0.786060947949893,0.786060947949893,0.786060947949893,-0.786060947949893,-0.786060947949893,-0.769630751830388,-0.756774970385865,-0.786060947949893,0.740530367011657,0.769428816370675,1,0.786060947949893
"ZEB1",-1,1,-0.782432528102091,0.780431643736159,-1,0.0467309072642766,-1,1,1,-1,-1,-0.742929642793393,-0.606176389665708,-1,0.526570602206401,0.784438029320301,0.786060947949893,1
