"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"CD44s",-1,1,-0.668185101551722,0.666997606137976,-1,0.0238953115487179,-1,1,1,-1,-1,-0.670790476485377,-0.486698885126643,-1,0.184421737412297,-0.0203060030694833,0.67644086086556,1
"CDH1",0.668185101551722,-0.668185101551722,1,-0.831795125117616,0.668185101551722,-0.209166278038862,0.668185101551722,-0.668185101551722,-0.668185101551722,0.668185101551722,0.668185101551722,0.636869624590148,0.62863852337952,0.668185101551722,-0.516236549370299,-0.182635608654266,-0.663390528663067,-0.668185101551722
"EMT",-0.666997606137976,0.666997606137976,-0.831795125117616,1,-0.666997606137976,0.211968542797801,-0.666997606137976,0.666997606137976,0.666997606137976,-0.666997606137976,-0.666997606137976,-0.635684211505814,-0.627472786947435,-0.666997606137976,0.517452916300201,0.183047130247535,0.831593011333477,0.666997606137976
"ESRP1",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"EX-TGFB",-0.0238953115487179,0.0238953115487179,-0.209166278038862,0.211968542797801,-0.0238953115487179,1,-0.0238953115487179,0.0238953115487179,0.0238953115487179,-0.0238953115487179,-0.0238953115487179,-0.192910904494638,-0.21641535410727,-0.0238953115487179,0.518683749389292,0.0373385217032589,0.206546677360415,0.0238953115487179
"GRHL2",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"HA",-1,1,-0.668185101551722,0.666997606137976,-1,0.0238953115487179,-1,1,1,-1,-1,-0.670790476485377,-0.486698885126643,-1,0.184421737412297,-0.0203060030694833,0.67644086086556,1
"HAS2",-1,1,-0.668185101551722,0.666997606137976,-1,0.0238953115487179,-1,1,1,-1,-1,-0.670790476485377,-0.486698885126643,-1,0.184421737412297,-0.0203060030694833,0.67644086086556,1
"MIR-1199",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"MIR-190",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"MIR-200",0.670790476485377,-0.670790476485377,0.636869624590148,-0.635684211505814,0.670790476485377,-0.192910904494638,0.670790476485377,-0.670790476485377,-0.670790476485377,0.670790476485377,0.670790476485377,1,0.577835720757396,0.670790476485377,-0.513624156842204,-0.308892694838277,-0.637901883483703,-0.670790476485377
"MIR-34",0.486698885126643,-0.486698885126643,0.62863852337952,-0.627472786947435,0.486698885126643,-0.21641535410727,0.486698885126643,-0.486698885126643,-0.486698885126643,0.486698885126643,0.486698885126643,0.577835720757396,1,0.486698885126643,-0.697707446467898,-0.216348158075688,-0.621668506450212,-0.486698885126643
"MIR-340",1,-1,0.668185101551722,-0.666997606137976,1,-0.0238953115487179,1,-1,-1,1,1,0.670790476485377,0.486698885126643,1,-0.184421737412297,0.0203060030694833,-0.67644086086556,-1
"SNAIL1",-0.184421737412297,0.184421737412297,-0.516236549370299,0.517452916300201,-0.184421737412297,0.518683749389292,-0.184421737412297,0.184421737412297,0.184421737412297,-0.184421737412297,-0.184421737412297,-0.513624156842204,-0.697707446467898,-0.184421737412297,1,0.518657283982477,0.508025225039151,0.184421737412297
"TGFB",0.0203060030694833,-0.0203060030694833,-0.182635608654266,0.183047130247535,0.0203060030694833,0.0373385217032589,0.0203060030694833,-0.0203060030694833,-0.0203060030694833,0.0203060030694833,0.0203060030694833,-0.308892694838277,-0.216348158075688,0.0203060030694833,0.518657283982477,1,0.180442268268357,-0.0203060030694833
"VIM",-0.67644086086556,0.67644086086556,-0.663390528663067,0.831593011333477,-0.67644086086556,0.206546677360415,-0.67644086086556,0.67644086086556,0.67644086086556,-0.67644086086556,-0.67644086086556,-0.637901883483703,-0.621668506450212,-0.67644086086556,0.508025225039151,0.180442268268357,1,0.67644086086556
"ZEB1",-1,1,-0.668185101551722,0.666997606137976,-1,0.0238953115487179,-1,1,1,-1,-1,-0.670790476485377,-0.486698885126643,-1,0.184421737412297,-0.0203060030694833,0.67644086086556,1
